pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier,prior_score
FALCPAT_9221,OLECTRA,12,3.831,2-5%,45.972,13.270973287592737,hit_25pc_30d,other,33.80952380952381,10.408532325017468,23.400991484506346,PROMOTED,volatility (20d ATR%) >= 4.4887 AND daily range % >= 5.6888 AND 20d relative strength vs sector <= -11.6776,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge,9.826320988435148
FALCPAT_9294,IOB,13,3.701,2-5%,48.113,13.344145270492223,hit_15pc_20d,momentum,23.488664987405546,19.56237142322798,3.926293564177563,PROMOTED,distance from 60-day high >= -4.2092 AND 20-day return >= 10.848 AND weekly range % >= 8.2161,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge,9.767151176906072
FALCPAT_7545,VIJAYA,17,3.356,2-5%,57.052,13.837142479572869,hit_10pc_20d,capitulation,56.48829431438127,32.698883353500555,23.789410960880712,PROMOTED,volatility (20d ATR%) >= 3.6294 AND distance from 120-day high <= -27.4246 AND distance from 50-DMA <= -1.7213 AND 5-day avg volume vs 20-day >= 0.8186,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge,9.700087619499527
FALCPAT_9522,VIJAYA,10,4.018,2-5%,40.18,12.706031638556547,hit_15pc_20d,capitulation,36.59834974713868,19.56237142322798,17.035978323910697,PROMOTED,distance from 120-day high <= -25.7021 AND 60-day return <= -17.0951 AND RSI(14) <= 37.611,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|recent_weakness,A_high_edge,9.634743206103852
FALCPAT_8506,ERIS,12,3.75,2-5%,45.0,12.990381056766578,hit_10pc_20d,other,40.052419215780944,30.24927834188964,9.803140873891303,PROMOTED,distance from 60-day high <= -3.6453 AND days with sub-75% volume in last 20 <= 9.5 AND slope of 50-DMA <= -0.6588 AND weekly range % >= 3.683,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge,9.618560090480763
FALCPAT_8230,RVNL,24,2.986,2-5%,71.664,14.62835274390114,hit_25pc_30d,other,17.3391494002181,7.722364089468664,9.616785310749435,PROMOTED,volatility (20d ATR%) >= 2.9394 AND distance from year-high >= -11.0436 AND 20d relative strength vs market >= 9.5342 AND weekly range % >= 13.1496,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge,9.611563213056447
FALCPAT_8429,GODREJIND,11,3.831,2-5%,42.141,12.705989571851536,hit_15pc_20d,breakout,45.43018755582018,15.52565995111252,29.904527604707663,PROMOTED,volatility (20d ATR%) >= 4.3977 AND 60d relative strength vs sector <= 27.5345 AND close position in weekly range >= 0.4638 AND weekly range % >= 9.4741,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,A_high_edge,9.51967737533783
FALCPAT_9426,LODHA,14,3.503,2-5%,49.042,13.107025825869117,hit_15pc_20d,mean_reversion,43.16877152698048,19.56237142322798,23.606400103752502,PROMOTED,volatility (20d ATR%) >= 5.1256 AND distance from 20-DMA <= -5.7799 AND distance from 200-DMA <= 1.1002,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge,9.486299854461041
FALCPAT_8585,IOB,13,3.593,2-5%,46.709,12.954745732742113,hit_10pc_20d,breakout,56.565977742448325,30.24927834188964,26.316699400558687,PROMOTED,volatility (20d ATR%) >= 3.4313 AND 5-day return >= 5.0998 AND close position in weekly range >= 0.6707 AND weekly range % >= 11.6077,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,9.482132985307624
FALCPAT_6578,CRAFTSMAN,11,3.808,2-5%,41.888,12.629707201673362,hit_10pc_20d,capitulation,54.22482922482923,34.00746195228712,20.21736727254212,PROMOTED,distance from year-high <= -33.6799 AND distance from 200-DMA <= 2.7754 AND slope of 50-DMA <= -1.9686,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,A_high_edge,9.462524522392705
FALCPAT_8646,IOB,13,3.583,2-5%,46.579,12.918690219987473,hit_15pc_20d,breakout,37.54969280809541,15.52565995111252,22.02403285698289,PROMOTED,volatility (20d ATR%) >= 3.4331 AND 5-day return >= 7.1233 AND close position in weekly range >= 0.6079 AND weekly range % >= 11.7238,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,9.455742412011471
FALCPAT_8454,TECHNOE,13,3.551,2-5%,46.163000000000004,12.803312579172626,hit_10pc_20d,other,42.93606945540648,30.24927834188964,12.686791113516833,PROMOTED,volatility (20d ATR%) >= 3.5945 AND distance from 200-DMA <= -7.3884 AND days with sub-3% range in last 7 >= 1.5 AND close position in weekly range <= 0.7018,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_weak_close,A_high_edge,9.371292577463784
FALCPAT_6871,NAVA,17,3.2,2-5%,54.400000000000006,13.193938001976514,hit_25pc_30d,other,17.85739623980135,9.458155042142677,8.399241197658673,PROMOTED,volatility (20d ATR%) >= 2.3083 AND distance from 20-day high <= -16.8359 AND distance from 200-DMA <= 20.5254 AND distance from 20-week SMA <= 8.4893,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge,9.249189625267727
FALCPAT_8422,BSE,15,3.322,2-5%,49.83,12.86605067610104,hit_40pc_40d,other,8.431703204047219,2.9651372889629943,5.466565915084224,PROMOTED,distance from 200-DMA >= 15.902 AND 60-day return >= 14.222 AND weekly range % >= 17.6813,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge,9.210539735280554
FALCPAT_7519,IOB,15,3.313,2-5%,49.695,12.831193825985173,hit_15pc_20d,breakout,33.11243889190657,17.450644806122114,15.661794085784456,PROMOTED,volatility (20d ATR%) >= 3.6302 AND distance from year-high >= -6.674 AND slope of 20-DMA >= 2.1789 AND distance from 20-week SMA >= 13.8145,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge,9.185586436780396
FALCPAT_7631,KFINTECH,11,3.691,2-5%,40.601,12.241662101201781,hit_25pc_30d,other,19.38718140929535,7.722364089468664,11.664817319826687,PROMOTED,distance from 200-DMA <= 7.1232 AND close position in weekly range >= 0.4448 AND distance from 20-week SMA <= 9.6939 AND weekly range % >= 9.9626,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,9.17179044436751
FALCPAT_8196,CAPLIPOINT,10,3.778,2-5%,37.78,11.947085000116138,hit_10pc_20d,capitulation,43.67252066115703,30.24927834188964,13.423242319267386,PROMOTED,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -25.2233 AND close position in weekly range <= 0.4434 AND weekly range % >= 6.6019,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_weak_close,A_high_edge,9.059248340632244
FALCPAT_6477,RVNL,26,2.733,2-5%,71.058,13.93562033064908,hit_10pc_20d,capitulation,43.82678506264445,34.00746195228712,9.819323110357333,PROMOTED,volatility (20d ATR%) >= 2.0373 AND distance from year-high <= -20.1662 AND RSI(14) <= 28.6983 AND weekly range % >= 5.6382,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion,A_high_edge,9.007522154789832
FALCPAT_9584,POLICYBZR,12,3.511,2-5%,42.132000000000005,12.162460770748655,hit_25pc_30d,capitulation,34.23913043478261,10.408532325017468,23.830598109765145,PROMOTED,volatility (20d ATR%) >= 4.0743 AND distance from year-high <= -32.3954 AND close position in weekly range >= 0.7707,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,A_high_edge,9.005537194047456
FALCPAT_7603,ITI,29,2.645,2-5%,76.705,14.243760914870762,hit_15pc_20d,breakout,34.97835497835498,15.52565995111252,19.452695027242463,PROMOTED,5-day return >= 11.7516 AND close position in weekly range >= 0.5365 AND weekly range % >= 14.9824,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.996167074496402
FALCPAT_6744,ACE,15,3.244,2-5%,48.660000000000004,12.563957975096862,hit_25pc_30d,other,21.38200782268579,9.458155042142677,11.923852780543111,PROMOTED,volatility (20d ATR%) >= 5.1709 AND 60d relative strength vs market >= 22.8979 AND RSI(14) <= 55.01,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion|relative_strength,A_high_edge,8.99427781494585
FALCPAT_8940,REDINGTON,16,3.149,2-5%,50.384,12.596,hit_10pc_20d,other,69.9742268041237,35.380587245184216,34.59363955893949,PROMOTED,volatility (20d ATR%) >= 3.9309 AND distance from 20-day high <= -12.7454 AND 60d relative strength vs market >= -0.2781 AND distance from 20-week SMA >= -21.1531,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|relative_strength,A_high_edge,8.921788820433024
FALCPAT_7807,UCOBANK,10,3.715,2-5%,37.15,11.74786150752553,hit_25pc_30d,breakout,14.818652849740932,7.722364089468664,7.096288760272268,PROMOTED,60-day return <= 60.2461 AND 20-week breakout flag >= 0.5 AND distance from 20-week SMA >= 21.4514,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,A_high_edge,8.908180938445946
FALCPAT_8408,ITI,20,2.921,2-5%,58.419999999999995,13.06310912455377,hit_10pc_20d,breakout,58.333333333333336,30.24927834188964,28.084054991443697,PROMOTED,60-day return >= 31.9685 AND 60d relative strength vs market >= 31.0766 AND close position in weekly range >= 0.5947 AND weekly range % >= 9.4741,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,A_high_edge,8.893050040590118
FALCPAT_8065,SUZLON,10,3.705,2-5%,37.05,11.716238730923846,hit_10pc_20d,capitulation,41.82509505703423,30.24927834188964,11.575816715144583,PROMOTED,distance from 20-day high <= -16.1936 AND RSI(14) <= 30.4449 AND close position in weekly range <= 0.4857 AND weekly range % >= 7.862,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|volatility_expansion|weekly_weak_close,A_high_edge,8.884201985717963
FALCPAT_8568,ERIS,11,3.56,2-5%,39.160000000000004,11.807184253665223,hit_10pc_20d,other,53.95610005104645,35.380587245184216,18.57551280586224,PROMOTED,volatility (20d ATR%) <= 4.0236 AND close position in weekly range >= 0.4465 AND weekly range % >= 11.0237,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.846267673245281
FALCPAT_8619,SJVN,12,3.432,2-5%,41.184,11.888796743152772,hit_25pc_30d,mean_reversion,12.61845386533666,7.722364089468664,4.896089775867996,PROMOTED,volatility (20d ATR%) >= 3.5234 AND 5-day return <= -6.8433 AND close position in weekly range <= 0.3476 AND weekly range % >= 12.8291,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_weak_close,A_high_edge,8.802906194807994
FALCPAT_7880,GRSE,14,3.243,2-5%,45.402,12.134194905307892,hit_40pc_40d,other,6.995884773662551,2.9651372889629943,4.030747484699557,PROMOTED,volatility (20d ATR%) >= 4.5087 AND short-term vol vs longer-term <= 1.451 AND distance from year-high >= -34.5273 AND weekly range % >= 19.6924,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge,8.782206802174468
FALCPAT_7740,VIJAYA,11,3.52,2-5%,38.72,11.674519262051007,hit_10pc_20d,breakout,67.81076066790352,30.24927834188964,37.56148232601389,PROMOTED,5-day return <= 4.1146 AND close position in weekly range >= 0.7385 AND weekly range % >= 8.6398,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,A_high_edge,8.746871407253762
FALCPAT_6264,KAYNES,13,3.292,2-5%,42.796,11.86947479882745,hit_10pc_20d,capitulation,41.27838788783452,34.00746195228712,7.270925935547407,PROMOTED,distance from 120-day high <= -15.8326 AND distance from year-high <= -27.3799 AND 5-day return <= -0.708 AND 20d relative strength vs market >= -6.9151,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|recent_weakness|relative_strength,A_high_edge,8.68777672909343
FALCPAT_7086,GRSE,37,2.375,2-5%,87.875,14.446561009458271,hit_10pc_20d,breakout,52.87215020116227,32.698883353500555,20.173266847661715,PROMOTED,volatility (20d ATR%) >= 2.3175 AND distance from 120-day high >= -4.8089 AND close position in weekly range >= 0.6441 AND weekly range % >= 7.9969,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.639267129350166
FALCPAT_6151,COCHINSHIP,42,2.296,2-5%,96.43199999999999,14.879780643544446,hit_10pc_20d,breakout,52.23380726698262,34.00746195228712,18.226345314695507,PROMOTED,volatility (20d ATR%) >= 2.3809 AND distance from year-high >= -5.3701 AND close position in weekly range >= 0.7418 AND weekly range % >= 4.478,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.635715465632419
FALCPAT_8245,JBMA,13,3.269,2-5%,42.497,11.78654711949178,hit_25pc_30d,capitulation,23.15521628498728,7.722364089468664,15.432852195518612,PROMOTED,volatility (20d ATR%) >= 3.475 AND distance from year-high <= -41.2081 AND close position in weekly range >= 0.5303 AND weekly range % <= 11.9613,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|compression|weekly_strength,A_high_edge,8.62707841051228
FALCPAT_6741,RVNL,17,2.982,2-5%,50.694,12.295100975591865,hit_25pc_30d,breakout,20.36948748510132,9.458155042142677,10.911332442958637,PROMOTED,volatility (20d ATR%) >= 2.9713 AND distance from 120-day high >= -11.2596 AND 60d relative strength vs market <= 22.8979 AND distance from 20-week SMA >= 17.6114,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge,8.619088582046363
FALCPAT_6793,ERIS,27,2.584,2-5%,69.768,13.426857860273937,hit_10pc_20d,breakout,57.81797625777275,32.698883353500555,25.1190929042722,PROMOTED,volatility (20d ATR%) >= 3.7779 AND close position in weekly range >= 0.6276 AND distance from 20-week SMA <= 9.4222,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.610416454292727
FALCPAT_7827,MMTC,10,3.58,2-5%,35.8,11.320954023402798,hit_25pc_30d,breakout,8.152367390530438,7.722364089468664,0.4300033010617737,PROMOTED,volatility (20d ATR%) <= 4.5381 AND 60-day return >= 37.4958 AND close position in weekly range >= 0.1461 AND distance from 20-week SMA >= 11.2327,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.584465076618168
FALCPAT_8464,IOB,13,3.229,2-5%,41.977000000000004,11.642325068473221,hit_15pc_20d,momentum,31.09815354713314,15.52565995111252,15.57249359602062,PROMOTED,slope of 50-DMA >= 0.4452 AND volume vs 20-day average >= 1.9044 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.52151611732767
FALCPAT_8371,JUBLPHARMA,12,3.312,2-5%,39.744,11.473104549336242,hit_25pc_30d,other,15.17162905366964,7.722364089468664,7.4492649642009745,PROMOTED,distance from 200-DMA <= 33.9899 AND 20d relative strength vs market <= -5.828 AND distance from 20-week SMA <= 30.0974 AND weekly range % >= 9.6165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge,8.495112271912609
FALCPAT_9185,OLECTRA,16,2.992,2-5%,47.872,11.968,hit_15pc_20d,mean_reversion,41.5065334358186,19.56237142322798,21.94416201259062,PROMOTED,volatility (20d ATR%) >= 3.169 AND 5-day return <= -2.0791 AND 60d relative strength vs market <= -10.3896 AND slope of 20-DMA <= -3.6565,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|relative_strength,A_high_edge,8.476974325416199
FALCPAT_7112,BIKAJI,11,3.41,2-5%,37.510000000000005,11.309690535111914,hit_10pc_20d,compression,51.32823871906841,32.698883353500555,18.62935536556785,PROMOTED,distance from 10-day high <= -8.1051 AND days with sub-75% volume in last 7 >= 2.5 AND close position in weekly range >= 0.2193 AND weekly range % >= 5.8433,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength,A_high_edge,8.473531675777082
FALCPAT_8221,ITI,16,2.987,2-5%,47.792,11.948,hit_40pc_40d,breakout,11.385606874328678,2.9651372889629943,8.420469585365684,PROMOTED,volatility (20d ATR%) >= 3.2023 AND distance from 20-DMA >= -1.1654 AND 60d relative strength vs market >= 24.7371 AND close position in weekly range >= 0.809,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,A_high_edge,8.462808258695919
FALCPAT_7820,LODHA,14,3.124,2-5%,43.736000000000004,11.688937676281792,hit_40pc_40d,mean_reversion,8.067484662576687,2.9651372889629943,5.102347373613693,PROMOTED,RSI(14) <= 36.9408 AND distance from 20-week SMA <= 2.045 AND weekly range % >= 13.229,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",oversold|volatility_expansion,A_high_edge,8.459948828243304
FALCPAT_8354,MMTC,25,2.593,2-5%,64.825,12.965,hit_25pc_30d,other,12.873563218390805,7.722364089468664,5.151199128922141,PROMOTED,distance from 200-DMA <= 62.9021 AND distance from 200-DMA >= 43.4421 AND distance from 50-DMA >= 7.1184 AND close position in weekly range >= 0.3679,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",weekly_strength,A_high_edge,8.448244323089703
FALCPAT_7807,GRSE,14,3.118,2-5%,43.652,11.666487731961148,hit_25pc_30d,breakout,14.818652849740932,7.722364089468664,7.096288760272268,PROMOTED,60-day return <= 60.2461 AND 20-week breakout flag >= 0.5 AND distance from 20-week SMA >= 21.4514,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,A_high_edge,8.443700527036691
FALCPAT_9427,KFINTECH,15,3.045,2-5%,45.675,11.793234289201585,hit_15pc_20d,other,42.61565836298932,19.56237142322798,23.053286939761342,PROMOTED,volatility (20d ATR%) >= 4.2484 AND distance from 20-DMA >= -5.7799 AND distance from 200-DMA <= 1.1002 AND 60d relative strength vs sector <= -12.1627,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,A_high_edge,8.442532659220133
FALCPAT_6335,ITI,24,2.615,2-5%,62.760000000000005,12.810831354756022,hit_10pc_20d,breakout,45.24786019971469,34.00746195228712,11.24039824742758,PROMOTED,distance from year-high >= -29.2888 AND distance from 200-DMA >= -21.0968 AND 20d relative strength vs market >= -3.6469 AND close position in weekly range >= 0.8003,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength|relative_strength,A_high_edge,8.417360282030344
FALCPAT_8724,POLICYBZR,14,3.102,2-5%,43.428,11.606621213772765,hit_15pc_20d,capitulation,45.26002971768202,19.56237142322798,25.69765829445404,PROMOTED,volatility (20d ATR%) >= 4.1837 AND distance from year-high <= -37.4645 AND 60-day return <= 24.2728,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,A_high_edge,8.400371723819056
FALCPAT_7760,BSE,16,2.956,2-5%,47.296,11.824,hit_10pc_20d,breakout,54.36893203883495,30.24927834188964,24.11965369694531,PROMOTED,distance from 20-DMA >= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.374978645030176
FALCPAT_9502,ITI,27,2.505,2-5%,67.63499999999999,13.016361818880112,hit_10pc_20d,breakout,46.517739816031536,35.380587245184216,11.137152570847324,PROMOTED,days with sub-2.5% range in last 7 <= 3.5 AND days with sub-75% volume in last 20 >= 6.5 AND RSI(14) >= 56.1228 AND close position in weekly range >= 0.7666,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|compression|weekly_strength,A_high_edge,8.347172297988886
FALCPAT_8198,KFINTECH,12,3.245,2-5%,38.94,11.241009741122014,hit_10pc_20d,capitulation,63.69467607440667,30.24927834188964,33.44539773251704,PROMOTED,volatility (20d ATR%) >= 2.975 AND distance from 120-day high <= -26.1604 AND 60d relative strength vs market <= -22.1244 AND close position in weekly range >= 0.4434,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|weekly_strength|relative_strength,A_high_edge,8.323260664962687
FALCPAT_8406,ERIS,15,3.0,2-5%,45.0,11.618950038622252,hit_10pc_20d,breakout,58.75387137912188,30.24927834188964,28.50459303723224,PROMOTED,60-day return <= 31.9685 AND close position in weekly range >= 0.5947 AND distance from 20-week SMA <= 8.8666 AND weekly range % >= 9.4741,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,A_high_edge,8.317766166719343
FALCPAT_9317,GODREJIND,10,3.444,2-5%,34.44,10.890884261619899,hit_25pc_30d,capitulation,21.47957726363896,10.408532325017468,11.071044938621492,PROMOTED,distance from year-high <= -27.2313 AND distance from 60-day high <= -12.4475 AND slope of 50-DMA <= -0.5788 AND weekly range % >= 9.5581,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge,8.258351319517589
FALCPAT_8259,ITI,13,3.111,2-5%,40.443000000000005,11.216870017968471,hit_10pc_20d,breakout,45.7293868921776,30.24927834188964,15.480108550287952,PROMOTED,volatility (20d ATR%) <= 4.4758 AND close position in weekly range >= 0.7137 AND distance from 20-week SMA >= 5.5234 AND weekly range % >= 6.0735,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.21010735243307
FALCPAT_7780,PGEL,18,2.787,2-5%,50.166,11.824239595001446,hit_10pc_20d,mean_reversion,55.34799638445315,30.24927834188964,25.098718042563505,PROMOTED,days with sub-2.5% range in last 7 <= 0.5 AND 5-day return <= -6.6651 AND distance from 20-week SMA <= 3.0555,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",compression|recent_weakness,A_high_edge,8.206151434936869
FALCPAT_6288,RVNL,21,2.654,2-5%,55.733999999999995,12.162155894412798,hit_15pc_20d,capitulation,23.063533507397736,18.31582194494749,4.747711562450246,PROMOTED,distance from year-high <= -25.9776 AND distance from 20-DMA <= -1.8876 AND RSI(14) <= 27.5641,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high,A_high_edge,8.203626671212971
FALCPAT_8938,ITI,11,3.298,2-5%,36.278,10.938228558592108,hit_10pc_20d,other,53.31825037707391,35.380587245184216,17.937663131889693,PROMOTED,volatility (20d ATR%) >= 3.9309 AND distance from 20-day high <= -12.7454 AND distance from 20-week SMA <= -21.1531,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge,8.195222131000826
FALCPAT_7508,LODHA,10,3.416,2-5%,34.16,10.802340487135185,hit_10pc_20d,breakout,68.61413043478261,32.698883353500555,35.91524708128205,PROMOTED,20d relative strength vs sector <= -6.5723 AND close position in weekly range >= 0.5525 AND weekly range % >= 9.6217,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,A_high_edge,8.191210251879234
FALCPAT_8762,NIACL,13,3.085,2-5%,40.105,11.123125684806407,,,,,,,,,other,A_high_edge,8.141491861863072
FALCPAT_9547,VIJAYA,10,3.395,2-5%,33.95,10.735932656271649,hit_10pc_20d,breakout,76.7031118587048,35.380587245184216,41.322524613520585,PROMOTED,volatility (20d ATR%) >= 3.3204 AND 5-day return <= 1.6335 AND close position in weekly range >= 0.6786 AND weekly range % >= 8.9567,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness|weekly_strength,A_high_edge,8.140854451150469
FALCPAT_6905,CREDITACC,17,2.815,2-5%,47.855,11.606542336113714,hit_40pc_40d,capitulation,8.267284477502743,4.0653742907808095,4.201910186721935,PROMOTED,volatility (20d ATR%) >= 3.3478 AND distance from 120-day high <= -28.8011 AND distance from 20-week SMA <= 9.8642 AND distance from 20-week SMA >= -13.6581,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,A_high_edge,8.136396498477703
FALCPAT_9518,BEML,10,3.392,2-5%,33.92,10.726445823291144,hit_25pc_30d,capitulation,23.748544819557623,10.408532325017468,13.34001249454016,PROMOTED,volatility (20d ATR%) >= 3.3726 AND distance from year-high <= -44.9665 AND 60-day return <= -2.7175 AND slope of 20-DMA >= -1.942,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion|recent_weakness,A_high_edge,8.133660765332072
FALCPAT_8509,IOB,13,3.082,2-5%,40.065999999999995,11.112309030980015,hit_10pc_20d,other,38.778195488721806,30.24927834188964,8.528917146832166,PROMOTED,distance from 60-day high >= -3.6453 AND weekly range % >= 8.9238,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,A_high_edge,8.133574689874226
FALCPAT_8464,UCOBANK,11,3.267,2-5%,35.937,10.83541319009109,hit_15pc_20d,momentum,31.09815354713314,15.52565995111252,15.57249359602062,PROMOTED,slope of 50-DMA >= 0.4452 AND volume vs 20-day average >= 1.9044 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge,8.118190024857396
