bucket,pattern,symbols,total_n,avg_d1_mean,max_avg_d1,edge_score,stability_score,rule_family,rule,weighted_avg_d1
2-5%,FALCPAT_8631,1,16,2.439,2.439,39.024,9.756,volatility_expansion|relative_strength,volatility (20d ATR%) >= 3.712 AND distance from 200-DMA <= 81.1105 AND 60d relative strength vs sector <= 37.5146 AND 60d relative strength vs sector >= 25.6836,2.439
2-5%,FALCPAT_7828,3,16,2.3816666666666664,2.614,38.977,16.466612117706912,volatility_expansion|compression|recent_weakness,volatility (20d ATR%) >= 4.5381 AND distance from 200-DMA <= 77.183 AND 60-day return <= 37.8668 AND weekly range % <= 19.9051,2.4360625
2-5%,FALCPAT_9119,3,11,3.6543333333333337,4.807,38.825,20.48439596373255,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) <= 3.4326 AND 5-day return <= 3.9414 AND close position in weekly range >= 0.6344 AND weekly range % >= 7.0481,3.5295454545454548
2-5%,FALCPAT_7201,3,15,2.827666666666667,4.253,38.403,17.633211643661877,volatility_expansion|weekly_strength,distance from 50-DMA >= 31.3804 AND close position in weekly range >= 0.2462 AND distance from 20-week SMA >= 21.4949 AND weekly range % >= 10.7355,2.5602
2-5%,FALCPAT_8504,3,14,2.7583333333333333,3.193,38.226,17.485106614149537,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 3.596 AND distance from 50-DMA <= -1.7562 AND 20d relative strength vs market >= -9.092 AND close position in weekly range >= 0.6795,2.7304285714285714
2-5%,FALCPAT_7705,4,15,2.46225,2.977,37.831,19.183749136994713,other,,2.522066666666667
2-5%,FALCPAT_7979,3,16,2.431,3.031,37.694,16.46474722059713,other,,2.355875
2-5%,FALCPAT_8669,3,17,2.231666666666667,2.31,37.435,15.520999999999999,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.2698 AND distance from year-high >= -30.0108 AND 60d relative strength vs sector <= -0.0247,2.202058823529412
2-5%,FALCPAT_8745,2,11,3.574,3.953,37.419,15.883621505883848,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 4.0285 AND distance from year-high <= -34.3354 AND days with sub-75% volume in last 20 >= 15.5 AND close position in weekly range <= 0.5475,3.4017272727272725
2-5%,FALCPAT_6967,1,13,2.878,2.878,37.414,10.376776570785362,volatility_expansion,volatility (20d ATR%) >= 3.9967 AND distance from 200-DMA <= 72.8798 AND distance from 20-week SMA >= 30.8176,2.878
2-5%,FALCPAT_7312,2,17,2.2255000000000003,2.448,37.166,12.810841362803384,weekly_strength,distance from year-high >= -13.7838 AND 5-day avg volume vs 20-day <= 0.6351 AND close position in weekly range >= 0.4481 AND distance from 20-week SMA >= 19.3255,2.186235294117647
2-5%,FALCPAT_9513,3,15,2.4833333333333334,2.563,36.677,16.168334234200042,other,,2.445133333333333
2-5%,FALCPAT_6810,2,9,4.0665,4.381,36.284,17.15172705157921,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.2466 AND close position in weekly range >= 0.4626 AND distance from 20-week SMA >= 21.7495 AND weekly range % >= 8.4568,4.031555555555555
2-5%,FALCPAT_8663,2,9,3.5805000000000002,4.884,36.135000000000005,15.907187592587373,other,,4.015000000000001
2-5%,FALCPAT_7620,2,13,2.8105,3.048,35.824,14.093078187391306,volatility_expansion|weekly_strength,distance from 50-DMA <= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,2.7556923076923074
2-5%,FALCPAT_7173,3,10,3.545,4.128,35.719,19.44231855842731,other,,3.5719000000000003
2-5%,FALCPAT_8097,3,14,2.503,3.208,35.403999999999996,16.28521290321887,pullback_from_high|volatility_expansion|weekly_weak_close,volatility (20d ATR%) >= 3.1155 AND distance from 120-day high <= -26.859 AND distance from 120-day high >= -40.3071 AND close position in weekly range <= 0.53,2.5288571428571425
2-5%,FALCPAT_7688,3,13,2.623666666666667,3.335,34.819,16.529286704961798,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 2.5871 AND volatility (20d ATR%) >= 2.0732 AND close position in weekly range >= 0.6393 AND weekly range % >= 9.154,2.6783846153846156
2-5%,FALCPAT_7624,3,14,2.577666666666667,3.239,34.678,16.144059366415703,volatility_expansion|weekly_weak_close|relative_strength,volatility (20d ATR%) >= 3.7134 AND 20d relative strength vs sector <= 0.1828 AND slope of 50-DMA >= 1.7257 AND close position in weekly range <= 0.4448,2.477
2-5%,FALCPAT_8577,2,10,3.8615000000000004,4.916,34.397000000000006,15.941385700166908,other,,3.4397000000000006
2-5%,FALCPAT_7904,2,14,2.3105,2.595,34.054,12.258110528136944,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.5516 AND slope of 50-DMA <= 1.0067 AND close position in weekly range >= 0.4291 AND distance from 20-week SMA >= 8.4253,2.4324285714285714
2-5%,FALCPAT_7861,2,14,2.3440000000000003,2.612,33.888000000000005,12.478077121289564,pullback_from_high|volatility_expansion|weekly_strength,distance from 10-day high <= -2.5243 AND distance from year-high >= -15.5986 AND close position in weekly range >= 0.4998 AND weekly range % >= 7.5026,2.420571428571429
2-5%,FALCPAT_7174,3,10,3.34,3.929,33.712,18.33369954259861,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 2.9331 AND close position in weekly range >= 0.4659 AND weekly range % >= 13.0821,3.3712000000000004
2-5%,FALCPAT_9017,2,15,2.294,2.4,33.456,11.736376272086712,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 2.9391 AND distance from 120-day high <= -23.6189 AND distance from 200-DMA >= -37.0609 AND distance from 20-week SMA >= -10.6066,2.2304000000000004
2-5%,FALCPAT_6633,1,15,2.225,2.225,33.375,8.617387945311503,relative_strength,60d relative strength vs market <= -0.5491 AND slope of 50-DMA <= -1.117,2.225
2-5%,FALCPAT_9598,2,14,2.3485,2.537,33.256,12.466617459892749,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 4.1105 AND distance from year-high <= -35.2525 AND 60-day return >= 20.6957,2.3754285714285714
2-5%,FALCPAT_9424,1,10,3.261,3.261,32.61,10.312187449809086,volatility_expansion,volatility (20d ATR%) <= 4.2484 AND volatility (20d ATR%) >= 2.6547 AND 60-day return >= 35.7339,3.261
2-5%,FALCPAT_7915,4,14,2.3192500000000003,2.418,32.473,17.312055493081747,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 2.5388 AND distance from 120-day high <= -26.9828 AND distance from 20-week SMA <= -1.7341,2.3195
2-5%,FALCPAT_6758,2,15,2.1145,2.158,32.022,11.299276297586953,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.3478 AND close position in daily range >= 0.3941 AND close position in weekly range >= 0.6374 AND weekly range % >= 8.5149,2.1348
2-5%,FALCPAT_9512,2,15,2.1315,2.19,31.914,11.657524800830306,compression|weekly_strength,distance from 120-day high >= -24.3888 AND days with sub-2.5% range in last 7 <= 2.5 AND slope of 20-DMA >= 1.0098 AND close position in weekly range >= 0.706,2.1276
2-5%,FALCPAT_6757,4,12,2.63875,3.388,31.665,18.281796273889498,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.3478 AND close position in daily range <= 0.3941 AND close position in weekly range >= 0.6374 AND weekly range % >= 8.5149,2.63875
2-5%,FALCPAT_7445,2,8,3.918,3.952,31.412,15.564225983676689,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 3.2758 AND days with sub-75% volume in last 20 <= 11.5 AND 60d relative strength vs market >= 39.7537 AND close position in weekly range >= 0.3227,3.9265
2-5%,FALCPAT_8573,2,12,2.857,3.586,31.368000000000002,13.190892921459893,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) >= 4.0236 AND 5-day return <= 8.9765 AND close position in weekly range >= 0.4229 AND weekly range % >= 8.6663,2.6140000000000003
2-5%,FALCPAT_7578,3,11,2.707666666666667,3.232,30.833,15.6984322030987,pullback_from_high|compression|relative_strength,distance from year-high <= -24.8572 AND days with sub-2.5% range in last 7 <= 2.5 AND 60d relative strength vs market <= -5.4297 AND distance from 20-week SMA <= 13.2743,2.8030000000000004
2-5%,FALCPAT_9582,2,12,2.7394999999999996,3.288,30.68,12.773083830318903,pullback_from_high|volatility_expansion,volatility (20d ATR%) <= 4.0743 AND volatility (20d ATR%) >= 3.7177 AND distance from year-high <= -32.3954 AND slope of 20-DMA >= -4.6017,2.5566666666666666
2-5%,FALCPAT_9004,3,12,2.562666666666667,2.628,30.63,15.264595478857942,volatility_expansion|compression,volatility (20d ATR%) >= 4.1414 AND 5-day avg volume vs 20-day >= 0.4831 AND weekly range % <= 9.1665,2.5524999999999998
2-5%,FALCPAT_9177,1,11,2.745,2.745,30.195,9.104135049525572,compression,distance from 200-DMA >= -14.1193 AND days with sub-3% range in last 7 <= 1.5 AND days with sub-75% volume in last 20 <= 13.5 AND 5-day avg volume vs 20-day <= 1.1057,2.745
2-5%,FALCPAT_6197,3,12,2.5749999999999997,3.133,30.052,15.149930508700312,pullback_from_high|relative_strength,distance from 60-day high <= -17.3864 AND distance from 20-DMA <= -2.8747 AND distance from 200-DMA <= -1.4701 AND 60d relative strength vs market >= -13.4875,2.5043333333333337
2-5%,FALCPAT_6877,2,10,3.0,3.162,30.0,13.416407864998739,volatility_expansion|relative_strength,distance from 200-DMA >= 73.9983 AND 60d relative strength vs sector <= 72.6371 AND weekly range % >= 4.2571,3.0
2-5%,FALCPAT_8805,2,12,2.5065,2.578,29.792,12.043220048756973,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.0043 AND distance from 60-day high >= -14.6925 AND 20d relative strength vs sector <= 3.4595 AND slope of 50-DMA >= -0.3461,2.482666666666667
2-5%,FALCPAT_9048,2,12,2.447,2.542,29.744,11.893861751104815,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 5.8747 AND distance from 200-DMA >= -21.5972 AND close position in weekly range >= 0.5109,2.478666666666667
2-5%,FALCPAT_7352,4,13,2.2895,2.455,29.628999999999998,16.439551805404847,volatility_expansion,volatility (20d ATR%) >= 3.8847 AND distance from 20-week SMA <= 20.6351 AND distance from 20-week SMA >= 13.7021,2.279153846153846
2-5%,FALCPAT_9293,3,13,2.2763333333333335,2.326,29.478,14.04340516121066,pullback_from_high|volatility_expansion|weekly_strength,distance from 60-day high <= -4.2092 AND close position in weekly range >= 0.0559 AND weekly range % >= 10.6648,2.2675384615384617
2-5%,FALCPAT_7351,2,13,2.3914999999999997,2.639,29.357,11.350805384575272,volatility_expansion|relative_strength,volatility (20d ATR%) <= 3.8847 AND 60d relative strength vs sector >= 8.5416 AND distance from 20-week SMA >= 18.883,2.258230769230769
2-5%,FALCPAT_7735,3,11,2.626333333333333,2.899,28.984,15.079552644764398,pullback_from_high|volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 3.0158 AND distance from 120-day high <= -18.0703 AND close position in weekly range >= 0.4253 AND weekly range % <= 8.6398,2.634909090909091
2-5%,FALCPAT_7767,3,13,2.221,2.309,28.688000000000002,13.687494148161353,pullback_from_high|compression|weekly_strength,distance from 60-day high <= -5.8135 AND close position in weekly range >= 0.6157 AND distance from 20-week SMA >= 11.1709 AND weekly range % <= 17.9071,2.206769230769231
2-5%,FALCPAT_8335,3,12,2.39,2.714,28.402,14.187847484931421,pullback_from_high,distance from 60-day high <= -24.0447 AND distance from 200-DMA >= 6.4162 AND slope of 20-DMA >= -1.2563 AND 5-day avg volume vs 20-day >= 0.7452,2.3668333333333336
2-5%,FALCPAT_8617,2,11,2.6785,2.907,28.321,11.964718153230892,volatility_expansion|compression|weekly_weak_close,volatility (20d ATR%) >= 4.5898 AND close position in weekly range <= 0.3905 AND weekly range % <= 12.8291,2.5746363636363636
2-5%,FALCPAT_7752,1,10,2.831,2.831,28.31,8.952408055936683,volatility_expansion|compression|weekly_strength,volatility (20d ATR%) >= 3.5078 AND distance from 60-day high >= -6.8519 AND close position in weekly range >= 0.6063 AND weekly range % <= 10.9288,2.831
2-5%,FALCPAT_6660,2,10,2.8215000000000003,3.023,28.215000000000003,12.618131597031315,volatility_expansion,volatility (20d ATR%) >= 3.2273 AND distance from 120-day high >= -34.2317 AND slope of 50-DMA <= -2.14 AND distance from 20-week SMA >= -7.067,2.8215000000000003
2-5%,FALCPAT_6819,2,10,2.813,3.349,28.130000000000003,12.58011844141382,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 2.3312 AND 60d relative strength vs market <= 28.9405 AND close position in weekly range >= 0.3113 AND weekly range % >= 10.1174,2.813
2-5%,FALCPAT_9548,2,11,2.4425,2.819,27.997,11.59037294589108,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 3.3204 AND 5-day return >= 1.6335 AND close position in weekly range >= 0.6786 AND weekly range % >= 8.9567,2.545181818181818
2-5%,FALCPAT_8430,2,12,2.3280000000000003,2.354,27.988,11.375527070450563,volatility_expansion|weekly_strength|relative_strength,volatility (20d ATR%) >= 4.3977 AND 60d relative strength vs sector >= 27.5345 AND close position in weekly range >= 0.4638,2.332333333333333
2-5%,FALCPAT_9195,2,13,2.207,2.368,27.885999999999996,10.873999999999999,volatility_expansion|relative_strength,volatility (20d ATR%) <= 6.4183 AND volatility (20d ATR%) >= 4.4887 AND 20d relative strength vs sector >= -11.6776,2.145076923076923
2-5%,FALCPAT_9223,2,13,2.207,2.368,27.885999999999996,10.873999999999999,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.4887 AND distance from year-high >= -25.6329 AND 20d relative strength vs sector >= -11.6776,2.145076923076923
2-5%,FALCPAT_6828,2,13,2.0965,2.154,27.542,10.54,other,,2.1186153846153846
2-5%,FALCPAT_9412,2,8,3.3064999999999998,3.706,27.251,13.321939622216947,pullback_from_high,distance from year-high <= -37.7756 AND distance from 200-DMA >= -8.8104,3.406375
2-5%,FALCPAT_7784,1,10,2.721,2.721,27.21,8.604557513318161,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.7538 AND days with sub-75% volume in last 20 <= 12.5 AND close position in weekly range >= 0.6908 AND distance from 20-week SMA >= 3.0555,2.721
2-5%,FALCPAT_6427,2,10,2.5505,3.035,26.474,11.566201369346945,volatility_expansion|weekly_strength|relative_strength,60-day return >= -14.7778 AND 60d relative strength vs sector >= -15.622 AND close position in weekly range >= 0.6594 AND weekly range % >= 8.9956,2.6474
2-5%,FALCPAT_6912,2,10,2.7525000000000004,3.285,26.46,12.007867228978656,pullback_from_high,distance from year-high <= -21.4232 AND distance from 200-DMA >= 4.2399,2.646
2-5%,FALCPAT_9430,2,7,3.5745,4.792,26.239,13.666443753439843,volatility_expansion,volatility (20d ATR%) >= 4.2484 AND distance from year-high >= -15.7819 AND distance from 200-DMA >= 1.1002 AND slope of 50-DMA <= 1.5738,3.7484285714285717
2-5%,FALCPAT_8638,3,10,2.6166666666666667,3.001,26.136,14.289515451042568,volatility_expansion|weekly_strength,volatility (20d ATR%) <= 3.4331 AND close position in weekly range >= 0.6962 AND weekly range % >= 15.3538,2.6136000000000004
2-5%,FALCPAT_9256,1,13,2.001,2.001,26.012999999999998,7.214708102203442,other,,2.001
2-5%,FALCPAT_7313,1,8,3.229,3.229,25.832,9.132991185805448,weekly_strength,distance from year-high >= -13.7838 AND 5-day avg volume vs 20-day >= 0.6351 AND close position in weekly range >= 0.4481 AND distance from 20-week SMA >= 19.3255,3.229
2-5%,FALCPAT_8773,2,11,2.3455,2.356,25.831999999999997,10.903390088868175,volatility_expansion,volatility (20d ATR%) >= 3.9163 AND slope of 20-DMA <= 2.6326 AND slope of 50-DMA >= -1.4542,2.348363636363636
2-5%,FALCPAT_7492,2,11,2.383,2.516,25.548000000000002,10.721800862522223,volatility_expansion,volatility (20d ATR%) >= 3.7253 AND distance from 200-DMA >= 22.6328 AND slope of 20-DMA <= 1.811 AND slope of 20-DMA >= -2.1943,2.322545454545455
2-5%,FALCPAT_8364,2,8,3.175,4.284,25.4,12.7,volatility_expansion|recent_weakness|weekly_strength,60-day return <= 32.9608 AND close position in weekly range >= 0.6135 AND distance from 20-week SMA <= 36.7502 AND weekly range % >= 9.6242,3.175
2-5%,FALCPAT_9447,2,11,2.435,2.724,25.34,10.787911009522947,volatility_expansion|relative_strength,volatility (20d ATR%) >= 4.2366 AND distance from year-high >= -15.7819 AND distance from 200-DMA >= 4.8483 AND 20d relative strength vs market <= 9.0401,2.3036363636363637
2-5%,FALCPAT_9332,2,11,2.2824999999999998,2.354,25.322000000000003,10.650098586246045,volatility_expansion|compression|relative_strength,volatility (20d ATR%) >= 4.3657 AND distance from 120-day high >= -46.4478 AND days with sub-3% range in last 7 <= 2.5 AND 60d relative strength vs sector >= 25.8669,2.302
2-5%,FALCPAT_9521,2,11,2.342,2.544,25.156,10.749907805678225,volatility_expansion,volatility (20d ATR%) >= 4.6708 AND 60-day return >= -2.7175 AND slope of 20-DMA >= -1.942,2.286909090909091
2-5%,FALCPAT_9043,1,12,2.087,2.087,25.044000000000004,7.229580070792494,volatility_expansion|recent_weakness|weekly_strength,volatility (20d ATR%) <= 4.0628 AND 5-day return <= 2.8185 AND close position in weekly range >= 0.4183 AND weekly range % >= 6.2674,2.087
2-5%,FALCPAT_6205,1,10,2.492,2.492,24.92,7.880395929139602,pullback_from_high|compression|weekly_strength,distance from year-high <= -15.5928 AND days with sub-2.5% range in last 7 <= 2.5 AND close position in weekly range >= 0.7386,2.492
2-5%,FALCPAT_7514,2,10,2.6275,2.989,24.829,11.172372334695737,pullback_from_high|volatility_expansion,volatility (20d ATR%) >= 3.6302 AND distance from year-high <= -24.7275 AND slope of 50-DMA <= -0.072 AND distance from 20-week SMA <= 13.8145,2.4829
2-5%,FALCPAT_7992,1,7,3.527,3.527,24.689,9.331564874124812,weekly_strength|relative_strength,distance from 200-DMA <= 61.1444 AND distance from 200-DMA >= 35.3444 AND 60d relative strength vs sector >= -20.939 AND close position in weekly range >= 0.6291,3.527
2-5%,FALCPAT_7179,1,12,2.04,2.04,24.48,7.066767294881019,volatility_expansion|weekly_strength,volatility (20d ATR%) >= 2.9331 AND close position in weekly range >= 0.6044 AND distance from 20-week SMA <= 21.1347 AND weekly range % >= 9.6857,2.04
