pattern,symbol,n,avg_d1,bucket,edge_score,stability_score,target,regime,hit_pct,base_pct,real_lift_pp,status,rule,mandate,rule_family,screener_tier
FALCPAT_7759,POONAWALLA,6,4.133,2-5%,24.798000000000002,10.123741106922875,hit_10pc_20d,breakout,73.90243902439025,30.24927834188964,43.653160682500605,PROMOTED,distance from 20-DMA <= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7163,RAMCOCEM,3,4.128,2-5%,12.384,7.149905733644325,hit_10pc_20d,breakout,54.8103018554417,32.698883353500555,22.111418501941145,PROMOTED,volatility (20d ATR%) >= 2.2284 AND close position in weekly range >= 0.5467 AND weekly range % <= 13.298 AND weekly range % >= 9.6857,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|compression|weekly_strength,ignore
FALCPAT_7173,RAMCOCEM,3,4.128,2-5%,12.384,7.149905733644325,,,,,,,,,other,ignore
FALCPAT_8269,GPIL,6,4.126,2-5%,24.756,10.106594678723393,hit_15pc_20d,capitulation,39.48043352362042,15.52565995111252,23.954773572507897,PROMOTED,distance from year-high <= -32.38 AND distance from 60-day high <= -19.3918 AND days with sub-3% range in last 7 <= 3.5 AND 60d relative strength vs sector <= 1.7032,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,ignore
FALCPAT_8269,PARADEEP,3,4.126,2-5%,12.378,7.1464416320291875,hit_15pc_20d,capitulation,39.48043352362042,15.52565995111252,23.954773572507897,PROMOTED,distance from year-high <= -32.38 AND distance from 60-day high <= -19.3918 AND days with sub-3% range in last 7 <= 3.5 AND 60d relative strength vs sector <= 1.7032,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|compression|relative_strength,ignore
FALCPAT_9505,PARADEEP,3,4.126,2-5%,12.378,7.1464416320291875,hit_10pc_20d,capitulation,54.83998419596997,35.380587245184216,19.45939695078576,PROMOTED,distance from 120-day high <= -24.3888 AND 60-day return <= -18.2025 AND RSI(14) <= 30.1137,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",oversold|pullback_from_high|recent_weakness,ignore
FALCPAT_6905,RKFORGE,6,4.117,2-5%,24.701999999999998,10.084549271038343,hit_40pc_40d,capitulation,8.267284477502743,4.0653742907808095,4.201910186721935,PROMOTED,volatility (20d ATR%) >= 3.3478 AND distance from 120-day high <= -28.8011 AND distance from 20-week SMA <= 9.8642 AND distance from 20-week SMA >= -13.6581,"Buy when rule fires; win if +40% within 40d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_7508,POONAWALLA,4,4.114,2-5%,16.456,8.228,hit_10pc_20d,breakout,68.61413043478261,32.698883353500555,35.91524708128205,PROMOTED,20d relative strength vs sector <= -6.5723 AND close position in weekly range >= 0.5525 AND weekly range % >= 9.6217,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_9258,ZENTEC,6,4.113,2-5%,24.678000000000004,10.074751312067212,hit_10pc_20d,breakout,41.14977307110439,35.380587245184216,5.769185825920175,PROMOTED,volatility (20d ATR%) <= 3.6046 AND distance from 20-week SMA >= 22.6957,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8781,RADICO,4,4.113,2-5%,16.452,8.226,hit_15pc_20d,other,31.96144829382652,19.56237142322798,12.399076870598538,PROMOTED,volatility (20d ATR%) >= 3.6112 AND distance from year-high >= -44.7637 AND 60-day return <= 46.2598 AND distance from 20-week SMA <= -11.7789,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,ignore
FALCPAT_9426,RADICO,4,4.113,2-5%,16.452,8.226,hit_15pc_20d,mean_reversion,43.16877152698048,19.56237142322798,23.606400103752502,PROMOTED,volatility (20d ATR%) >= 5.1256 AND distance from 20-DMA <= -5.7799 AND distance from 200-DMA <= 1.1002,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion,ignore
FALCPAT_8935,IREDA,3,4.113,2-5%,12.339000000000002,7.123924971530792,hit_10pc_20d,capitulation,56.310679611650485,35.380587245184216,20.93009236646627,PROMOTED,volatility (20d ATR%) <= 3.9309 AND distance from 120-day high <= -32.8584 AND distance from year-high >= -45.3961 AND weekly range % >= 5.4804,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_8464,WOCKPHARMA,18,4.107,2-5%,73.926,17.424525301998905,hit_15pc_20d,momentum,31.09815354713314,15.52565995111252,15.57249359602062,PROMOTED,slope of 50-DMA >= 0.4452 AND volume vs 20-day average >= 1.9044 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,A_high_edge
FALCPAT_8789,SUNDARMFIN,6,4.102,2-5%,24.612000000000002,10.047806924896596,hit_25pc_30d,other,15.171811298776936,10.408532325017468,4.763278973759467,PROMOTED,volatility (20d ATR%) >= 3.7914 AND distance from 200-DMA <= -4.7543 AND 60-day return <= 41.0247 AND slope of 20-DMA >= -0.7126,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|recent_weakness,ignore
FALCPAT_7021,POONAWALLA,4,4.101,2-5%,16.404,8.202,hit_25pc_30d,other,17.9623213512343,9.458155042142677,8.504166309091625,PROMOTED,20-day return <= -15.735 AND slope of 20-DMA <= -1.8906,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",recent_weakness,ignore
FALCPAT_7004,ENGINERSIN,5,4.1,2-5%,20.5,9.167878707749137,hit_10pc_20d,capitulation,62.5378864417054,32.698883353500555,29.83900308820484,PROMOTED,distance from year-high <= -41.9877 AND distance from 60-day high <= -24.9727 AND close position in weekly range >= 0.1497 AND distance from 20-week SMA <= 2.2342,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_strength,ignore
FALCPAT_7199,MAZDOCK,10,4.098,2-5%,40.98,12.959013851370019,hit_25pc_30d,breakout,16.205910390848427,9.458155042142677,6.747755348705751,PROMOTED,close position in weekly range <= 0.2462 AND distance from 20-week SMA >= 21.4949 AND weekly range % >= 10.7355,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,A_high_edge
FALCPAT_8372,TARIL,5,4.098,2-5%,20.49,9.163406571794138,hit_25pc_30d,other,9.473684210526317,7.722364089468664,1.751320121057652,PROMOTED,distance from 200-DMA >= 33.9899 AND 20d relative strength vs market <= -5.828 AND distance from 20-week SMA <= 30.0974 AND weekly range % >= 9.6165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|relative_strength,ignore
FALCPAT_9339,RKFORGE,7,4.097,2-5%,28.679000000000002,10.83964312143163,,,,,,,,,other,ignore
FALCPAT_9266,CGPOWER,6,4.097,2-5%,24.582,10.03555947618268,hit_25pc_30d,mean_reversion,26.7104542966612,10.408532325017468,16.30192197164373,PROMOTED,distance from 60-day high <= -5.8193 AND distance from 50-DMA <= -15.3122 AND distance from 20-week SMA <= 14.3274 AND weekly range % >= 5.7248,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_8957,NUVAMA,6,4.096,2-5%,24.576,10.033109986439896,hit_25pc_30d,capitulation,24.99177902005919,10.408532325017468,14.583246695041725,PROMOTED,distance from year-high <= -31.6766 AND distance from 60-day high <= -23.6276 AND distance from 200-DMA <= 28.1487 AND days with sub-75% volume in last 20 <= 11.5,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high,ignore
FALCPAT_8879,BRITANNIA,3,4.096,2-5%,12.288,7.094480107802121,hit_10pc_20d,other,42.44525547445255,35.380587245184216,7.06466822926834,PROMOTED,distance from 120-day high <= -12.9945 AND distance from 120-day high >= -21.2998 AND close position in weekly range <= 0.8766 AND distance from 20-week SMA >= 0.3203,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|weekly_weak_close,ignore
FALCPAT_8687,IPCALAB,3,4.093,2-5%,12.279,7.089283955379415,hit_15pc_20d,other,28.155339805825243,19.56237142322798,8.592968382597263,PROMOTED,volatility (20d ATR%) >= 4.2731 AND 60d relative strength vs sector <= -5.334 AND close position in weekly range <= 0.4939,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close|relative_strength,ignore
FALCPAT_8377,IOB,9,4.09,2-5%,36.81,12.27,hit_25pc_30d,breakout,24.938271604938272,7.722364089468664,17.21590751546961,PROMOTED,short-term vol vs longer-term >= 1.1817 AND close position in weekly range >= 0.6623 AND distance from 20-week SMA >= 30.0974 AND weekly range % >= 9.6165,"Buy when rule fires; win if +25% within 30d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7755,NUVAMA,8,4.09,2-5%,32.72,11.568266940211918,hit_10pc_20d,capitulation,50.17460317460317,30.24927834188964,19.92532483271353,PROMOTED,volatility (20d ATR%) >= 4.2157 AND distance from 200-DMA <= -12.9927 AND close position in weekly range <= 0.4818,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_weak_close,ignore
FALCPAT_7321,MAZDOCK,3,4.09,2-5%,12.27,7.084087802956708,hit_10pc_20d,breakout,49.42669942669943,32.698883353500555,16.72781607319887,PROMOTED,distance from year-high >= -43.4753 AND distance from 200-DMA <= 24.1184 AND 60d relative strength vs market <= 7.9488 AND distance from 20-week SMA >= 12.3864,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",relative_strength,ignore
FALCPAT_8574,SOLARINDS,4,4.089,2-5%,16.356,8.178,hit_10pc_20d,momentum,58.91393442622951,35.380587245184216,23.533347181045293,PROMOTED,volatility (20d ATR%) >= 4.0236 AND 5-day return >= 8.9765 AND close position in weekly range >= 0.4229 AND weekly range % >= 8.6663,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7759,ATGL,4,4.084,2-5%,16.336,8.168,hit_10pc_20d,breakout,73.90243902439025,30.24927834188964,43.653160682500605,PROMOTED,distance from 20-DMA <= 9.1181 AND close position in weekly range >= 0.4818 AND weekly range % >= 16.4858,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_9403,LAURUSLABS,7,4.083,2-5%,28.581000000000003,10.802602603076725,hit_15pc_20d,capitulation,46.963824289405686,19.56237142322798,27.40145286617771,PROMOTED,volatility (20d ATR%) >= 3.3506 AND distance from 120-day high <= -34.8035 AND slope of 50-DMA <= 0.2647,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",pullback_from_high|volatility_expansion,ignore
FALCPAT_7180,CONCORDBIO,4,4.083,2-5%,16.332,8.166,hit_15pc_20d,breakout,49.44930810505507,17.450644806122114,31.99866329893295,PROMOTED,volatility (20d ATR%) >= 2.9331 AND close position in weekly range >= 0.6044 AND distance from 20-week SMA >= 21.1347 AND weekly range % >= 9.6857,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7472,CONCORDBIO,4,4.083,2-5%,16.332,8.166,hit_15pc_20d,breakout,48.40994306346341,17.450644806122114,30.95929825734129,PROMOTED,60d relative strength vs sector >= -5.1916 AND close position in weekly range >= 0.5947 AND distance from 20-week SMA >= 19.4889 AND weekly range % >= 10.0582,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength|relative_strength,ignore
FALCPAT_7621,CONCORDBIO,4,4.083,2-5%,16.332,8.166,hit_10pc_20d,breakout,48.444231689803736,30.24927834188964,18.19495334791409,PROMOTED,distance from 50-DMA >= 14.898 AND 5-day return >= 3.643 AND close position in weekly range >= 0.5098 AND weekly range % >= 9.062,"Buy when rule fires; win if +10% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_7713,CONCORDBIO,4,4.083,2-5%,16.332,8.166,hit_15pc_20d,breakout,45.196545037898815,17.450644806122114,27.74590023177669,PROMOTED,volatility (20d ATR%) >= 2.6034 AND close position in weekly range >= 0.58 AND distance from 20-week SMA >= 17.526 AND weekly range % >= 8.5261,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
FALCPAT_6318,ZOMATO,4,4.081,2-5%,16.324,8.162,hit_15pc_20d,breakout,23.856523832450648,18.31582194494749,5.5407018875031575,PROMOTED,distance from 200-DMA <= -7.5282 AND 60d relative strength vs market >= -13.3824 AND slope of 50-DMA <= -0.9113 AND close position in weekly range >= 0.4553,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",weekly_strength|relative_strength,ignore
FALCPAT_8462,TATACHEM,5,4.079,2-5%,20.395,9.120921280221642,hit_15pc_20d,other,42.62422360248447,15.52565995111252,27.09856365137196,PROMOTED,slope of 50-DMA <= 0.4452 AND close position in weekly range >= 0.2196 AND weekly range % >= 12.8017,"Buy when rule fires; win if +15% within 20d, else exit at horizon. Rs5L account, direction=long.",volatility_expansion|weekly_strength,ignore
