symbol,signal,side,days,win,raw,neutral,retained,sector
AMBER,PAT:extended_move,LONG,105,42.857,-0.436,-0.215,0.0,Consumer Durables
AMBER,PAT:normal,SHORT,421,49.406,-0.048,-0.07,0.0,Consumer Durables
AMBER,PAT:normal,LONG,421,48.219,-0.041,-0.02,0.0,Consumer Durables
AMBUJACEM,PAT:normal,SHORT,518,54.054,0.132,0.077,58.247,Construction Materials
AMBUJACEM,PAT:normal,LONG,518,42.857,-0.221,-0.166,0.0,Construction Materials
ANGELONE,PAT:extended_move,SHORT,81,58.025,0.232,0.169,72.779,Financial Services
ANGELONE,PAT:extended_move,LONG,81,40.741,-0.321,-0.258,0.0,Financial Services
ANGELONE,PAT:normal,SHORT,445,53.034,-0.02,-0.078,0.0,Financial Services
ANGELONE,PAT:normal,LONG,445,46.292,-0.069,-0.012,0.0,Financial Services
APLAPOLLO,PAT:normal,SHORT,520,52.692,0.057,-0.014,-25.26,Capital Goods
APLAPOLLO,PAT:normal,LONG,520,45.385,-0.146,-0.075,0.0,Capital Goods
APOLLOHOSP,PAT:normal,SHORT,526,46.578,-0.078,-0.141,0.0,Healthcare
APOLLOHOSP,PAT:normal,LONG,526,48.479,-0.011,0.051,0.0,Healthcare
ASHOKLEY,PAT:normal,SHORT,490,49.388,-0.093,-0.138,0.0,Capital Goods
ASHOKLEY,PAT:normal,LONG,490,47.347,0.004,0.049,1194.877,Capital Goods
ASIANPAINT,PAT:normal,SHORT,509,48.134,-0.072,-0.128,0.0,Consumer Durables
ASIANPAINT,PAT:normal,LONG,509,48.723,-0.018,0.039,0.0,Consumer Durables
ASTRAL,PAT:normal,SHORT,509,50.884,0.042,-0.023,-53.635,Capital Goods
ASTRAL,PAT:normal,LONG,509,46.955,-0.132,-0.067,0.0,Capital Goods
AUBANK,PAT:extended_move,SHORT,60,51.667,-0.187,-0.254,0.0,Financial Services
AUBANK,PAT:extended_move,LONG,60,45.0,0.097,0.165,169.25,Financial Services
AUBANK,PAT:normal,SHORT,463,51.404,-0.103,-0.164,0.0,Financial Services
AUBANK,PAT:normal,LONG,463,46.652,0.014,0.074,533.582,Financial Services
AUROPHARMA,PAT:normal,SHORT,516,52.713,-0.012,-0.074,0.0,Healthcare
AUROPHARMA,PAT:normal,LONG,516,46.124,-0.077,-0.015,0.0,Healthcare
AXISBANK,PAT:normal,SHORT,520,49.038,-0.076,-0.15,0.0,Financial Services
AXISBANK,PAT:normal,LONG,520,48.654,-0.014,0.06,0.0,Financial Services
BAJAJ-AUTO,PAT:normal,SHORT,505,50.099,-0.02,-0.084,0.0,Automobile and Auto Components
BAJAJ-AUTO,PAT:normal,LONG,505,47.129,-0.069,-0.005,0.0,Automobile and Auto Components
BAJAJFINSV,PAT:normal,SHORT,512,50.195,-0.011,-0.077,0.0,Financial Services
BAJAJFINSV,PAT:normal,LONG,512,45.312,-0.079,-0.013,0.0,Financial Services
BAJAJHLDNG,PAT:normal,SHORT,506,54.348,0.069,0.01,14.135,Financial Services
BAJAJHLDNG,PAT:normal,LONG,506,42.688,-0.158,-0.099,0.0,Financial Services
BAJFINANCE,PAT:normal,SHORT,505,48.317,-0.127,-0.172,0.0,Financial Services
BAJFINANCE,PAT:normal,LONG,505,48.713,0.037,0.082,219.906,Financial Services
BANDHANBNK,PAT:normal,SHORT,486,51.44,0.07,0.009,12.19,Financial Services
BANDHANBNK,PAT:normal,LONG,486,46.091,-0.16,-0.098,0.0,Financial Services
BANKBARODA,PAT:normal,SHORT,511,52.838,0.021,-0.037,-179.982,Financial Services
BANKBARODA,PAT:normal,LONG,511,44.618,-0.11,-0.052,0.0,Financial Services
BANKINDIA,PAT:normal,SHORT,502,53.187,0.084,0.019,22.552,Financial Services
BANKINDIA,PAT:normal,LONG,502,43.825,-0.173,-0.108,0.0,Financial Services
BDL,PAT:extended_move,SHORT,89,51.685,-0.342,-0.268,0.0,Capital Goods
BDL,PAT:extended_move,LONG,89,44.944,0.253,0.178,70.481,Capital Goods
BDL,PAT:normal,SHORT,435,54.253,0.049,-0.028,-57.796,Capital Goods
BDL,PAT:normal,LONG,435,44.598,-0.138,-0.061,0.0,Capital Goods
BEL,PAT:extended_move,SHORT,55,47.273,-0.19,-0.148,0.0,Capital Goods
BEL,PAT:extended_move,LONG,55,49.091,0.1,0.059,58.841,Capital Goods
BEL,PAT:normal,SHORT,468,53.846,0.004,-0.062,-1522.345,Capital Goods
BEL,PAT:normal,LONG,468,44.872,-0.093,-0.027,0.0,Capital Goods
BHARATFORG,PAT:extended_move,SHORT,52,53.846,-0.107,-0.079,0.0,Automobile and Auto Components
BHARATFORG,PAT:extended_move,LONG,52,46.154,0.018,-0.011,-59.77,Automobile and Auto Components
BHARATFORG,PAT:normal,SHORT,470,54.255,0.006,-0.053,-947.856,Automobile and Auto Components
BHARATFORG,PAT:normal,LONG,470,44.043,-0.095,-0.036,0.0,Automobile and Auto Components
BHARTIARTL,PAT:normal,SHORT,525,47.238,-0.042,-0.108,0.0,Telecommunication
BHARTIARTL,PAT:normal,LONG,525,49.143,-0.048,0.018,0.0,Telecommunication
BHEL,PAT:extended_move,SHORT,62,41.935,-0.282,-0.177,0.0,Capital Goods
BHEL,PAT:extended_move,LONG,62,54.839,0.193,0.087,45.363,Capital Goods
BHEL,PAT:normal,SHORT,459,51.852,0.04,-0.039,-96.871,Capital Goods
BHEL,PAT:normal,LONG,459,46.405,-0.13,-0.05,0.0,Capital Goods
BIOCON,PAT:normal,SHORT,491,51.12,0.058,-0.015,-26.344,Healthcare
BIOCON,PAT:normal,LONG,491,45.825,-0.147,-0.074,0.0,Healthcare
BLUESTARCO,PAT:normal,SHORT,496,50.0,-0.075,-0.125,0.0,Consumer Durables
BLUESTARCO,PAT:normal,LONG,496,48.387,-0.015,0.036,0.0,Consumer Durables
BOSCHLTD,PAT:extended_move,SHORT,47,42.553,-0.253,-0.221,0.0,Automobile and Auto Components
BOSCHLTD,PAT:extended_move,LONG,47,55.319,0.163,0.132,80.742,Automobile and Auto Components
BOSCHLTD,PAT:normal,SHORT,486,53.498,0.041,-0.032,-76.716,Automobile and Auto Components
BOSCHLTD,PAT:normal,LONG,486,42.798,-0.131,-0.058,0.0,Automobile and Auto Components
BPCL,PAT:normal,SHORT,515,54.757,0.053,-0.008,-14.928,Oil Gas & Consumable Fuels
BPCL,PAT:normal,LONG,515,42.718,-0.142,-0.081,0.0,Oil Gas & Consumable Fuels
BRITANNIA,PAT:normal,SHORT,518,46.718,-0.019,-0.091,0.0,Fast Moving Consumer Goods
BRITANNIA,PAT:normal,LONG,518,48.842,-0.07,0.002,0.0,Fast Moving Consumer Goods
BSE,PAT:extended_move,SHORT,142,47.887,-0.279,-0.308,0.0,Financial Services
BSE,PAT:extended_move,LONG,142,52.113,0.19,0.219,115.085,Financial Services
BSE,PAT:normal,SHORT,382,53.141,0.007,-0.067,-988.339,Financial Services
BSE,PAT:normal,LONG,382,45.55,-0.096,-0.022,0.0,Financial Services
CAMS,PAT:normal,SHORT,494,53.644,0.009,-0.056,-648.656,Financial Services
CAMS,PAT:normal,LONG,494,44.534,-0.098,-0.033,0.0,Financial Services
CANBK,PAT:normal,SHORT,492,53.049,0.018,-0.04,-219.669,Financial Services
CANBK,PAT:normal,LONG,492,44.919,-0.108,-0.049,0.0,Financial Services
CDSL,PAT:extended_move,SHORT,63,50.794,-0.077,-0.046,0.0,Financial Services
CDSL,PAT:extended_move,LONG,63,49.206,-0.013,-0.043,0.0,Financial Services
CDSL,PAT:normal,SHORT,462,54.329,0.005,-0.06,-1148.113,Financial Services
CDSL,PAT:normal,LONG,462,44.372,-0.095,-0.03,0.0,Financial Services
CGPOWER,PAT:extended_move,SHORT,68,48.529,-0.337,-0.29,0.0,Capital Goods
CGPOWER,PAT:extended_move,LONG,68,48.529,0.248,0.201,80.97,Capital Goods
CGPOWER,PAT:normal,SHORT,460,53.913,0.065,0.002,3.058,Capital Goods
CGPOWER,PAT:normal,LONG,460,44.348,-0.155,-0.091,0.0,Capital Goods
CHOLAFIN,PAT:normal,SHORT,500,52.8,-0.056,-0.125,0.0,Financial Services
CHOLAFIN,PAT:normal,LONG,500,45.0,-0.034,0.036,0.0,Financial Services
CIPLA,PAT:normal,SHORT,522,47.51,-0.042,-0.105,0.0,Healthcare
CIPLA,PAT:normal,LONG,522,49.617,-0.047,0.016,0.0,Healthcare
COALINDIA,PAT:normal,SHORT,523,52.39,0.042,-0.007,-16.662,Oil Gas & Consumable Fuels
COALINDIA,PAT:normal,LONG,523,43.977,-0.132,-0.082,0.0,Oil Gas & Consumable Fuels
COCHINSHIP,PAT:extended_move,SHORT,98,58.163,-0.154,-0.212,0.0,Capital Goods
COCHINSHIP,PAT:extended_move,LONG,98,41.837,0.064,0.122,189.897,Capital Goods
COCHINSHIP,PAT:normal,SHORT,423,57.92,0.122,0.075,61.575,Capital Goods
COCHINSHIP,PAT:normal,LONG,423,39.243,-0.212,-0.165,0.0,Capital Goods
COFORGE,PAT:extended_move,SHORT,52,44.231,-0.147,0.111,0.0,Information Technology
COFORGE,PAT:extended_move,LONG,52,53.846,0.058,-0.2,-346.523,Information Technology
COFORGE,PAT:normal,SHORT,468,52.991,0.054,-0.04,-73.53,Information Technology
COFORGE,PAT:normal,LONG,468,45.299,-0.144,-0.049,0.0,Information Technology
COLPAL,PAT:normal,SHORT,513,48.538,0.008,-0.05,-619.136,Fast Moving Consumer Goods
COLPAL,PAT:normal,LONG,513,48.538,-0.097,-0.039,0.0,Fast Moving Consumer Goods
CONCOR,PAT:normal,SHORT,505,53.267,0.116,0.051,43.653,Services
CONCOR,PAT:normal,LONG,505,41.98,-0.206,-0.14,0.0,Services
CROMPTON,PAT:extended_move,SHORT,41,48.78,-0.59,-0.628,0.0,Consumer Durables
CROMPTON,PAT:extended_move,LONG,41,48.78,0.501,0.539,107.613,Consumer Durables
CROMPTON,PAT:normal,SHORT,484,54.752,0.105,0.038,36.454,Consumer Durables
CROMPTON,PAT:normal,LONG,484,42.149,-0.194,-0.127,0.0,Consumer Durables
CUMMINSIND,PAT:normal,SHORT,496,48.387,-0.08,-0.144,0.0,Capital Goods
CUMMINSIND,PAT:normal,LONG,496,49.597,-0.009,0.054,0.0,Capital Goods
DABUR,PAT:normal,SHORT,525,50.667,-0.025,-0.086,0.0,Fast Moving Consumer Goods
DABUR,PAT:normal,LONG,525,45.714,-0.064,-0.003,0.0,Fast Moving Consumer Goods
DALBHARAT,PAT:normal,SHORT,532,53.947,0.027,-0.037,-133.031,Construction Materials
DALBHARAT,PAT:normal,LONG,532,44.173,-0.117,-0.053,0.0,Construction Materials
DELHIVERY,PAT:extended_move,SHORT,54,51.852,-0.02,-0.024,0.0,Services
DELHIVERY,PAT:extended_move,LONG,54,44.444,-0.069,-0.065,0.0,Services
DELHIVERY,PAT:normal,SHORT,476,50.0,-0.022,-0.087,0.0,Services
DELHIVERY,PAT:normal,LONG,476,47.479,-0.067,-0.002,0.0,Services
DIVISLAB,PAT:normal,SHORT,509,50.491,-0.082,-0.136,0.0,Healthcare
DIVISLAB,PAT:normal,LONG,509,46.758,-0.007,0.046,0.0,Healthcare
DIXON,PAT:extended_move,SHORT,80,50.0,0.049,-0.073,-148.619,Consumer Durables
DIXON,PAT:extended_move,LONG,80,48.75,-0.139,-0.016,0.0,Consumer Durables
DIXON,PAT:normal,SHORT,439,50.114,0.064,0.012,18.655,Consumer Durables
DIXON,PAT:normal,LONG,439,47.38,-0.153,-0.101,0.0,Consumer Durables
DLF,PAT:normal,SHORT,499,53.707,0.127,0.073,57.57,Realty
DLF,PAT:normal,LONG,499,43.487,-0.216,-0.162,0.0,Realty
DMART,PAT:normal,SHORT,501,54.89,0.103,0.043,41.766,Consumer Services
DMART,PAT:normal,LONG,501,43.313,-0.192,-0.132,0.0,Consumer Services
DRREDDY,PAT:normal,SHORT,524,46.374,-0.06,-0.122,0.0,Healthcare
DRREDDY,PAT:normal,LONG,524,48.282,-0.029,0.033,0.0,Healthcare
EICHERMOT,PAT:normal,SHORT,505,50.297,-0.079,-0.144,0.0,Automobile and Auto Components
EICHERMOT,PAT:normal,LONG,505,46.733,-0.01,0.055,0.0,Automobile and Auto Components
ETERNAL,PAT:extended_move,SHORT,47,55.319,0.28,0.256,91.295,Consumer Services
ETERNAL,PAT:extended_move,LONG,47,40.426,-0.369,-0.345,0.0,Consumer Services
ETERNAL,PAT:normal,SHORT,476,47.689,-0.11,-0.171,0.0,Consumer Services
ETERNAL,PAT:normal,LONG,476,50.0,0.02,0.081,398.135,Consumer Services
EXIDEIND,PAT:normal,SHORT,496,52.016,0.008,-0.045,-546.867,Automobile and Auto Components
EXIDEIND,PAT:normal,LONG,496,45.766,-0.098,-0.044,0.0,Automobile and Auto Components
FEDERALBNK,PAT:normal,SHORT,501,49.301,-0.104,-0.176,0.0,Financial Services
FEDERALBNK,PAT:normal,LONG,501,49.501,0.014,0.087,604.814,Financial Services
FORCEMOT,PAT:extended_move,SHORT,106,53.774,-0.141,-0.167,0.0,Automobile and Auto Components
FORCEMOT,PAT:extended_move,LONG,106,46.226,0.052,0.078,150.673,Automobile and Auto Components
FORCEMOT,PAT:normal,SHORT,419,57.757,0.192,0.116,60.153,Automobile and Auto Components
FORCEMOT,PAT:normal,LONG,419,40.573,-0.281,-0.205,0.0,Automobile and Auto Components
FORTIS,PAT:normal,SHORT,513,51.657,-0.003,-0.07,0.0,Healthcare
FORTIS,PAT:normal,LONG,513,46.004,-0.086,-0.019,0.0,Healthcare
GAIL,PAT:normal,SHORT,506,50.988,-0.02,-0.082,0.0,Oil Gas & Consumable Fuels
GAIL,PAT:normal,LONG,506,46.838,-0.069,-0.008,0.0,Oil Gas & Consumable Fuels
GLENMARK,PAT:extended_move,SHORT,76,48.684,-0.07,-0.118,0.0,Healthcare
GLENMARK,PAT:extended_move,LONG,76,50.0,-0.02,0.029,0.0,Healthcare
GLENMARK,PAT:normal,SHORT,448,46.875,-0.145,-0.21,0.0,Healthcare
GLENMARK,PAT:normal,LONG,448,50.893,0.056,0.12,216.961,Healthcare
GMRAIRPORT,PAT:normal,SHORT,506,51.186,0.021,-0.033,-160.806,Services
GMRAIRPORT,PAT:normal,LONG,506,45.85,-0.11,-0.056,0.0,Services
GODFRYPHLP,PAT:extended_move,SHORT,112,61.607,0.507,0.455,89.714,Fast Moving Consumer Goods
GODFRYPHLP,PAT:extended_move,LONG,112,37.5,-0.596,-0.544,0.0,Fast Moving Consumer Goods
GODFRYPHLP,PAT:normal,SHORT,411,55.231,-0.034,-0.102,0.0,Fast Moving Consumer Goods
GODFRYPHLP,PAT:normal,LONG,411,42.092,-0.056,0.013,0.0,Fast Moving Consumer Goods
GODREJCP,PAT:normal,SHORT,516,53.101,0.006,-0.071,-1155.966,Fast Moving Consumer Goods
GODREJCP,PAT:normal,LONG,516,44.38,-0.096,-0.018,0.0,Fast Moving Consumer Goods
GODREJPROP,PAT:normal,SHORT,494,50.405,0.115,0.058,50.694,Realty
GODREJPROP,PAT:normal,LONG,494,48.178,-0.204,-0.147,0.0,Realty
GRASIM,PAT:normal,SHORT,517,50.87,-0.024,-0.091,0.0,Construction Materials
GRASIM,PAT:normal,LONG,517,46.228,-0.065,0.002,0.0,Construction Materials
GVT&D,PAT:extended_move,SHORT,113,52.212,-0.085,0.013,0.0,Capital Goods
GVT&D,PAT:extended_move,LONG,113,44.248,-0.005,-0.102,0.0,Capital Goods
GVT&D,PAT:normal,SHORT,392,51.276,-0.058,-0.151,0.0,Capital Goods
GVT&D,PAT:normal,LONG,392,45.918,-0.031,0.062,0.0,Capital Goods
HAL,PAT:extended_move,SHORT,59,40.678,-0.458,-0.355,0.0,Capital Goods
HAL,PAT:extended_move,LONG,59,57.627,0.369,0.265,71.997,Capital Goods
HAL,PAT:normal,SHORT,462,54.113,0.137,0.063,46.033,Capital Goods
HAL,PAT:normal,LONG,462,42.641,-0.227,-0.153,0.0,Capital Goods
HAVELLS,PAT:normal,SHORT,515,52.427,0.052,-0.012,-23.657,Consumer Durables
HAVELLS,PAT:normal,LONG,515,46.019,-0.141,-0.077,0.0,Consumer Durables
HCLTECH,PAT:normal,SHORT,517,50.87,-0.006,-0.075,0.0,Information Technology
HCLTECH,PAT:normal,LONG,517,45.648,-0.084,-0.014,0.0,Information Technology
HDFCAMC,PAT:normal,SHORT,505,49.901,-0.063,-0.132,0.0,Financial Services
HDFCAMC,PAT:normal,LONG,505,46.931,-0.026,0.043,0.0,Financial Services
HDFCBANK,PAT:normal,SHORT,525,47.81,-0.102,-0.168,0.0,Financial Services
HDFCBANK,PAT:normal,LONG,525,48.571,0.013,0.078,611.38,Financial Services
HDFCLIFE,PAT:normal,SHORT,517,49.516,-0.083,-0.148,0.0,Financial Services
HDFCLIFE,PAT:normal,LONG,517,47.002,-0.007,0.058,0.0,Financial Services
HEROMOTOCO,PAT:extended_move,SHORT,40,50.0,0.043,0.097,225.37,Automobile and Auto Components
HEROMOTOCO,PAT:extended_move,LONG,40,47.5,-0.132,-0.186,0.0,Automobile and Auto Components
HEROMOTOCO,PAT:normal,SHORT,486,51.44,0.054,-0.02,-37.106,Automobile and Auto Components
HEROMOTOCO,PAT:normal,LONG,486,44.856,-0.143,-0.069,0.0,Automobile and Auto Components
HINDALCO,PAT:normal,SHORT,511,48.141,-0.045,-0.108,0.0,Metals & Mining
HINDALCO,PAT:normal,LONG,511,47.945,-0.044,0.019,0.0,Metals & Mining
HINDPETRO,PAT:normal,SHORT,487,50.719,0.015,-0.048,-324.744,Oil Gas & Consumable Fuels
HINDPETRO,PAT:normal,LONG,487,47.023,-0.104,-0.041,0.0,Oil Gas & Consumable Fuels
HINDUNILVR,PAT:normal,SHORT,528,51.515,-0.016,-0.083,0.0,Fast Moving Consumer Goods
HINDUNILVR,PAT:normal,LONG,528,45.265,-0.073,-0.006,0.0,Fast Moving Consumer Goods
HINDZINC,PAT:extended_move,SHORT,69,52.174,0.159,0.252,158.213,Metals & Mining
HINDZINC,PAT:extended_move,LONG,69,46.377,-0.249,-0.342,0.0,Metals & Mining
HINDZINC,PAT:normal,SHORT,455,55.385,0.13,0.053,40.887,Metals & Mining
HINDZINC,PAT:normal,LONG,455,42.418,-0.22,-0.143,0.0,Metals & Mining
HYUNDAI,PAT:normal,SHORT,171,43.275,-0.077,-0.114,0.0,Automobile and Auto Components
HYUNDAI,PAT:normal,LONG,171,52.047,-0.012,0.024,0.0,Automobile and Auto Components
ICICIBANK,PAT:normal,SHORT,528,48.674,-0.103,-0.17,0.0,Financial Services
ICICIBANK,PAT:normal,LONG,528,47.727,0.013,0.081,607.56,Financial Services
ICICIGI,PAT:normal,SHORT,525,49.905,-0.022,-0.087,0.0,Financial Services
ICICIGI,PAT:normal,LONG,525,48.381,-0.067,-0.002,0.0,Financial Services
ICICIPRULI,PAT:normal,SHORT,514,50.778,0.021,-0.052,-248.714,Financial Services
ICICIPRULI,PAT:normal,LONG,514,45.331,-0.11,-0.037,0.0,Financial Services
IDEA,PAT:extended_move,SHORT,100,56.0,0.063,0.035,55.965,Telecommunication
IDEA,PAT:extended_move,LONG,100,42.0,-0.152,-0.124,0.0,Telecommunication
IDEA,PAT:normal,SHORT,416,55.048,0.165,0.097,59.192,Telecommunication
IDEA,PAT:normal,LONG,416,43.51,-0.254,-0.187,0.0,Telecommunication
IDFCFIRSTB,PAT:normal,SHORT,499,53.507,-0.052,-0.111,0.0,Financial Services
IDFCFIRSTB,PAT:normal,LONG,499,44.689,-0.037,0.021,0.0,Financial Services
IEX,PAT:normal,SHORT,492,51.016,0.062,-0.01,-15.745,Financial Services
IEX,PAT:normal,LONG,492,45.122,-0.151,-0.08,0.0,Financial Services
INDHOTEL,PAT:normal,SHORT,506,47.036,-0.057,-0.131,0.0,Consumer Services
INDHOTEL,PAT:normal,LONG,506,50.198,-0.033,0.041,0.0,Consumer Services
INDIANB,PAT:normal,SHORT,518,55.985,0.002,-0.056,-2356.408,Financial Services
INDIANB,PAT:normal,LONG,518,41.313,-0.092,-0.033,0.0,Financial Services
INDIGO,PAT:normal,SHORT,496,46.976,-0.088,-0.165,0.0,Services
INDIGO,PAT:normal,LONG,496,49.798,-0.001,0.075,0.0,Services
INDUSINDBK,PAT:normal,SHORT,500,49.2,-0.007,-0.078,0.0,Financial Services
INDUSINDBK,PAT:normal,LONG,500,49.8,-0.082,-0.011,0.0,Financial Services
INDUSTOWER,PAT:normal,SHORT,499,53.106,0.115,0.053,45.883,Telecommunication
INDUSTOWER,PAT:normal,LONG,499,44.689,-0.204,-0.142,0.0,Telecommunication
INFY,PAT:normal,SHORT,510,53.725,0.003,-0.074,-2809.713,Information Technology
INFY,PAT:normal,LONG,510,43.137,-0.092,-0.015,0.0,Information Technology
INOXWIND,PAT:extended_move,SHORT,57,57.895,0.344,0.285,82.792,Capital Goods
INOXWIND,PAT:extended_move,LONG,57,40.351,-0.433,-0.374,0.0,Capital Goods
INOXWIND,PAT:normal,SHORT,466,57.082,0.235,0.185,78.603,Capital Goods
INOXWIND,PAT:normal,LONG,466,40.987,-0.325,-0.274,0.0,Capital Goods
IOC,PAT:normal,SHORT,523,52.772,0.034,-0.025,-73.273,Oil Gas & Consumable Fuels
IOC,PAT:normal,LONG,523,44.551,-0.124,-0.064,0.0,Oil Gas & Consumable Fuels
IREDA,PAT:normal,SHORT,365,55.342,0.176,0.1,56.959,Financial Services
IREDA,PAT:normal,LONG,365,43.836,-0.265,-0.189,0.0,Financial Services
IRFC,PAT:normal,SHORT,493,60.041,0.12,0.067,55.861,Financial Services
IRFC,PAT:normal,LONG,493,37.931,-0.21,-0.157,0.0,Financial Services
ITC,PAT:normal,SHORT,519,53.179,0.035,-0.033,-92.624,Fast Moving Consumer Goods
ITC,PAT:normal,LONG,519,42.967,-0.125,-0.057,0.0,Fast Moving Consumer Goods
JINDALSTEL,PAT:normal,SHORT,512,50.391,0.025,-0.034,-136.466,Metals & Mining
JINDALSTEL,PAT:normal,LONG,512,45.898,-0.114,-0.055,0.0,Metals & Mining
JIOFIN,PAT:normal,SHORT,448,55.357,0.131,0.05,37.995,Financial Services
JIOFIN,PAT:normal,LONG,448,42.857,-0.22,-0.139,0.0,Financial Services
JSWENERGY,PAT:normal,SHORT,497,54.125,0.093,0.032,34.268,Power
JSWENERGY,PAT:normal,LONG,497,44.467,-0.183,-0.121,0.0,Power
JSWSTEEL,PAT:normal,SHORT,528,50.189,-0.039,-0.106,0.0,Metals & Mining
JSWSTEEL,PAT:normal,LONG,528,46.402,-0.05,0.017,0.0,Metals & Mining
JUBLFOOD,PAT:normal,SHORT,511,52.25,0.023,-0.049,-211.943,Consumer Services
JUBLFOOD,PAT:normal,LONG,511,44.423,-0.113,-0.04,0.0,Consumer Services
KALYANKJIL,PAT:extended_move,SHORT,57,54.386,-0.025,0.014,0.0,Consumer Durables
KALYANKJIL,PAT:extended_move,LONG,57,42.105,-0.065,-0.103,0.0,Consumer Durables
KALYANKJIL,PAT:normal,SHORT,470,53.191,0.057,-0.013,-22.66,Consumer Durables
KALYANKJIL,PAT:normal,LONG,470,45.319,-0.147,-0.076,0.0,Consumer Durables
KAYNES,PAT:extended_move,SHORT,117,53.846,0.11,0.087,79.547,Capital Goods
KAYNES,PAT:extended_move,LONG,117,44.444,-0.199,-0.177,0.0,Capital Goods
KAYNES,PAT:normal,SHORT,401,55.611,0.252,0.179,70.796,Capital Goods
KAYNES,PAT:normal,LONG,401,42.643,-0.341,-0.268,0.0,Capital Goods
KEI,PAT:extended_move,SHORT,46,52.174,-0.159,-0.255,0.0,Capital Goods
KEI,PAT:extended_move,LONG,46,47.826,0.07,0.166,236.829,Capital Goods
KEI,PAT:normal,SHORT,482,51.452,0.027,-0.034,-123.951,Capital Goods
KEI,PAT:normal,LONG,482,46.473,-0.117,-0.056,0.0,Capital Goods
KFINTECH,PAT:extended_move,SHORT,92,56.522,-0.228,-0.273,0.0,Financial Services
KFINTECH,PAT:extended_move,LONG,92,42.391,0.138,0.184,132.955,Financial Services
KFINTECH,PAT:normal,SHORT,436,53.44,0.064,-0.003,-4.535,Financial Services
KFINTECH,PAT:normal,LONG,436,45.183,-0.153,-0.086,0.0,Financial Services
KOTAKBANK,PAT:normal,SHORT,525,47.619,-0.113,-0.178,0.0,Financial Services
KOTAKBANK,PAT:normal,LONG,525,48.381,0.023,0.089,384.571,Financial Services
KPITTECH,PAT:normal,SHORT,504,55.556,0.183,0.122,66.817,Information Technology
KPITTECH,PAT:normal,LONG,504,43.254,-0.272,-0.212,0.0,Information Technology
LAURUSLABS,PAT:extended_move,SHORT,83,42.169,-0.34,-0.444,0.0,Healthcare
LAURUSLABS,PAT:extended_move,LONG,83,56.627,0.25,0.355,141.583,Healthcare
LAURUSLABS,PAT:normal,SHORT,442,47.059,-0.11,-0.17,0.0,Healthcare
LAURUSLABS,PAT:normal,LONG,442,51.357,0.021,0.081,392.201,Healthcare
LICHSGFIN,PAT:normal,SHORT,510,53.333,0.086,0.024,27.706,Financial Services
LICHSGFIN,PAT:normal,LONG,510,43.137,-0.176,-0.113,0.0,Financial Services
LICI,PAT:normal,SHORT,506,51.779,0.079,0.024,30.119,Financial Services
LICI,PAT:normal,LONG,506,45.059,-0.169,-0.113,0.0,Financial Services
LODHA,PAT:extended_move,SHORT,58,46.552,-0.156,-0.222,0.0,Realty
LODHA,PAT:extended_move,LONG,58,51.724,0.066,0.132,199.206,Realty
LODHA,PAT:normal,SHORT,470,51.702,0.124,0.06,48.252,Realty
LODHA,PAT:normal,LONG,470,46.17,-0.213,-0.149,0.0,Realty
LT,PAT:normal,SHORT,515,52.039,-0.012,-0.071,0.0,Construction
LT,PAT:normal,LONG,515,44.466,-0.078,-0.018,0.0,Construction
LTF,PAT:extended_move,SHORT,49,57.143,0.202,0.244,120.97,Financial Services
LTF,PAT:extended_move,LONG,49,42.857,-0.291,-0.334,0.0,Financial Services
LTF,PAT:normal,SHORT,481,47.401,-0.095,-0.171,0.0,Financial Services
LTF,PAT:normal,LONG,481,50.104,0.006,0.081,1395.931,Financial Services
LTM,PAT:normal,SHORT,515,49.126,0.045,-0.02,-44.678,Information Technology
LTM,PAT:normal,LONG,515,48.35,-0.135,-0.069,0.0,Information Technology
LUPIN,PAT:normal,SHORT,504,52.579,0.022,-0.047,-210.222,Healthcare
LUPIN,PAT:normal,LONG,504,43.254,-0.112,-0.042,0.0,Healthcare
M&M,PAT:normal,SHORT,488,49.795,-0.067,-0.143,0.0,Automobile and Auto Components
M&M,PAT:normal,LONG,488,47.541,-0.022,0.054,0.0,Automobile and Auto Components
MANAPPURAM,PAT:extended_move,SHORT,71,46.479,-0.162,-0.287,0.0,Financial Services
MANAPPURAM,PAT:extended_move,LONG,71,47.887,0.072,0.197,273.703,Financial Services
MANAPPURAM,PAT:normal,SHORT,454,51.101,-0.127,-0.174,0.0,Financial Services
MANAPPURAM,PAT:normal,LONG,454,45.815,0.037,0.084,225.985,Financial Services
MANKIND,PAT:normal,SHORT,502,55.578,0.118,0.052,44.562,Healthcare
MANKIND,PAT:normal,LONG,502,41.633,-0.207,-0.142,0.0,Healthcare
MARICO,PAT:normal,SHORT,508,48.031,-0.041,-0.127,0.0,Fast Moving Consumer Goods
MARICO,PAT:normal,LONG,508,48.031,-0.049,0.037,0.0,Fast Moving Consumer Goods
MARUTI,PAT:normal,SHORT,508,52.165,0.026,-0.047,-181.066,Automobile and Auto Components
MARUTI,PAT:normal,LONG,508,44.291,-0.115,-0.043,0.0,Automobile and Auto Components
MAXHEALTH,PAT:normal,SHORT,497,48.29,-0.164,-0.227,0.0,Healthcare
MAXHEALTH,PAT:normal,LONG,497,49.899,0.075,0.138,183.298,Healthcare
MAZDOCK,PAT:extended_move,SHORT,105,55.238,-0.425,-0.38,0.0,Capital Goods
