poll_ist,fn,symbol,exchange,periodicity,bars,newest_bar_ist,close,oi,volume,reply_ms,error
2026-09-23 11:28:23,GetHistory,NIFTY BANK,NSE_IDX,15minute,106,2026-09-23 11:00:00,56609.6,0,0,5372,
2026-09-23 11:29:03,GetHistory,NIFTY 50,NSE_IDX,1minute,126,2026-09-23 11:14:00,23436.05,0,0,1502,
2026-09-23 11:29:07,GetHistory,RELIANCE,NSE,1minute,120,2026-09-23 11:14:00,1246.5,0,13808,4670,
2026-09-23 11:29:09,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,120,2026-09-23 11:14:00,23450.2,16244670,2665,1124,
2026-09-23 11:29:10,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,120,2026-09-23 11:14:00,175.7,3307525,137865,1031,
2026-09-23 11:29:38,GetExchangeSnapshot,NFO,NFO,1minute,3187,2026-09-23 11:14:00,2817,682155,3187,27885,
2026-09-23 11:31:27,GetHistory,NIFTY 50,NSE_IDX,1minute,128,2026-09-23 11:16:00,23427.45,0,0,1475,
2026-09-23 11:31:28,GetHistory,RELIANCE,NSE,1minute,122,2026-09-23 11:16:00,1246.4,0,4424,1633,
2026-09-23 11:31:30,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,122,2026-09-23 11:16:00,23442.0,16243175,3055,1511,
2026-09-23 11:31:31,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,122,2026-09-23 11:16:00,169.6,3316625,189410,1108,
2026-09-23 11:31:59,GetExchangeSnapshot,NFO,NFO,1minute,3324,2026-09-23 11:16:00,2994,711543,3324,27739,
2026-09-23 11:32:23,GetExchangeSnapshot,NSE,NSE,1minute,1651,2026-09-23 11:17:00,2,310490,1651,24744,
2026-09-23 11:33:13,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,56687.0,1887990,7680,1888,
2026-09-23 11:33:16,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,23442.3,16241355,43615,3116,
2026-09-23 11:33:18,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,1250.6,113242500,756500,1534,
2026-09-23 11:33:21,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,61,2026-09-23 11:15:00,620.6,137310,25380,3454,
2026-09-23 11:33:23,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,61,2026-09-23 11:15:00,148.95,313860,65430,1345,
2026-09-23 11:33:24,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,61,2026-09-23 11:15:00,170.3,3287375,1870700,1055,
2026-09-23 11:33:28,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,61,2026-09-23 11:15:00,78.4,7638735,2909530,4533,
2026-09-23 11:33:31,GetHistory,HDFCBANK,NSE,15minute,63,2026-09-23 11:15:00,741.4,0,554180,2377,
2026-09-23 11:33:33,GetHistory,RELIANCE,NSE,15minute,63,2026-09-23 11:15:00,1248.0,0,364594,2514,
2026-09-23 11:33:37,GetHistory,NIFTY 50,NSE_IDX,15minute,107,2026-09-23 11:15:00,23427.9,0,0,3309,
2026-09-23 11:33:41,GetHistory,NIFTY BANK,NSE_IDX,15minute,107,2026-09-23 11:15:00,56561.8,0,0,4003,
2026-09-23 11:33:51,GetHistory,NIFTY 50,NSE_IDX,1minute,130,2026-09-23 11:18:00,23421.55,0,0,1717,
2026-09-23 11:33:54,GetHistory,RELIANCE,NSE,1minute,124,2026-09-23 11:18:00,1245.6,0,12411,2890,
2026-09-23 11:33:55,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,124,2026-09-23 11:18:00,23435.9,16239795,4875,985,
2026-09-23 11:33:56,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,124,2026-09-23 11:18:00,167.0,3283020,158730,1150,
2026-09-23 11:34:23,GetExchangeSnapshot,NFO,NFO,1minute,3167,2026-09-23 11:19:00,2831,677221,3167,27537,
2026-09-23 11:34:48,GetExchangeSnapshot,NSE,NSE,1minute,1649,2026-09-23 11:19:00,2,310231,1649,24552,
2026-09-23 11:36:22,GetHistory,NIFTY 50,NSE_IDX,1minute,133,2026-09-23 11:21:00,23426.55,0,0,4255,
2026-09-23 11:36:23,GetHistory,RELIANCE,NSE,1minute,127,2026-09-23 11:21:00,1246.8,0,31950,1165,
2026-09-23 11:36:24,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,127,2026-09-23 11:21:00,23439.6,16241160,1950,1092,
2026-09-23 11:36:25,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,127,2026-09-23 11:21:00,169.85,3296215,123370,973,
2026-09-23 11:36:52,GetExchangeSnapshot,NFO,NFO,1minute,3194,2026-09-23 11:21:00,2859,683328,3194,27096,
2026-09-23 11:38:44,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,56687.0,1887990,7680,4403,
2026-09-23 11:38:45,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,23442.3,16241355,43615,1450,
2026-09-23 11:38:48,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,1250.6,113242500,756500,2708,
2026-09-23 11:38:49,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,61,2026-09-23 11:15:00,620.6,137310,25380,1122,
2026-09-23 11:38:50,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,61,2026-09-23 11:15:00,148.95,313860,65430,1125,
2026-09-23 11:38:51,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,61,2026-09-23 11:15:00,170.3,3287375,1870700,837,
2026-09-23 11:38:53,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,61,2026-09-23 11:15:00,78.4,7638735,2909530,1689,
2026-09-23 11:38:57,GetHistory,HDFCBANK,NSE,15minute,63,2026-09-23 11:15:00,741.4,0,554180,4514,
2026-09-23 11:39:00,GetHistory,RELIANCE,NSE,15minute,63,2026-09-23 11:15:00,1248.0,0,364594,2530,
2026-09-23 11:39:03,GetHistory,NIFTY 50,NSE_IDX,15minute,107,2026-09-23 11:15:00,23427.9,0,0,3273,
2026-09-23 11:39:09,GetHistory,NIFTY BANK,NSE_IDX,15minute,107,2026-09-23 11:15:00,56561.8,0,0,5437,
2026-09-23 11:39:13,GetHistory,NIFTY 50,NSE_IDX,1minute,136,2026-09-23 11:24:00,23427.2,0,0,3923,
2026-09-23 11:39:13,GetHistory,RELIANCE,NSE,1minute,130,2026-09-23 11:24:00,1247.3,0,8545,948,
2026-09-23 11:39:15,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,130,2026-09-23 11:24:00,23441.2,16239340,2080,1185,
2026-09-23 11:39:17,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,130,2026-09-23 11:24:00,169.6,3279705,40560,2733,
2026-09-23 11:39:44,GetExchangeSnapshot,NFO,NFO,1minute,2840,2026-09-23 11:24:00,2516,607862,2840,27090,
2026-09-23 11:40:09,GetExchangeSnapshot,NSE,NSE,1minute,1587,2026-09-23 11:25:00,2,298543,1587,24213,
2026-09-23 11:40:51,GetHistory,NIFTY 50,NSE_IDX,1minute,137,2026-09-23 11:25:00,23428.85,0,0,2845,
2026-09-23 11:40:52,GetHistory,RELIANCE,NSE,1minute,131,2026-09-23 11:25:00,1247.5,0,12374,949,
2026-09-23 11:40:53,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,131,2026-09-23 11:25:00,23441.9,16239860,1560,1198,
2026-09-23 11:40:54,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,131,2026-09-23 11:25:00,171.45,3289000,77350,1084,
2026-09-23 11:41:21,GetExchangeSnapshot,NFO,NFO,1minute,3121,2026-09-23 11:26:00,2796,667964,3121,27389,
2026-09-23 11:43:03,GetHistory,NIFTY 50,NSE_IDX,1minute,140,2026-09-23 11:28:00,23425.75,0,0,2925,
2026-09-23 11:43:04,GetHistory,RELIANCE,NSE,1minute,134,2026-09-23 11:28:00,1248.3,0,42316,1172,
2026-09-23 11:43:05,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,134,2026-09-23 11:28:00,23440.0,16239665,975,949,
2026-09-23 11:43:08,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,134,2026-09-23 11:28:00,168.55,3288610,88075,2905,
2026-09-23 11:43:35,GetExchangeSnapshot,NFO,NFO,1minute,3002,2026-09-23 11:28:00,2686,642280,3002,26601,
2026-09-23 11:43:58,GetExchangeSnapshot,NSE,NSE,1minute,1635,2026-09-23 11:28:00,2,307702,1635,23342,
2026-09-23 11:44:18,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,56687.0,1887990,7680,1988,
2026-09-23 11:44:22,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,23442.3,16241355,43615,3850,
2026-09-23 11:44:23,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,61,2026-09-23 11:15:00,1250.6,113242500,756500,1449,
2026-09-23 11:44:24,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,61,2026-09-23 11:15:00,620.6,137310,25380,1059,
2026-09-23 11:44:25,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,61,2026-09-23 11:15:00,148.95,313860,65430,1246,
2026-09-23 11:44:26,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,61,2026-09-23 11:15:00,170.3,3287375,1870700,1044,
2026-09-23 11:44:28,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,61,2026-09-23 11:15:00,78.4,7638735,2909530,1987,
2026-09-23 11:44:34,GetHistory,HDFCBANK,NSE,15minute,63,2026-09-23 11:15:00,741.4,0,554180,5647,
2026-09-23 11:44:36,GetHistory,RELIANCE,NSE,15minute,63,2026-09-23 11:15:00,1248.0,0,364594,2404,
2026-09-23 11:44:40,GetHistory,NIFTY 50,NSE_IDX,15minute,107,2026-09-23 11:15:00,23427.9,0,0,3341,
2026-09-23 11:44:44,GetHistory,NIFTY BANK,NSE_IDX,15minute,107,2026-09-23 11:15:00,56561.8,0,0,4203,
2026-09-23 11:45:33,GetHistory,NIFTY 50,NSE_IDX,1minute,142,2026-09-23 11:30:00,23435.55,0,0,1592,
2026-09-23 11:45:35,GetHistory,RELIANCE,NSE,1minute,136,2026-09-23 11:30:00,1250.5,0,90411,1529,
2026-09-23 11:45:36,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,136,2026-09-23 11:30:00,23448.0,16239340,4680,965,
2026-09-23 11:45:37,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,136,2026-09-23 11:30:00,175.15,3259230,202670,1042,
2026-09-23 11:46:05,GetExchangeSnapshot,NFO,NFO,1minute,3105,2026-09-23 11:30:00,2762,664928,3105,28529,
2026-09-23 11:47:55,GetHistory,NIFTY 50,NSE_IDX,1minute,144,2026-09-23 11:32:00,23440.75,0,0,2037,
2026-09-23 11:47:56,GetHistory,RELIANCE,NSE,1minute,138,2026-09-23 11:32:00,1250.1,0,16471,1094,
2026-09-23 11:47:58,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,138,2026-09-23 11:32:00,23455.6,16238690,12870,1283,
2026-09-23 11:47:59,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,138,2026-09-23 11:32:00,179.35,3172130,478660,943,
2026-09-23 11:48:26,GetExchangeSnapshot,NFO,NFO,1minute,3208,2026-09-23 11:33:00,2864,686292,3208,27795,
2026-09-23 11:48:50,GetExchangeSnapshot,NSE,NSE,1minute,1767,2026-09-23 11:33:00,2,332206,1767,24022,
2026-09-23 11:49:31,GetHistory,FUTIDX_BANKNIFTY_29SEP2026_XX_0,NFO,15minute,62,2026-09-23 11:30:00,56708.2,1886580,4140,2109,
2026-09-23 11:49:33,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,15minute,62,2026-09-23 11:30:00,23450.0,16234725,62010,1562,
2026-09-23 11:49:37,GetHistory,FUTSTK_RELIANCE_29SEP2026_XX_0,NFO,15minute,62,2026-09-23 11:30:00,1251.4,113231000,561500,4263,
2026-09-23 11:49:39,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_CE_56200,NFO,15minute,62,2026-09-23 11:30:00,631.9,138330,18210,2480,
2026-09-23 11:49:40,GetHistory,OPTIDX_BANKNIFTY_29SEP2026_PE_56200,NFO,15minute,62,2026-09-23 11:30:00,142.9,314760,29880,1166,
2026-09-23 11:49:41,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,15minute,62,2026-09-23 11:30:00,176.55,3078985,1924845,1067,
2026-09-23 11:49:46,GetHistory,OPTIDX_NIFTY_29SEP2026_PE_23350,NFO,15minute,62,2026-09-23 11:30:00,75.5,7717645,2117570,4659,
2026-09-23 11:49:49,GetHistory,HDFCBANK,NSE,15minute,64,2026-09-23 11:30:00,741.6,0,679666,2358,
2026-09-23 11:49:51,GetHistory,RELIANCE,NSE,15minute,64,2026-09-23 11:30:00,1248.2,0,429028,2516,
2026-09-23 11:49:56,GetHistory,NIFTY 50,NSE_IDX,15minute,108,2026-09-23 11:30:00,23438.8,0,0,5450,
2026-09-23 11:50:00,GetHistory,NIFTY BANK,NSE_IDX,15minute,108,2026-09-23 11:30:00,56583.25,0,0,3324,
2026-09-23 11:50:12,GetHistory,NIFTY 50,NSE_IDX,1minute,147,2026-09-23 11:35:00,23434.65,0,0,1631,
2026-09-23 11:50:16,GetHistory,RELIANCE,NSE,1minute,141,2026-09-23 11:35:00,1249.8,0,27583,4384,
2026-09-23 11:50:17,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,141,2026-09-23 11:35:00,23445.1,16237780,3055,1275,
2026-09-23 11:50:18,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,141,2026-09-23 11:35:00,173.65,3101280,171405,1005,
2026-09-23 11:50:47,GetExchangeSnapshot,NFO,NFO,1minute,3146,2026-09-23 11:35:00,2812,673321,3146,28299,
2026-09-23 11:51:10,GetExchangeSnapshot,NSE,NSE,1minute,1645,2026-09-23 11:36:00,2,309292,1645,23100,
2026-09-23 11:52:20,GetHistory,NIFTY 50,NSE_IDX,1minute,149,2026-09-23 11:37:00,23439.55,0,0,1912,
2026-09-23 11:52:21,GetHistory,RELIANCE,NSE,1minute,143,2026-09-23 11:37:00,1249.0,0,20685,864,
2026-09-23 11:52:23,GetHistory,FUTIDX_NIFTY_29SEP2026_XX_0,NFO,1minute,143,2026-09-23 11:37:00,23455.0,16237520,1170,1427,
2026-09-23 11:52:24,GetHistory,OPTIDX_NIFTY_29SEP2026_CE_23350,NFO,1minute,143,2026-09-23 11:37:00,178.35,3108950,102180,1161,
