entry_date,stock,adv_cr,qty,entry_price,exit_price,deployed_rs,exit_value_rs,pnl_rs,stock_return_pct,day_portfolio_return_pct,day_result
2024-12-26,AMBER,297.0,17,7249.9,7353.15,123248.0,125004.0,1755.0,1.42,1.022,WIN
2024-12-27,GRSE,467.0,80,1558.3,1600.85,124664.0,128068.0,3404.0,2.73,0.98,WIN
2024-12-27,PGEL,157.0,128,975.0,997.05,124800.0,127622.0,2822.0,2.26,0.98,WIN
2024-12-27,AMBER,297.0,16,7780.0,7538.9,124480.0,120622.0,-3858.0,-3.1,0.98,WIN
2024-12-27,POWERINDIA,235.0,8,14300.0,14602.25,114400.0,116818.0,2418.0,2.11,0.98,WIN
2024-12-30,GRSE,467.0,59,1680.0,1637.0,99120.0,96583.0,-2537.0,-2.56,-0.282,LOSS
2024-12-30,PGEL,157.0,99,1003.0,1008.7,99297.0,99861.0,564.0,0.57,-0.282,LOSS
2024-12-30,POWERINDIA,235.0,6,14704.0,14445.85,88224.0,86675.0,-1549.0,-1.76,-0.282,LOSS
2024-12-30,AMBER,297.0,13,7404.55,7375.0,96259.0,95875.0,-384.0,-0.4,-0.282,LOSS
2024-12-30,KFINTECH,137.0,66,1511.45,1550.0,99756.0,102300.0,2544.0,2.55,-0.282,LOSS
2024-12-31,DMART,247.0,28,3555.0,3540.65,99540.0,99138.0,-402.0,-0.4,1.016,WIN
2024-12-31,OIL,232.0,237,420.75,425.0,99718.0,100725.0,1007.0,1.01,1.016,WIN
2024-12-31,EICHERMOT,308.0,20,4827.0,4847.45,96540.0,96949.0,409.0,0.42,1.016,WIN
2024-12-31,HUDCO,217.0,440,226.9,233.43,99836.0,102709.0,2873.0,2.88,1.016,WIN
2024-12-31,APARINDS,108.0,10,10000.0,10115.0,100000.0,101150.0,1150.0,1.15,1.016,WIN
2025-01-01,DMART,247.0,28,3560.0,3562.0,99680.0,99736.0,56.0,0.06,0.709,WIN
2025-01-01,EICHERMOT,308.0,20,4829.0,4867.25,96580.0,97345.0,765.0,0.79,0.709,WIN
2025-01-01,OIL,232.0,230,434.0,435.6,99820.0,100188.0,368.0,0.37,0.709,WIN
2025-01-01,APARINDS,108.0,9,10318.0,10406.0,92862.0,93654.0,792.0,0.85,0.709,WIN
2025-01-01,FORCEMOT,135.0,15,6530.0,6628.0,97950.0,99420.0,1470.0,1.5,0.709,WIN
2025-01-02,OIL,232.0,229,435.65,443.7,99764.0,101607.0,1843.0,1.85,1.004,WIN
2025-01-02,FORCEMOT,135.0,14,6698.0,6740.8,93772.0,94371.0,599.0,0.64,1.004,WIN
2025-01-02,DMART,247.0,28,3564.95,3578.75,99819.0,100205.0,386.0,0.39,1.004,WIN
2025-01-02,EICHERMOT,308.0,20,4885.0,4890.15,97700.0,97803.0,103.0,0.11,1.004,WIN
2025-01-02,HUDCO,217.0,420,238.0,242.76,99960.0,101959.0,1999.0,2.0,1.004,WIN
2025-01-03,DMART,247.0,32,3840.0,3972.2,122880.0,127110.0,4230.0,3.44,0.95,WIN
2025-01-03,FORCEMOT,135.0,17,7198.3,7170.0,122371.0,121890.0,-481.0,-0.39,0.95,WIN
2025-01-03,IREDA,300.0,564,221.58,225.31,124971.0,127075.0,2104.0,1.68,0.95,WIN
2025-01-03,ITI,155.0,324,385.5,381.95,124902.0,123752.0,-1150.0,-0.92,0.95,WIN
2025-01-06,FORCEMOT,135.0,22,7315.0,7272.5,160930.0,159995.0,-935.0,-0.58,1.093,WIN
2025-01-06,IREDA,300.0,720,231.45,229.25,166644.0,165060.0,-1584.0,-0.95,1.093,WIN
2025-01-06,ITI,155.0,352,473.4,495.9,166637.0,174557.0,7920.0,4.75,1.093,WIN
2025-01-07,SRF,155.0,110,2271.0,2290.05,249810.0,251906.0,2096.0,0.84,1.311,WIN
2025-01-07,BDL,293.0,224,1113.15,1133.0,249346.0,253792.0,4446.0,1.78,1.311,WIN
2025-01-08,SRF,155.0,108,2298.1,2360.0,248195.0,254880.0,6685.0,2.69,1.007,WIN
2025-01-08,BDL,293.0,210,1185.0,1177.0,248850.0,247170.0,-1680.0,-0.68,1.007,WIN
2025-01-09,SRF,155.0,200,2500.0,2553.35,500000.0,510670.0,10670.0,2.13,2.134,WIN
2025-01-10,SRF,155.0,197,2527.05,2589.9,497829.0,510210.0,12381.0,2.49,2.487,WIN
2025-01-13,SRF,155.0,195,2557.0,2590.0,498615.0,505050.0,6435.0,1.29,1.291,WIN
2025-01-14,RPOWER,189.0,2674,37.39,37.39,99981.0,99981.0,0.0,0.0,1.009,WIN
2025-01-14,NBCC,200.0,1250,80.0,81.22,100000.0,101525.0,1525.0,1.52,1.009,WIN
2025-01-14,RAILTEL,153.0,273,365.0,368.8,99645.0,100682.0,1037.0,1.04,1.009,WIN
2025-01-14,IDEA,520.0,12820,7.8,7.83,99996.0,100381.0,385.0,0.38,1.009,WIN
2025-01-14,IRCON,174.0,544,183.65,187.5,99906.0,102000.0,2094.0,2.1,1.009,WIN
2025-01-15,RAILTEL,153.0,262,380.8,383.45,99770.0,100464.0,694.0,0.7,1.02,WIN
2025-01-15,NBCC,200.0,1166,85.7,86.03,99926.0,100311.0,385.0,0.39,1.02,WIN
2025-01-15,IDEA,520.0,12077,8.28,8.58,99998.0,103621.0,3623.0,3.62,1.02,WIN
2025-01-15,JWL,138.0,223,446.9,443.65,99659.0,98934.0,-725.0,-0.73,1.02,WIN
2025-01-15,GMDCLTD,184.0,338,295.0,298.3,99710.0,100825.0,1115.0,1.12,1.02,WIN
2025-01-16,RAILTEL,153.0,259,386.0,392.65,99974.0,101696.0,1722.0,1.72,1.506,WIN
2025-01-16,GMDCLTD,184.0,338,295.15,299.65,99761.0,101282.0,1521.0,1.52,1.506,WIN
2025-01-16,RPOWER,189.0,2496,40.05,40.55,99965.0,101213.0,1248.0,1.25,1.506,WIN
2025-01-16,NBCC,200.0,1136,87.98,88.43,99945.0,100456.0,511.0,0.51,1.506,WIN
2025-01-16,HUDCO,217.0,458,218.0,223.5,99844.0,102363.0,2519.0,2.52,1.506,WIN
2025-01-17,INOXWIND,161.0,615,162.51,162.91,99944.0,100190.0,246.0,0.25,1.497,WIN
2025-01-17,RVNL,546.0,243,410.0,429.0,99630.0,104247.0,4617.0,4.63,1.497,WIN
2025-01-17,RPOWER,189.0,2409,41.5,42.3,99974.0,101901.0,1927.0,1.93,1.497,WIN
2025-01-17,NBCC,200.0,1142,87.55,88.98,99982.0,101615.0,1633.0,1.63,1.497,WIN
2025-01-17,SWANCORP,134.0,144,692.0,685.4,99648.0,98698.0,-950.0,-0.95,1.497,WIN
2025-01-20,HFCL,247.0,956,104.58,105.3,99978.0,100667.0,688.0,0.69,-0.945,LOSS
2025-01-20,SWANCORP,134.0,145,687.9,637.0,99746.0,92365.0,-7380.0,-7.4,-0.945,LOSS
2025-01-20,INOXWIND,161.0,604,165.4,166.59,99902.0,100620.0,719.0,0.72,-0.945,LOSS
2025-01-20,GRSE,467.0,65,1515.7,1592.0,98520.0,103480.0,4960.0,5.03,-0.945,LOSS
2025-01-20,RPOWER,189.0,2352,42.5,40.93,99960.0,96267.0,-3693.0,-3.69,-0.945,LOSS
2025-01-21,PERSISTENT,301.0,16,6095.4,5899.55,97526.0,94393.0,-3134.0,-3.21,-4.57,LOSS
2025-01-21,COFORGE,399.0,57,1736.0,1656.0,98952.0,94392.0,-4560.0,-4.61,-4.57,LOSS
2025-01-21,AMBER,297.0,14,7084.0,6515.0,99176.0,91210.0,-7966.0,-8.03,-4.57,LOSS
2025-01-21,MPHASIS,181.0,36,2750.3,2720.6,99011.0,97942.0,-1069.0,-1.08,-4.57,LOSS
2025-01-21,POLICYBZR,287.0,57,1752.95,1649.9,99918.0,94044.0,-5874.0,-5.88,-4.57,LOSS
2025-01-22,PERSISTENT,301.0,17,5750.0,5660.0,97750.0,96220.0,-1530.0,-1.57,-2.245,LOSS
2025-01-22,COFORGE,399.0,60,1663.0,1644.5,99780.0,98670.0,-1110.0,-1.11,-2.245,LOSS
2025-01-22,AMBER,297.0,15,6552.7,6302.0,98290.0,94530.0,-3760.0,-3.83,-2.245,LOSS
2025-01-22,MPHASIS,181.0,36,2719.5,2748.1,97902.0,98932.0,1030.0,1.05,-2.245,LOSS
2025-01-22,WOCKPHARMA,106.0,72,1374.0,1295.0,98928.0,93240.0,-5688.0,-5.75,-2.245,LOSS
2025-01-23,PERSISTENT,301.0,17,5790.0,6004.95,98430.0,102084.0,3654.0,3.71,1.203,WIN
2025-01-23,COFORGE,399.0,57,1742.0,1753.5,99294.0,99950.0,656.0,0.66,1.203,WIN
2025-01-23,AMBER,297.0,15,6314.55,6388.95,94718.0,95834.0,1116.0,1.18,1.203,WIN
2025-01-23,WOCKPHARMA,106.0,77,1297.0,1292.45,99869.0,99519.0,-350.0,-0.35,1.203,WIN
2025-01-23,MPHASIS,181.0,36,2753.9,2777.1,99140.0,99976.0,835.0,0.84,1.203,WIN
2025-01-24,AMBER,297.0,13,7200.0,7030.2,93600.0,91393.0,-2207.0,-2.36,1.018,WIN
2025-01-24,PERSISTENT,301.0,15,6287.7,6440.0,94316.0,96600.0,2284.0,2.42,1.018,WIN
2025-01-24,COFORGE,399.0,54,1820.0,1864.5,98280.0,100683.0,2403.0,2.45,1.018,WIN
2025-01-24,POLICYBZR,287.0,59,1686.8,1692.8,99521.0,99875.0,354.0,0.36,1.018,WIN
2025-01-24,MPHASIS,181.0,35,2805.0,2864.7,98175.0,100264.0,2090.0,2.13,1.018,WIN
2025-01-27,AMBER,297.0,14,6925.75,6621.0,96960.0,92694.0,-4266.0,-4.4,-3.638,LOSS
2025-01-27,PERSISTENT,301.0,15,6298.8,6034.65,94482.0,90520.0,-3962.0,-4.19,-3.638,LOSS
2025-01-27,COFORGE,399.0,54,1819.0,1751.0,98226.0,94554.0,-3672.0,-3.74,-3.638,LOSS
2025-01-27,POLICYBZR,287.0,59,1670.0,1684.1,98530.0,99362.0,832.0,0.84,-3.638,LOSS
2025-01-27,WOCKPHARMA,106.0,74,1351.0,1260.55,99974.0,93281.0,-6693.0,-6.7,-3.638,LOSS
2025-01-28,TVSMOTOR,255.0,44,2254.0,2350.0,99176.0,103400.0,4224.0,4.26,-2.268,LOSS
2025-01-28,JMFINANCIL,102.0,928,107.75,107.1,99992.0,99389.0,-603.0,-0.6,-2.268,LOSS
2025-01-28,PGEL,157.0,137,726.95,638.5,99592.0,87474.0,-12118.0,-12.17,-2.268,LOSS
2025-01-28,TRENT,562.0,18,5484.0,5450.55,98712.0,98110.0,-602.0,-0.61,-2.268,LOSS
2025-01-28,KPITTECH,154.0,77,1291.0,1262.8,99407.0,97236.0,-2171.0,-2.18,-2.268,LOSS
2025-01-29,PGEL,157.0,155,645.0,672.9,99975.0,104300.0,4324.0,4.33,1.098,WIN
2025-01-29,JMFINANCIL,102.0,977,102.31,98.23,99957.0,95971.0,-3986.0,-3.99,1.098,WIN
2025-01-29,KPITTECH,154.0,79,1263.0,1270.0,99777.0,100330.0,553.0,0.55,1.098,WIN
2025-01-29,TRENT,562.0,18,5495.0,5461.9,98910.0,98314.0,-596.0,-0.6,1.098,WIN
2025-01-29,TVSMOTOR,255.0,42,2359.0,2482.05,99078.0,104246.0,5168.0,5.22,1.098,WIN
2025-01-30,PCBL,103.0,273,365.1,363.8,99672.0,99317.0,-355.0,-0.36,-1.232,LOSS
2025-01-30,TRENT,562.0,17,5600.0,5538.0,95200.0,94146.0,-1054.0,-1.11,-1.232,LOSS
2025-01-30,SUZLON,422.0,1805,55.4,55.4,99997.0,99997.0,0.0,0.0,-1.232,LOSS
2025-01-30,JMFINANCIL,102.0,919,108.7,106.99,99895.0,98324.0,-1571.0,-1.57,-1.232,LOSS
2025-01-30,PGEL,157.0,135,740.05,717.0,99907.0,96795.0,-3112.0,-3.11,-1.232,LOSS
2025-01-31,SUZLON,422.0,1754,57.0,57.69,99978.0,101188.0,1210.0,1.21,1.053,WIN
2025-01-31,PCBL,103.0,272,367.0,370.5,99824.0,100776.0,952.0,0.95,1.053,WIN
2025-01-31,TRENT,562.0,17,5569.0,5643.55,94673.0,95940.0,1267.0,1.34,1.053,WIN
2025-01-31,PGEL,157.0,137,724.95,730.1,99318.0,100024.0,706.0,0.71,1.053,WIN
2025-01-31,JMFINANCIL,102.0,934,107.0,108.14,99938.0,101003.0,1065.0,1.07,1.053,WIN
2025-02-01,JMFINANCIL,102.0,909,109.91,111.62,99908.0,101463.0,1554.0,1.56,1.0,WIN
2025-02-01,TRENT,562.0,17,5780.0,5718.3,98260.0,97211.0,-1049.0,-1.07,1.0,WIN
2025-02-01,BLUESTARCO,105.0,54,1838.4,1875.95,99274.0,101301.0,2028.0,2.04,1.0,WIN
2025-02-01,GODFRYPHLP,195.0,66,1506.0,1519.0,99396.0,100254.0,858.0,0.86,1.0,WIN
2025-02-01,ANGELONE,331.0,426,234.5,238.2,99897.0,101473.0,1576.0,1.58,1.0,WIN
2025-02-03,JMFINANCIL,102.0,1135,110.1,106.44,124964.0,120809.0,-4154.0,-3.32,-1.849,LOSS
2025-02-03,HSCL,101.0,257,485.0,484.9,124645.0,124619.0,-26.0,-0.02,-1.849,LOSS
2025-02-03,CGPOWER,230.0,204,609.95,585.8,124430.0,119503.0,-4927.0,-3.96,-1.849,LOSS
2025-02-03,KALYANKJIL,371.0,248,502.45,502.0,124608.0,124496.0,-112.0,-0.09,-1.849,LOSS
2025-02-04,KFINTECH,137.0,155,1070.0,1081.9,165850.0,167694.0,1844.0,1.11,1.025,WIN
2025-02-04,PAYTM,519.0,214,778.1,784.65,166513.0,167915.0,1402.0,0.84,1.025,WIN
2025-02-04,NATCOPHARM,110.0,142,1168.0,1181.1,165856.0,167716.0,1860.0,1.12,1.025,WIN
2025-02-05,KFINTECH,137.0,89,1117.0,1134.0,99413.0,100926.0,1513.0,1.52,0.907,WIN
2025-02-05,PAYTM,519.0,127,781.7,794.75,99276.0,100933.0,1657.0,1.67,0.907,WIN
2025-02-05,GODFRYPHLP,195.0,63,1575.0,1560.0,99225.0,98280.0,-945.0,-0.95,0.907,WIN
2025-02-05,NATCOPHARM,110.0,81,1229.0,1246.9,99549.0,100999.0,1450.0,1.46,0.907,WIN
2025-02-05,CHAMBLFERT,113.0,194,513.5,517.8,99619.0,100453.0,834.0,0.84,0.907,WIN
2025-02-06,GODFRYPHLP,195.0,64,1557.0,1551.0,99648.0,99264.0,-384.0,-0.39,1.063,WIN
2025-02-06,PAYTM,519.0,123,807.45,810.0,99316.0,99630.0,314.0,0.32,1.063,WIN
2025-02-06,POWERINDIA,235.0,8,11950.0,12278.55,95600.0,98228.0,2628.0,2.75,1.063,WIN
2025-02-06,KFINTECH,137.0,86,1162.35,1194.1,99962.0,102693.0,2730.0,2.73,1.063,WIN
2025-02-06,ABB,234.0,17,5794.95,5792.05,98514.0,98465.0,-49.0,-0.05,1.063,WIN
2025-02-07,GODFRYPHLP,195.0,63,1575.0,1613.0,99225.0,101619.0,2394.0,2.41,1.161,WIN
2025-02-07,PAYTM,519.0,125,799.6,796.1,99950.0,99512.0,-438.0,-0.44,1.161,WIN
2025-02-07,CHAMBLFERT,113.0,192,520.4,527.7,99917.0,101318.0,1402.0,1.4,1.161,WIN
2025-02-07,KFINTECH,137.0,84,1180.05,1217.15,99124.0,102241.0,3116.0,3.14,1.161,WIN
2025-02-07,ABB,234.0,17,5712.8,5670.3,97118.0,96395.0,-722.0,-0.74,1.161,WIN
2025-02-10,ABB,234.0,17,5674.95,5560.0,96474.0,94520.0,-1954.0,-2.03,-2.824,LOSS
2025-02-10,POWERINDIA,235.0,7,12800.0,12200.0,89600.0,85400.0,-4200.0,-4.69,-2.824,LOSS
2025-02-10,KFINTECH,137.0,81,1234.55,1154.05,99999.0,93478.0,-6520.0,-6.52,-2.824,LOSS
2025-02-10,JSWENERGY,199.0,206,483.6,474.35,99622.0,97716.0,-1906.0,-1.91,-2.824,LOSS
2025-02-10,GODFRYPHLP,195.0,55,1807.0,1823.0,99385.0,100265.0,880.0,0.89,-2.824,LOSS
2025-02-11,SBICARD,108.0,156,797.9,782.0,124472.0,121992.0,-2480.0,-1.99,-3.953,LOSS
2025-02-11,GODFRYPHLP,195.0,68,1814.0,1690.0,123352.0,114920.0,-8432.0,-6.84,-3.953,LOSS
2025-02-11,ASHOKLEY,254.0,1198,104.3,102.2,124951.0,122436.0,-2516.0,-2.01,-3.953,LOSS
2025-02-11,BLUESTARCO,105.0,63,1982.95,1883.8,124926.0,118679.0,-6246.0,-5.0,-3.953,LOSS
2025-02-12,GODFRYPHLP,195.0,58,1695.0,1717.0,98310.0,99586.0,1276.0,1.3,1.064,WIN
2025-02-12,SBICARD,108.0,127,784.0,795.7,99568.0,101054.0,1486.0,1.49,1.064,WIN
2025-02-12,BLUESTARCO,105.0,53,1884.0,1954.8,99852.0,103604.0,3752.0,3.76,1.064,WIN
2025-02-12,ASHOKLEY,254.0,980,102.0,102.3,99960.0,100254.0,294.0,0.29,1.064,WIN
2025-02-12,REDINGTON,114.0,439,227.5,224.05,99872.0,98358.0,-1515.0,-1.52,1.064,WIN
2025-02-13,SBICARD,108.0,121,825.0,861.95,99825.0,104296.0,4471.0,4.48,1.045,WIN
2025-02-13,GODFRYPHLP,195.0,55,1818.0,1738.0,99990.0,95590.0,-4400.0,-4.4,1.045,WIN
2025-02-13,BLUESTARCO,105.0,50,1978.0,1952.6,98900.0,97630.0,-1270.0,-1.28,1.045,WIN
2025-02-13,ASHOKLEY,254.0,906,110.3,110.75,99932.0,100340.0,408.0,0.41,1.045,WIN
2025-02-13,REDINGTON,114.0,438,228.1,241.8,99908.0,105908.0,6001.0,6.01,1.045,WIN
2025-02-14,GODFRYPHLP,195.0,54,1833.0,1945.0,98982.0,105030.0,6048.0,6.11,1.225,WIN
2025-02-14,SBICARD,108.0,116,861.0,868.8,99876.0,100781.0,905.0,0.91,1.225,WIN
2025-02-14,BLUESTARCO,105.0,49,2010.8,2002.3,98529.0,98113.0,-416.0,-0.42,1.225,WIN
2025-02-14,ASHOKLEY,254.0,920,108.6,109.0,99912.0,100280.0,368.0,0.37,1.225,WIN
2025-02-14,REDINGTON,114.0,404,247.0,244.98,99788.0,98972.0,-816.0,-0.82,1.225,WIN
2025-02-17,GODFRYPHLP,195.0,51,1950.0,1985.0,99450.0,101235.0,1785.0,1.79,1.114,WIN
2025-02-17,SBICARD,108.0,115,864.0,865.95,99360.0,99584.0,224.0,0.23,1.114,WIN
2025-02-17,BLUESTARCO,105.0,51,1935.0,1908.15,98685.0,97316.0,-1369.0,-1.39,1.114,WIN
2025-02-17,REDINGTON,114.0,413,241.8,249.92,99863.0,103217.0,3354.0,3.36,1.114,WIN
2025-02-17,ASHOKLEY,254.0,938,106.5,108.15,99897.0,101445.0,1548.0,1.55,1.114,WIN
2025-02-18,AMBER,297.0,28,5795.0,5507.0,162260.0,154196.0,-8064.0,-4.97,-3.717,LOSS
2025-02-18,NETWEB,318.0,121,1370.9,1338.7,165879.0,161983.0,-3896.0,-2.35,-3.717,LOSS
2025-02-18,ITI,155.0,656,254.0,244.2,166624.0,160195.0,-6429.0,-3.86,-3.717,LOSS
2025-02-19,NETWEB,318.0,94,1320.0,1354.0,124080.0,127276.0,3196.0,2.58,1.079,WIN
2025-02-19,AMBER,297.0,22,5450.0,5490.9,119900.0,120800.0,900.0,0.75,1.079,WIN
2025-02-19,APLAPOLLO,109.0,95,1315.0,1322.65,124925.0,125652.0,727.0,0.58,1.079,WIN
2025-02-19,ITI,155.0,530,235.55,236.5,124842.0,125345.0,504.0,0.4,1.079,WIN
2025-02-20,AMBER,297.0,18,5537.4,5596.05,99673.0,100729.0,1056.0,1.06,2.546,WIN
2025-02-20,APLAPOLLO,109.0,72,1373.85,1407.05,98917.0,101308.0,2390.0,2.42,2.546,WIN
2025-02-20,NETWEB,318.0,66,1500.0,1586.75,99000.0,104726.0,5726.0,5.78,2.546,WIN
2025-02-20,JSWENERGY,199.0,222,450.0,457.2,99900.0,101498.0,1598.0,1.6,2.546,WIN
2025-02-20,KFINTECH,137.0,117,851.2,867.3,99590.0,101474.0,1884.0,1.89,2.546,WIN
2025-02-21,ITI,155.0,451,277.0,282.65,124927.0,127475.0,2548.0,2.04,1.568,WIN
2025-02-21,KFINTECH,137.0,142,880.0,891.1,124960.0,126536.0,1576.0,1.26,1.568,WIN
2025-02-21,AMBER,297.0,21,5801.0,5868.15,121821.0,123231.0,1410.0,1.16,1.568,WIN
2025-02-21,JSWENERGY,199.0,263,474.0,482.55,124662.0,126911.0,2249.0,1.8,1.568,WIN
2025-02-24,KFINTECH,137.0,115,866.05,928.2,99596.0,106743.0,7147.0,7.18,1.006,WIN
2025-02-24,ITI,155.0,351,284.7,274.8,99930.0,96455.0,-3475.0,-3.48,1.006,WIN
2025-02-24,AMBER,297.0,16,5905.05,6010.95,94481.0,96175.0,1694.0,1.79,1.006,WIN
2025-02-24,NETWEB,318.0,63,1568.95,1538.95,98844.0,96954.0,-1890.0,-1.91,1.006,WIN
2025-02-24,KAYNES,448.0,23,4307.45,4371.35,99071.0,100541.0,1470.0,1.48,1.006,WIN
2025-02-25,PATANJALI,129.0,410,609.0,608.7,249690.0,249567.0,-123.0,-0.05,1.024,WIN
2025-02-25,PGEL,157.0,308,810.4,827.4,249603.0,254839.0,5236.0,2.1,1.024,WIN
2025-02-27,PATANJALI,129.0,409,609.9,609.6,249449.0,249326.0,-123.0,-0.05,1.014,WIN
2025-02-27,AUBANK,215.0,467,535.0,546.1,249845.0,255029.0,5184.0,2.07,1.014,WIN
2025-02-28,PATANJALI,129.0,415,602.0,594.4,249830.0,246676.0,-3154.0,-1.26,0.969,WIN
2025-02-28,PGEL,157.0,323,773.35,798.1,249792.0,257786.0,7994.0,3.2,0.969,WIN
2025-03-03,PATANJALI,129.0,430,580.3,575.3,249529.0,247379.0,-2150.0,-0.86,1.03,WIN
2025-03-03,PGEL,157.0,312,798.8,822.15,249226.0,256511.0,7285.0,2.92,1.03,WIN
2025-03-05,PCBL,103.0,457,364.0,371.85,166348.0,169935.0,3587.0,2.16,1.055,WIN
2025-03-05,DATAPATTNS,197.0,118,1412.35,1415.9,166657.0,167076.0,419.0,0.25,1.055,WIN
2025-03-05,VBL,343.0,347,480.2,483.85,166629.0,167896.0,1267.0,0.76,1.055,WIN
2025-03-06,VBL,343.0,345,482.5,485.55,166462.0,167515.0,1052.0,0.63,1.178,WIN
2025-03-06,DATAPATTNS,197.0,116,1425.05,1461.6,165306.0,169546.0,4240.0,2.56,1.178,WIN
2025-03-06,HINDCOPPER,476.0,754,221.0,221.77,166634.0,167215.0,581.0,0.35,1.178,WIN
2025-03-07,MRPL,112.0,1129,110.67,112.53,124946.0,127046.0,2100.0,1.68,1.427,WIN
2025-03-07,ANANTRAJ,160.0,269,464.2,467.6,124870.0,125784.0,915.0,0.73,1.427,WIN
2025-03-07,DATAPATTNS,197.0,87,1421.1,1453.95,123636.0,126494.0,2858.0,2.31,1.427,WIN
2025-03-07,RPOWER,189.0,3541,35.3,35.65,124997.0,126237.0,1239.0,0.99,1.427,WIN
2025-03-10,BLS,138.0,359,347.25,348.65,124663.0,125165.0,503.0,0.4,1.046,WIN
2025-03-10,RPOWER,189.0,3448,36.25,36.68,124990.0,126473.0,1483.0,1.19,1.046,WIN
2025-03-10,HBLENGINE,163.0,274,454.65,461.45,124574.0,126437.0,1863.0,1.5,1.046,WIN
2025-03-10,HSCL,101.0,286,437.0,441.8,124982.0,126355.0,1373.0,1.1,1.046,WIN
2025-03-11,GODFRYPHLP,195.0,74,1672.0,1695.0,123728.0,125430.0,1702.0,1.38,0.899,WIN
2025-03-11,CHENNPETRO,165.0,248,503.5,512.8,124868.0,127174.0,2306.0,1.85,0.899,WIN
2025-03-11,ADANIGREEN,386.0,152,819.25,819.35,124526.0,124541.0,15.0,0.01,0.899,WIN
2025-03-11,MRPL,112.0,1168,106.94,107.33,124906.0,125361.0,456.0,0.36,0.899,WIN
2025-03-12,GODFRYPHLP,195.0,56,1758.0,1812.0,98448.0,101472.0,3024.0,3.07,0.969,WIN
2025-03-12,CHENNPETRO,165.0,181,552.3,550.85,99966.0,99704.0,-262.0,-0.26,0.969,WIN
2025-03-12,ADANIGREEN,386.0,119,834.4,849.25,99294.0,101061.0,1767.0,1.78,0.969,WIN
2025-03-12,MRPL,112.0,901,110.96,109.88,99975.0,99002.0,-973.0,-0.97,0.969,WIN
2025-03-12,MCX,486.0,105,945.0,957.0,99225.0,100485.0,1260.0,1.27,0.969,WIN
2025-03-13,GODFRYPHLP,195.0,54,1828.0,1901.0,98712.0,102654.0,3942.0,3.99,1.068,WIN
2025-03-13,CHENNPETRO,165.0,180,553.9,555.7,99702.0,100026.0,324.0,0.32,1.068,WIN
2025-03-13,MRPL,112.0,905,110.42,110.93,99930.0,100392.0,462.0,0.46,1.068,WIN
2025-03-13,ADANIGREEN,386.0,114,874.0,888.5,99636.0,101289.0,1653.0,1.66,1.068,WIN
2025-03-13,KALYANKJIL,371.0,232,429.35,424.75,99609.0,98542.0,-1067.0,-1.07,1.068,WIN
2025-03-17,GODFRYPHLP,195.0,52,1893.0,1987.0,98436.0,103324.0,4888.0,4.97,1.005,WIN
2025-03-17,CHENNPETRO,165.0,175,570.15,560.7,99776.0,98123.0,-1654.0,-1.66,1.005,WIN
2025-03-17,MRPL,112.0,838,119.21,116.19,99898.0,97367.0,-2531.0,-2.53,1.005,WIN
2025-03-17,KALYANKJIL,371.0,232,430.0,432.4,99760.0,100317.0,557.0,0.56,1.005,WIN
2025-03-17,ADANIGREEN,386.0,114,873.65,906.45,99596.0,103335.0,3739.0,3.75,1.005,WIN
2025-03-18,BSE,1338.0,74,1336.0,1343.0,98864.0,99382.0,518.0,0.52,1.054,WIN
2025-03-18,BLS,138.0,294,339.8,346.2,99901.0,101783.0,1882.0,1.88,1.054,WIN
2025-03-18,KFINTECH,137.0,108,925.0,938.8,99900.0,101390.0,1490.0,1.49,1.054,WIN
2025-03-18,JPPOWER,120.0,7604,13.15,13.22,99993.0,100525.0,532.0,0.53,1.054,WIN
2025-03-18,TEJASNET,183.0,151,660.0,665.5,99660.0,100490.0,830.0,0.83,1.054,WIN
2025-03-19,RPOWER,189.0,2848,35.11,35.6,99993.0,101389.0,1396.0,1.4,1.07,WIN
2025-03-19,BSE,1338.0,72,1388.0,1395.0,99936.0,100440.0,504.0,0.5,1.07,WIN
2025-03-19,TEJASNET,183.0,148,673.5,676.25,99678.0,100085.0,407.0,0.41,1.07,WIN
2025-03-19,OLECTRA,110.0,93,1070.0,1093.95,99510.0,101737.0,2227.0,2.24,1.07,WIN
2025-03-19,POLICYBZR,287.0,68,1454.0,1465.65,98872.0,99664.0,792.0,0.8,1.07,WIN
2025-03-20,JMFINANCIL,102.0,1081,92.5,94.39,99992.0,102036.0,2043.0,2.04,1.224,WIN
2025-03-20,TEJASNET,183.0,138,721.0,732.0,99498.0,101016.0,1518.0,1.53,1.224,WIN
2025-03-20,BLS,138.0,284,351.0,357.7,99684.0,101587.0,1903.0,1.91,1.224,WIN
2025-03-20,MANKIND,136.0,45,2184.75,2192.3,98314.0,98654.0,340.0,0.35,1.224,WIN
2025-03-20,OLECTRA,110.0,87,1140.0,1143.15,99180.0,99454.0,274.0,0.28,1.224,WIN
2025-03-21,JMFINANCIL,102.0,1082,92.42,93.78,99998.0,101470.0,1472.0,1.47,1.333,WIN
2025-03-21,TEJASNET,183.0,140,714.2,738.5,99988.0,103390.0,3402.0,3.4,1.333,WIN
2025-03-21,BSE,1338.0,66,1496.5,1515.0,98769.0,99990.0,1221.0,1.24,1.333,WIN
2025-03-21,FSL,107.0,335,298.5,299.4,99998.0,100299.0,301.0,0.3,1.333,WIN
