pattern,symbol,n,avg_d1,family,score_n_x_avg
FALCPAT_6675,IRB,12,0.71,unclassified,8.52
FALCPAT_7085,DIVISLAB,12,0.71,unclassified,8.52
FALCPAT_8407,ADANIENSOL,11,0.71,unclassified,7.81
FALCPAT_6145,SUNTV,9,0.71,unclassified,6.39
FALCPAT_8429,LLOYDSME,9,0.71,unclassified,6.39
FALCPAT_7516,BANKBARODA,8,0.71,unclassified,5.68
FALCPAT_7833,JPPOWER,8,0.71,unclassified,5.68
FALCPAT_8040,NHPC,8,0.71,unclassified,5.68
FALCPAT_8354,ANGELONE,8,0.71,unclassified,5.68
FALCPAT_8454,M&M,8,0.71,unclassified,5.68
FALCPAT_9203,JIOFIN,8,0.71,unclassified,5.68
FALCPAT_9332,MCX,8,0.71,unclassified,5.68
FALCPAT_9548,AAVAS,7,0.71,unclassified,4.97
FALCPAT_6669,SOLARINDS,6,0.71,unclassified,4.26
FALCPAT_7112,CHAMBLFERT,6,0.71,unclassified,4.26
FALCPAT_8669,SRF,5,0.71,unclassified,3.55
FALCPAT_9425,SRF,5,0.71,unclassified,3.55
FALCPAT_6245,PATANJALI,55,0.709,unclassified,38.995
FALCPAT_8642,NAVA,40,0.709,unclassified,28.36
FALCPAT_8097,HBLENGINE,39,0.709,unclassified,27.651
FALCPAT_7801,JMFINANCIL,36,0.709,unclassified,25.523999999999997
FALCPAT_6145,SAREGAMA,35,0.709,unclassified,24.814999999999998
FALCPAT_7360,HUDCO,35,0.709,unclassified,24.814999999999998
FALCPAT_7805,HFCL,34,0.709,unclassified,24.105999999999998
FALCPAT_7758,PPLPHARMA,33,0.709,unclassified,23.397
FALCPAT_6881,PHOENIXLTD,31,0.709,unclassified,21.979
FALCPAT_8851,APARINDS,29,0.709,unclassified,20.561
FALCPAT_6205,CCL,28,0.709,unclassified,19.852
FALCPAT_7620,ECLERX,28,0.709,unclassified,19.852
FALCPAT_6424,NIACL,27,0.709,unclassified,19.143
FALCPAT_8404,GMRAIRPORT,27,0.709,unclassified,19.143
FALCPAT_8425,ACUTAAS,27,0.709,unclassified,19.143
FALCPAT_7871,LAURUSLABS,25,0.709,unclassified,17.724999999999998
FALCPAT_7758,ASHOKLEY,24,0.709,unclassified,17.016
FALCPAT_7712,CENTRALBK,23,0.709,unclassified,16.307
FALCPAT_8764,IREDA,23,0.709,unclassified,16.307
FALCPAT_8641,GLAND,22,0.709,unclassified,15.597999999999999
FALCPAT_6266,POWERINDIA,20,0.709,unclassified,14.18
FALCPAT_6894,AMBUJACEM,19,0.709,unclassified,13.471
FALCPAT_9369,OLECTRA,19,0.709,unclassified,13.471
FALCPAT_7801,CGPOWER,17,0.709,unclassified,12.052999999999999
FALCPAT_6722,CHALET,16,0.709,unclassified,11.344
FALCPAT_8354,MOTHERSON,16,0.709,unclassified,11.344
FALCPAT_7631,POLYMED,15,0.709,unclassified,10.635
FALCPAT_8890,USHAMART,15,0.709,unclassified,10.635
FALCPAT_6674,NAUKRI,14,0.709,unclassified,9.926
FALCPAT_8407,CHOLAFIN,14,0.709,unclassified,9.926
FALCPAT_8571,MCX,14,0.709,unclassified,9.926
FALCPAT_9517,ABREL,14,0.709,unclassified,9.926
FALCPAT_7958,NATCOPHARM,13,0.709,unclassified,9.216999999999999
FALCPAT_8453,CROMPTON,13,0.709,unclassified,9.216999999999999
FALCPAT_9266,NBCC,12,0.709,unclassified,8.508
FALCPAT_9345,SBICARD,12,0.709,unclassified,8.508
FALCPAT_6646,PETRONET,10,0.709,unclassified,7.09
FALCPAT_7349,BAJFINANCE,10,0.709,unclassified,7.09
FALCPAT_8082,NAUKRI,10,0.709,unclassified,7.09
FALCPAT_7297,IIFL,9,0.709,unclassified,6.380999999999999
FALCPAT_9516,SUZLON,9,0.709,unclassified,6.380999999999999
FALCPAT_6229,INDHOTEL,8,0.709,unclassified,5.672
FALCPAT_6658,PPLPHARMA,8,0.709,unclassified,5.672
FALCPAT_7621,KPRMILL,8,0.709,unclassified,5.672
FALCPAT_9266,PPLPHARMA,8,0.709,unclassified,5.672
FALCPAT_9508,EIDPARRY,8,0.709,unclassified,5.672
FALCPAT_6166,GILLETTE,7,0.709,unclassified,4.963
FALCPAT_7160,SUNTV,7,0.709,unclassified,4.963
FALCPAT_7491,ANANDRATHI,7,0.709,unclassified,4.963
FALCPAT_9301,CESC,6,0.709,unclassified,4.254
FALCPAT_6757,KAJARIACER,5,0.709,unclassified,3.545
FALCPAT_8404,JUBLPHARMA,113,0.708,unclassified,80.00399999999999
FALCPAT_9211,JUBLPHARMA,103,0.708,unclassified,72.92399999999999
FALCPAT_7735,HUDCO,66,0.708,unclassified,46.727999999999994
FALCPAT_6320,SJVN,63,0.708,unclassified,44.604
FALCPAT_8200,CONCORDBIO,59,0.708,unclassified,41.772
FALCPAT_8689,ERIS,58,0.708,unclassified,41.064
FALCPAT_6145,ENGINERSIN,45,0.708,unclassified,31.86
FALCPAT_9493,RKFORGE,39,0.708,unclassified,27.612
FALCPAT_9574,OIL,38,0.708,unclassified,26.904
FALCPAT_8275,INOXWIND,36,0.708,unclassified,25.488
FALCPAT_9244,TEGA,36,0.708,unclassified,25.488
FALCPAT_8364,CREDITACC,35,0.708,unclassified,24.779999999999998
FALCPAT_6166,GICRE,34,0.708,unclassified,24.072
FALCPAT_7942,INDUSINDBK,29,0.708,unclassified,20.532
FALCPAT_9242,HEG,28,0.708,unclassified,19.823999999999998
FALCPAT_7735,ZENSARTECH,26,0.708,unclassified,18.407999999999998
FALCPAT_8456,ANURAS,25,0.708,unclassified,17.7
FALCPAT_8494,NAM-INDIA,25,0.708,unclassified,17.7
FALCPAT_7902,TATAELXSI,24,0.708,unclassified,16.991999999999997
FALCPAT_8274,SYRMA,24,0.708,unclassified,16.991999999999997
FALCPAT_6881,POLICYBZR,23,0.708,unclassified,16.284
FALCPAT_7992,UNOMINDA,22,0.708,unclassified,15.575999999999999
FALCPAT_8226,LTFOODS,22,0.708,unclassified,15.575999999999999
FALCPAT_8364,TRENT,22,0.708,unclassified,15.575999999999999
FALCPAT_9177,DEEPAKNTR,19,0.708,unclassified,13.452
FALCPAT_7861,AMBUJACEM,18,0.708,unclassified,12.744
FALCPAT_7998,SONATSOFTW,18,0.708,unclassified,12.744
FALCPAT_7601,MINDACORP,17,0.708,unclassified,12.036
FALCPAT_9405,ADANIPOWER,17,0.708,unclassified,12.036
FALCPAT_6467,GRSE,16,0.708,unclassified,11.328
FALCPAT_7870,WELCORP,15,0.708,unclassified,10.62
FALCPAT_6420,ICICIPRULI,13,0.708,unclassified,9.203999999999999
FALCPAT_7352,CEATLTD,13,0.708,unclassified,9.203999999999999
FALCPAT_8578,LTTS,13,0.708,unclassified,9.203999999999999
FALCPAT_7350,IRCTC,11,0.708,unclassified,7.787999999999999
FALCPAT_9529,AUROPHARMA,11,0.708,unclassified,7.787999999999999
FALCPAT_6227,SBFC,10,0.708,unclassified,7.08
FALCPAT_7998,3MINDIA,10,0.708,unclassified,7.08
FALCPAT_8511,PNB,10,0.708,unclassified,7.08
FALCPAT_8745,GLAND,10,0.708,unclassified,7.08
FALCPAT_9106,GODREJPROP,10,0.708,unclassified,7.08
FALCPAT_8225,BLUEDART,9,0.708,unclassified,6.372
FALCPAT_8525,PATANJALI,9,0.708,unclassified,6.372
FALCPAT_8951,CHALET,9,0.708,unclassified,6.372
FALCPAT_7113,ASIANPAINT,8,0.708,unclassified,5.664
FALCPAT_7758,MARICO,8,0.708,unclassified,5.664
FALCPAT_8451,HBLENGINE,8,0.708,unclassified,5.664
FALCPAT_9330,HINDALCO,8,0.708,unclassified,5.664
FALCPAT_9581,WELCORP,8,0.708,unclassified,5.664
FALCPAT_6334,BEML,7,0.708,unclassified,4.9559999999999995
FALCPAT_8291,NHPC,7,0.708,unclassified,4.9559999999999995
FALCPAT_9493,ICICIPRULI,7,0.708,unclassified,4.9559999999999995
FALCPAT_9582,RRKABEL,7,0.708,unclassified,4.9559999999999995
FALCPAT_6741,BHARTIHEXA,6,0.708,unclassified,4.247999999999999
FALCPAT_6894,ABFRL,6,0.708,unclassified,4.247999999999999
FALCPAT_7412,ASTRAL,6,0.708,unclassified,4.247999999999999
FALCPAT_8094,AUROPHARMA,6,0.708,unclassified,4.247999999999999
FALCPAT_7164,BAYERCROP,5,0.708,unclassified,3.54
FALCPAT_7799,BAJAJFINSV,5,0.708,unclassified,3.54
FALCPAT_8450,BAYERCROP,5,0.708,unclassified,3.54
FALCPAT_9460,BAYERCROP,5,0.708,unclassified,3.54
FALCPAT_8142,KFINTECH,92,0.707,unclassified,65.044
FALCPAT_9243,FACT,73,0.707,unclassified,51.611
FALCPAT_6672,FSL,56,0.707,unclassified,39.592
FALCPAT_8224,FORTIS,51,0.707,unclassified,36.056999999999995
FALCPAT_9366,TATACHEM,51,0.707,unclassified,36.056999999999995
FALCPAT_7910,JSL,43,0.707,unclassified,30.401
FALCPAT_9446,CREDITACC,42,0.707,unclassified,29.694
FALCPAT_9403,BHEL,41,0.707,unclassified,28.987
FALCPAT_8643,ITI,36,0.707,unclassified,25.451999999999998
FALCPAT_9113,WELCORP,36,0.707,unclassified,25.451999999999998
FALCPAT_6229,RECLTD,33,0.707,unclassified,23.331
FALCPAT_6784,ENDURANCE,33,0.707,unclassified,23.331
FALCPAT_8451,HDFCAMC,31,0.707,unclassified,21.916999999999998
FALCPAT_9396,MAPMYINDIA,30,0.707,unclassified,21.209999999999997
FALCPAT_6346,ZOMATO,29,0.707,unclassified,20.503
FALCPAT_8938,MRPL,28,0.707,unclassified,19.796
FALCPAT_7163,IDFCFIRSTB,27,0.707,unclassified,19.089
FALCPAT_9407,FINCABLES,26,0.707,unclassified,18.381999999999998
FALCPAT_6512,JMFINANCIL,25,0.707,unclassified,17.675
FALCPAT_8241,NAUKRI,25,0.707,unclassified,17.675
FALCPAT_7008,MAPMYINDIA,24,0.707,unclassified,16.968
FALCPAT_6424,TORNTPOWER,23,0.707,unclassified,16.261
FALCPAT_8939,CHOLAFIN,23,0.707,unclassified,16.261
FALCPAT_6514,PFC,21,0.707,unclassified,14.847
FALCPAT_7515,HONASA,21,0.707,unclassified,14.847
FALCPAT_6329,MSUMI,18,0.707,unclassified,12.725999999999999
FALCPAT_6592,DCMSHRIRAM,16,0.707,unclassified,11.312
FALCPAT_7741,TATASTEEL,16,0.707,unclassified,11.312
FALCPAT_9393,KPIL,16,0.707,unclassified,11.312
FALCPAT_6424,PCBL,15,0.707,unclassified,10.604999999999999
FALCPAT_6927,HDFCLIFE,15,0.707,unclassified,10.604999999999999
FALCPAT_6927,IOC,15,0.707,unclassified,10.604999999999999
FALCPAT_6718,JUBLPHARMA,14,0.707,unclassified,9.898
FALCPAT_6392,CHOLAFIN,12,0.707,unclassified,8.484
FALCPAT_7713,CREDITACC,12,0.707,unclassified,8.484
FALCPAT_7805,CAMS,12,0.707,unclassified,8.484
FALCPAT_7941,ZFCVINDIA,12,0.707,unclassified,8.484
FALCPAT_7958,SYRMA,12,0.707,unclassified,8.484
FALCPAT_8619,ABREL,12,0.707,unclassified,8.484
FALCPAT_9536,AUROPHARMA,12,0.707,unclassified,8.484
FALCPAT_7323,AMBER,11,0.707,unclassified,7.776999999999999
FALCPAT_9126,OFSS,11,0.707,unclassified,7.776999999999999
FALCPAT_8875,AXISBANK,10,0.707,unclassified,7.069999999999999
FALCPAT_6393,OLECTRA,9,0.707,unclassified,6.3629999999999995
FALCPAT_7694,GILLETTE,9,0.707,unclassified,6.3629999999999995
FALCPAT_8068,GRANULES,9,0.707,unclassified,6.3629999999999995
FALCPAT_8773,BERGEPAINT,9,0.707,unclassified,6.3629999999999995
FALCPAT_8904,ERIS,9,0.707,unclassified,6.3629999999999995
FALCPAT_9547,SYRMA,8,0.707,unclassified,5.656
FALCPAT_7693,HCLTECH,7,0.707,unclassified,4.949
FALCPAT_8099,PIDILITIND,7,0.707,unclassified,4.949
FALCPAT_9540,BRITANNIA,7,0.707,unclassified,4.949
FALCPAT_7516,HFCL,6,0.707,unclassified,4.242
FALCPAT_8068,DOMS,6,0.707,unclassified,4.242
FALCPAT_9318,SONATSOFTW,6,0.707,unclassified,4.242
FALCPAT_7312,DLF,5,0.707,unclassified,3.5349999999999997
FALCPAT_9509,MFSL,5,0.707,unclassified,3.5349999999999997
FALCPAT_6882,IFCI,119,0.706,unclassified,84.014
FALCPAT_8574,TARIL,86,0.706,unclassified,60.715999999999994
FALCPAT_6174,SUZLON,73,0.706,unclassified,51.538
FALCPAT_9128,BSE,50,0.706,unclassified,35.3
FALCPAT_6663,LINDEINDIA,44,0.706,unclassified,31.064
FALCPAT_6677,ERIS,44,0.706,unclassified,31.064
FALCPAT_9128,WOCKPHARMA,43,0.706,unclassified,30.357999999999997
FALCPAT_6967,HINDPETRO,41,0.706,unclassified,28.945999999999998
FALCPAT_7902,JYOTICNC,39,0.706,unclassified,27.534
FALCPAT_6346,ETERNAL,38,0.706,unclassified,26.828
FALCPAT_6205,PATANJALI,37,0.706,unclassified,26.122
FALCPAT_8642,HFCL,37,0.706,unclassified,26.122
FALCPAT_9016,UNOMINDA,37,0.706,unclassified,26.122
FALCPAT_7998,HOMEFIRST,34,0.706,unclassified,24.003999999999998
FALCPAT_8262,RECLTD,32,0.706,unclassified,22.592
FALCPAT_9369,HUDCO,32,0.706,unclassified,22.592
FALCPAT_8459,INOXWIND,31,0.706,unclassified,21.886
FALCPAT_8641,NAM-INDIA,30,0.706,unclassified,21.18
FALCPAT_8274,MCX,29,0.706,unclassified,20.474
FALCPAT_8743,INTELLECT,27,0.706,unclassified,19.061999999999998
FALCPAT_6548,IDFCFIRSTB,26,0.706,unclassified,18.355999999999998
FALCPAT_7747,ENDURANCE,26,0.706,unclassified,18.355999999999998
FALCPAT_9123,FACT,26,0.706,unclassified,18.355999999999998
FALCPAT_7631,FIVESTAR,24,0.706,unclassified,16.944
FALCPAT_7871,CHALET,24,0.706,unclassified,16.944
FALCPAT_8291,INDUSTOWER,24,0.706,unclassified,16.944
FALCPAT_9368,ETERNAL,24,0.706,unclassified,16.944
FALCPAT_8875,BANKBARODA,22,0.706,unclassified,15.532
FALCPAT_9266,HFCL,22,0.706,unclassified,15.532
FALCPAT_9597,J&KBANK,22,0.706,unclassified,15.532
FALCPAT_7323,ANANDRATHI,21,0.706,unclassified,14.825999999999999
FALCPAT_8766,CGCL,21,0.706,unclassified,14.825999999999999
FALCPAT_6393,IRB,20,0.706,unclassified,14.12
FALCPAT_8076,CANBK,20,0.706,unclassified,14.12
FALCPAT_8494,GRSE,20,0.706,unclassified,14.12
FALCPAT_7164,OIL,19,0.706,unclassified,13.414
FALCPAT_8690,ITI,19,0.706,unclassified,13.414
FALCPAT_9522,NEULANDLAB,19,0.706,unclassified,13.414
FALCPAT_7740,SAMMAANCAP,18,0.706,unclassified,12.707999999999998
FALCPAT_8448,PCBL,18,0.706,unclassified,12.707999999999998
FALCPAT_8882,GODFRYPHLP,18,0.706,unclassified,12.707999999999998
FALCPAT_7941,GRANULES,17,0.706,unclassified,12.001999999999999
FALCPAT_8547,KIRLOSENG,17,0.706,unclassified,12.001999999999999
FALCPAT_6477,HUDCO,16,0.706,unclassified,11.296
FALCPAT_7466,APOLLOHOSP,16,0.706,unclassified,11.296
FALCPAT_6292,ATUL,14,0.706,unclassified,9.884
FALCPAT_9123,UNOMINDA,14,0.706,unclassified,9.884
FALCPAT_9523,ABBOTINDIA,14,0.706,unclassified,9.884
FALCPAT_6715,M&M,13,0.706,unclassified,9.177999999999999
FALCPAT_8728,CAPLIPOINT,13,0.706,unclassified,9.177999999999999
FALCPAT_6504,SUPREMEIND,12,0.706,unclassified,8.472
FALCPAT_7871,BAJFINANCE,12,0.706,unclassified,8.472
FALCPAT_8095,BOSCHLTD,12,0.706,unclassified,8.472
FALCPAT_6512,ABB,11,0.706,unclassified,7.766
FALCPAT_9119,UBL,11,0.706,unclassified,7.766
FALCPAT_9425,OIL,11,0.706,unclassified,7.766
FALCPAT_6845,NMDC,10,0.706,unclassified,7.06
FALCPAT_7785,PHOENIXLTD,10,0.706,unclassified,7.06
FALCPAT_8573,IGL,10,0.706,unclassified,7.06
FALCPAT_6263,MCDOWELL-N,9,0.706,unclassified,6.353999999999999
FALCPAT_8206,KPITTECH,9,0.706,unclassified,6.353999999999999
FALCPAT_8269,CROMPTON,9,0.706,unclassified,6.353999999999999
FALCPAT_9509,ESCORTS,9,0.706,unclassified,6.353999999999999
FALCPAT_6227,CAMS,8,0.706,unclassified,5.648
FALCPAT_8278,CHOLAFIN,8,0.706,unclassified,5.648
FALCPAT_8883,SCHAEFFLER,8,0.706,unclassified,5.648
FALCPAT_9332,VEDL,8,0.706,unclassified,5.648
FALCPAT_6393,HINDUNILVR,7,0.706,unclassified,4.942
FALCPAT_7752,NAUKRI,7,0.706,unclassified,4.942
FALCPAT_6845,GLAND,6,0.706,unclassified,4.236
FALCPAT_9119,UTIAMC,6,0.706,unclassified,4.236
FALCPAT_6329,CANBK,5,0.706,unclassified,3.53
FALCPAT_6392,SRF,5,0.706,unclassified,3.53
FALCPAT_8617,BEL,5,0.706,unclassified,3.53
FALCPAT_8791,FORCEMOT,5,0.706,unclassified,3.53
FALCPAT_7353,GVT&D,75,0.705,unclassified,52.875
FALCPAT_9406,JMFINANCIL,68,0.705,unclassified,47.94
FALCPAT_7055,KFINTECH,63,0.705,unclassified,44.415
FALCPAT_8141,HUDCO,60,0.705,unclassified,42.3
FALCPAT_8260,KAYNES,47,0.705,unclassified,33.135
FALCPAT_9222,KIRLOSENG,40,0.705,unclassified,28.2
FALCPAT_9246,ABREL,37,0.705,unclassified,26.084999999999997
FALCPAT_8883,JUBLINGREA,33,0.705,unclassified,23.264999999999997
FALCPAT_6427,CREDITACC,31,0.705,unclassified,21.855
FALCPAT_7085,ASAHIINDIA,31,0.705,unclassified,21.855
FALCPAT_7941,GABRIEL,31,0.705,unclassified,21.855
FALCPAT_8069,WHIRLPOOL,28,0.705,unclassified,19.74
FALCPAT_9294,ABREL,27,0.705,unclassified,19.035
FALCPAT_9540,M&M,26,0.705,unclassified,18.33
FALCPAT_9428,RKFORGE,25,0.705,unclassified,17.625
FALCPAT_9450,CEMPRO,25,0.705,unclassified,17.625
FALCPAT_7904,BSE,23,0.705,unclassified,16.215
FALCPAT_9530,BAYERCROP,23,0.705,unclassified,16.215
FALCPAT_7350,GODREJIND,20,0.705,unclassified,14.1
FALCPAT_9568,CAPLIPOINT,20,0.705,unclassified,14.1
FALCPAT_8000,COHANCE,18,0.705,unclassified,12.69
FALCPAT_8043,COHANCE,18,0.705,unclassified,12.69
FALCPAT_8734,IRCON,18,0.705,unclassified,12.69
FALCPAT_7870,DEEPAKNTR,17,0.705,unclassified,11.985
FALCPAT_8803,MMTC,16,0.705,unclassified,11.28
FALCPAT_7176,PRESTIGE,14,0.705,unclassified,9.87
FALCPAT_6675,ANGELONE,13,0.705,unclassified,9.165
FALCPAT_6646,CHENNPETRO,11,0.705,unclassified,7.755
FALCPAT_8617,MAXHEALTH,11,0.705,unclassified,7.755
FALCPAT_7514,FSL,10,0.705,unclassified,7.05
FALCPAT_6658,AWL,9,0.705,unclassified,6.345
FALCPAT_7009,GMDCLTD,9,0.705,unclassified,6.345
FALCPAT_7992,SYRMA,9,0.705,unclassified,6.345
FALCPAT_6438,SARDAEN,8,0.705,unclassified,5.64
FALCPAT_6675,3MINDIA,8,0.705,unclassified,5.64
FALCPAT_6932,JYOTICNC,8,0.705,unclassified,5.64
FALCPAT_8890,BIKAJI,8,0.705,unclassified,5.64
FALCPAT_8462,REDINGTON,7,0.705,unclassified,4.935
FALCPAT_8486,ZYDUSLIFE,7,0.705,unclassified,4.935
FALCPAT_8504,KALYANKJIL,6,0.705,unclassified,4.2299999999999995
FALCPAT_8875,EICHERMOT,6,0.705,unclassified,4.2299999999999995
FALCPAT_7269,VOLTAS,5,0.705,unclassified,3.525
FALCPAT_7764,POWERGRID,5,0.705,unclassified,3.525
FALCPAT_8079,UBL,5,0.705,unclassified,3.525
FALCPAT_9255,GRSE,81,0.704,unclassified,57.023999999999994
FALCPAT_8459,IRCON,68,0.704,unclassified,47.872
FALCPAT_9293,INTELLECT,61,0.704,unclassified,42.943999999999996
FALCPAT_8774,NBCC,53,0.704,unclassified,37.312
FALCPAT_9501,SAREGAMA,49,0.704,unclassified,34.495999999999995
FALCPAT_9395,SPLPETRO,47,0.704,unclassified,33.088
FALCPAT_6647,LODHA,41,0.704,unclassified,28.863999999999997
FALCPAT_7786,ZENSARTECH,40,0.704,unclassified,28.159999999999997
FALCPAT_7758,JUBLPHARMA,36,0.704,unclassified,25.343999999999998
FALCPAT_8445,NATIONALUM,34,0.704,unclassified,23.936
FALCPAT_9107,PFC,30,0.704,unclassified,21.119999999999997
FALCPAT_9530,RPOWER,28,0.704,unclassified,19.712
FALCPAT_7862,EMAMILTD,27,0.704,unclassified,19.008
FALCPAT_9530,JKTYRE,26,0.704,unclassified,18.304
FALCPAT_7919,LICHSGFIN,24,0.704,unclassified,16.896
FALCPAT_9342,RAMCOCEM,24,0.704,unclassified,16.896
FALCPAT_7819,SUNDARMFIN,21,0.704,unclassified,14.783999999999999
FALCPAT_8772,PARADEEP,21,0.704,unclassified,14.783999999999999
FALCPAT_8079,BANKINDIA,20,0.704,unclassified,14.079999999999998
FALCPAT_6166,HDFCLIFE,18,0.704,unclassified,12.671999999999999
FALCPAT_6754,KPIL,18,0.704,unclassified,12.671999999999999
FALCPAT_8270,ECLERX,18,0.704,unclassified,12.671999999999999
FALCPAT_6793,ENDURANCE,17,0.704,unclassified,11.968
FALCPAT_8325,WOCKPHARMA,17,0.704,unclassified,11.968
FALCPAT_8455,ABREL,17,0.704,unclassified,11.968
FALCPAT_7747,BALKRISIND,16,0.704,unclassified,11.264
FALCPAT_8066,MOTILALOFS,13,0.704,unclassified,9.152
FALCPAT_6865,IOC,12,0.704,unclassified,8.448
FALCPAT_8572,LICHSGFIN,11,0.704,unclassified,7.744
FALCPAT_7472,NMDC,10,0.704,unclassified,7.039999999999999
FALCPAT_7466,ZENSARTECH,9,0.704,unclassified,6.335999999999999
FALCPAT_8365,RVNL,9,0.704,unclassified,6.335999999999999
FALCPAT_8631,NLCINDIA,8,0.704,unclassified,5.632
FALCPAT_8882,GMDCLTD,8,0.704,unclassified,5.632
FALCPAT_7246,SHREECEM,7,0.704,unclassified,4.928
FALCPAT_8429,INDUSTOWER,7,0.704,unclassified,4.928
FALCPAT_8641,PARADEEP,89,0.703,unclassified,62.56699999999999
FALCPAT_6392,CREDITACC,79,0.703,unclassified,55.537
FALCPAT_7412,GRAVITA,60,0.703,unclassified,42.18
FALCPAT_7459,GRAVITA,52,0.703,unclassified,36.556
FALCPAT_8506,ELECON,37,0.703,unclassified,26.011
FALCPAT_8318,DIXON,35,0.703,unclassified,24.604999999999997
FALCPAT_7599,HBLENGINE,34,0.703,unclassified,23.901999999999997
FALCPAT_9243,NAM-INDIA,32,0.703,unclassified,22.496
FALCPAT_6932,WHIRLPOOL,31,0.703,unclassified,21.793
FALCPAT_8953,COROMANDEL,31,0.703,unclassified,21.793
FALCPAT_8369,SCHAEFFLER,27,0.703,unclassified,18.980999999999998
FALCPAT_7320,KAYNES,26,0.703,unclassified,18.278
FALCPAT_8685,ECLERX,26,0.703,unclassified,18.278
FALCPAT_7506,POWERINDIA,25,0.703,unclassified,17.575
FALCPAT_7786,KARURVYSYA,24,0.703,unclassified,16.872
FALCPAT_9195,MPHASIS,24,0.703,unclassified,16.872
FALCPAT_8269,OBEROIRLTY,23,0.703,unclassified,16.169
FALCPAT_8504,EMAMILTD,22,0.703,unclassified,15.466
FALCPAT_7958,SARDAEN,20,0.703,unclassified,14.059999999999999
FALCPAT_8068,HFCL,20,0.703,unclassified,14.059999999999999
FALCPAT_8733,ENGINERSIN,20,0.703,unclassified,14.059999999999999
FALCPAT_9113,J&KBANK,20,0.703,unclassified,14.059999999999999
FALCPAT_7755,TRENT,19,0.703,unclassified,13.357
FALCPAT_8743,SUPREMEIND,19,0.703,unclassified,13.357
FALCPAT_7306,CYIENT,18,0.703,unclassified,12.654
FALCPAT_9121,GRSE,18,0.703,unclassified,12.654
FALCPAT_8138,NCC,17,0.703,unclassified,11.950999999999999
FALCPAT_6440,CARBORUNIV,16,0.703,unclassified,11.248
FALCPAT_9262,HINDZINC,16,0.703,unclassified,11.248
FALCPAT_7086,HINDALCO,15,0.703,unclassified,10.545
FALCPAT_8405,ABBOTINDIA,15,0.703,unclassified,10.545
FALCPAT_6245,3MINDIA,12,0.703,unclassified,8.436
FALCPAT_6561,BAJAJHLDNG,12,0.703,unclassified,8.436
FALCPAT_7600,ELECON,12,0.703,unclassified,8.436
FALCPAT_7735,RADICO,12,0.703,unclassified,8.436
FALCPAT_9123,MRPL,12,0.703,unclassified,8.436
FALCPAT_7209,FORCEMOT,11,0.703,unclassified,7.733
FALCPAT_6245,CHOICEIN,10,0.703,unclassified,7.029999999999999
FALCPAT_7780,BHEL,9,0.703,unclassified,6.327
FALCPAT_9403,BLS,9,0.703,unclassified,6.327
FALCPAT_8068,GAIL,8,0.703,unclassified,5.624
FALCPAT_8463,SONATSOFTW,7,0.703,unclassified,4.920999999999999
FALCPAT_8595,HINDPETRO,7,0.703,unclassified,4.920999999999999
FALCPAT_8878,MANAPPURAM,6,0.703,unclassified,4.218
FALCPAT_6423,ZEEL,5,0.703,unclassified,3.5149999999999997
FALCPAT_6543,HDFCLIFE,5,0.703,unclassified,3.5149999999999997
FALCPAT_8286,JWL,5,0.703,unclassified,3.5149999999999997
FALCPAT_9124,SUZLON,5,0.703,unclassified,3.5149999999999997
FALCPAT_6392,NLCINDIA,71,0.702,unclassified,49.842
FALCPAT_8369,TARIL,70,0.702,unclassified,49.14
FALCPAT_6569,JBMA,60,0.702,unclassified,42.12
FALCPAT_7828,INDIACEM,59,0.702,unclassified,41.418
FALCPAT_8685,MCX,55,0.702,unclassified,38.61
FALCPAT_7799,TEJASNET,39,0.702,unclassified,27.378
FALCPAT_6578,ZENTEC,37,0.702,unclassified,25.973999999999997
FALCPAT_6677,POONAWALLA,36,0.702,unclassified,25.272
FALCPAT_7163,ECLERX,35,0.702,unclassified,24.57
FALCPAT_7599,PCBL,35,0.702,unclassified,24.57
FALCPAT_9583,JUBLPHARMA,35,0.702,unclassified,24.57
FALCPAT_7554,INDUSINDBK,32,0.702,unclassified,22.464
FALCPAT_8963,KPIL,31,0.702,unclassified,21.762
FALCPAT_9528,JBMA,31,0.702,unclassified,21.762
FALCPAT_7567,HUDCO,30,0.702,unclassified,21.06
FALCPAT_7183,TATACHEM,29,0.702,unclassified,20.357999999999997
FALCPAT_8779,FINCABLES,28,0.702,unclassified,19.656
FALCPAT_7412,MINDACORP,27,0.702,unclassified,18.954
FALCPAT_6229,SJVN,25,0.702,unclassified,17.549999999999997
FALCPAT_9501,ATGL,25,0.702,unclassified,17.549999999999997
FALCPAT_6288,TIMKEN,24,0.702,unclassified,16.848
FALCPAT_8744,JWL,23,0.702,unclassified,16.146
FALCPAT_9016,SOLARINDS,22,0.702,unclassified,15.443999999999999
FALCPAT_6145,ARE&M,21,0.702,unclassified,14.741999999999999
FALCPAT_7253,KAYNES,21,0.702,unclassified,14.741999999999999
FALCPAT_9223,AUBANK,21,0.702,unclassified,14.741999999999999
FALCPAT_7801,BATAINDIA,20,0.702,unclassified,14.04
FALCPAT_9506,CUMMINSIND,20,0.702,unclassified,14.04
FALCPAT_6693,SONACOMS,19,0.702,unclassified,13.338
FALCPAT_6828,CEMPRO,19,0.702,unclassified,13.338
FALCPAT_8571,HSCL,19,0.702,unclassified,13.338
FALCPAT_7176,LAURUSLABS,18,0.702,unclassified,12.636
