pattern,n_consistent,stocks,calc_n_consistent,pair_rows,total_occurrences,weighted_avg_d1,_merge,n_diff
FALCPAT_9343,36,"TTML, WOCKPHARMA, HBLENGINE, GALLANTT, IRFC, HONAUT, COCHINSHIP, CARTRADE, BSE, FACT, ADANIPOWER, HUDCO, TRIDENT, ANANDRATHI, ACE, CHENNPETRO, MAPMYINDIA, RBLBANK, SUPREMEIND, CREDITACC, SUNDARMFIN, CAPLIPOINT, SBIN, PFIZER, SYRMA, CHOLAHLDNG, RAILTEL, ADANIENSOL, KFINTECH, USHAMART, JKTYRE, GRASIM, SAMMAANCAP, MRPL, TEGA, RITES",36,36,668,0.8547470059880238,both,0
FALCPAT_9344,68,"TATATECH, SIGNATURE, COALINDIA, JSWDULUX, HINDZINC, BEML, ITI, GAIL, FORTIS, EXIDEIND, ABB, CAMS, PETRONET, PIIND, DEVYANI, MANKIND, NAVA, COCHINSHIP, MEDANTA, SHREECEM, CHALET, ICICIPRULI, INDUSTOWER, MSUMI, ZOMATO, ERIS, NLCINDIA, CUB, KIMS, JUBLINGREA, SAIL, EIDPARRY, BLS, DEEPAKNTR, NAVINFLUOR, INDIANB, PVRINOX, BAJAJHLDNG, KFINTECH, LUPIN",68,68,1066,0.7468949343339587,both,0
FALCPAT_9345,26,"TATAINVEST, AIIL, ZYDUSWELL, ITI, ANURAS, DOMS, ERIS, TIMKEN, SBICARD, KFINTECH, ATUL, GRSE, BDL, CONCORDBIO, BAYERCROP, HONASA, CHOICEIN, UPL, TATAPOWER, GLAXO, ENDURANCE, BSE, MSUMI, RVNL, HCLTECH, CRISIL",26,26,1217,0.6636729663105999,both,0
FALCPAT_9358,44,"DOMS, MMTC, GLAXO, SAREGAMA, PNBHOUSING, BEML, ATGL, USHAMART, NEWGEN, HINDPETRO, RPOWER, JUBLFOOD, KPRMILL, IEX, IFCI, GMDCLTD, ZEEL, TEGA, JMFINANCIL, NAM-INDIA, CHOLAHLDNG, FACT, DELHIVERY, MAPMYINDIA, CRAFTSMAN, ENDURANCE, STARHEALTH, GABRIEL, INDIACEM, UTIAMC, TRIDENT, TECHNOE, ASAHIINDIA, REDINGTON, NETWEB, HBLENGINE, DEEPAKNTR, TRITURBINE, SOBHA, KEC",44,44,344,1.3362906976744189,both,0
FALCPAT_9366,35,"RVNL, RAMCOCEM, GRASIM, PTCIL, OFSS, SRF, KFINTECH, BHARTIHEXA, WOCKPHARMA, JUBLPHARMA, ICICIBANK, IRCON, ECLERX, SIGNATURE, IDBI, ABBOTINDIA, HINDALCO, AIAENG, TATACHEM, BSE, GALLANTT, FLUOROCHEM, BOSCHLTD, ANGELONE, ERIS, TATASTEEL, UPL, NEULANDLAB, IDFCFIRSTB, GRANULES, BALKRISIND, SYRMA, AXISBANK, OBEROIRLTY, SUNPHARMA",35,35,1463,0.740183868762816,both,0
FALCPAT_9367,63,"ATUL, POONAWALLA, APLAPOLLO, CUMMINSIND, SCHAEFFLER, ERIS, TBOTEK, CREDITACC, JBCHEPHARM, EXIDEIND, CHOLAFIN, M&M, LTF, GODREJCP, LICHSGFIN, POWERGRID, NH, SHRIRAMFIN, PAYTM, SONACOMS, ABFRL, BALRAMCHIN, INDIACEM, JINDALSTEL, APOLLOTYRE, LUPIN, CHAMBLFERT, INDIANB, ABB, PNB, GLAXO, AFFLE, PFC, AWL, LTFOODS, WHIRLPOOL, CYIENT, GRAPHITE, PATANJALI, COROMANDEL",63,63,1482,0.8029817813765182,both,0
FALCPAT_9368,80,"BIKAJI, CESC, SHYAMMETL, COFORGE, MINDACORP, RBLBANK, GABRIEL, JSL, HINDCOPPER, ADANIPORTS, CASTROLIND, REDINGTON, RECLTD, LEMONTREE, GESHIP, INDUSINDBK, GPIL, CHOLAHLDNG, AIIL, CAPLIPOINT, POLYCAB, NATIONALUM, CCL, NAUKRI, ASHOKLEY, CHALET, BHEL, NUVAMA, PFC, GODREJPROP, OBEROIRLTY, CONCOR, J&KBANK, SAIL, RADICO, IIFL, OFSS, JUBLPHARMA, ACE, CYIENT",80,80,1475,0.8925545762711865,both,0
FALCPAT_9369,77,"GODREJIND, VIJAYA, CHOLAFIN, DEVYANI, ZOMATO, DCMSHRIRAM, SAIL, MPHASIS, DELHIVERY, INTELLECT, BALKRISIND, CGPOWER, DOMS, DATAPATTNS, MAZDOCK, LODHA, TORNTPOWER, INDIACEM, INDUSINDBK, ABB, JSWENERGY, GMRAIRPORT, GPIL, BDL, TVSMOTOR, COROMANDEL, MCX, SOLARINDS, ABREL, UNOMINDA, OBEROIRLTY, NATIONALUM, SPLPETRO, FIVESTAR, ELECON, HAL, INDUSTOWER, BHARTIHEXA, ETERNAL, IREDA",77,77,1203,0.9000540315876975,both,0
FALCPAT_9370,46,"HINDZINC, CREDITACC, POONAWALLA, IOB, LODHA, ANURAS, FACT, MRPL, KEI, ADANIENT, PCBL, KAYNES, SJVN, ABFRL, LINDEINDIA, IRFC, CENTRALBK, ADANIGREEN, TEGA, KIRLOSENG, CARTRADE, GRSE, SOBHA, POLICYBZR, LLOYDSME, BDL, NLCINDIA, AEGISLOG, TARIL, SYRMA, MAZDOCK, GODFRYPHLP, WOCKPHARMA, INOXWIND, ERIS, PNBHOUSING, BRIGADE, INDIACEM, NBCC, ITI",46,46,469,1.3733624733475482,both,0
FALCPAT_9393,75,"TTML, WOCKPHARMA, SYRMA, HBLENGINE, NATIONALUM, GODFRYPHLP, FIVESTAR, HUDCO, USHAMART, OFSS, NEWGEN, ANANTRAJ, TATACHEM, RAMCOCEM, GRASIM, IRCON, IRFC, J&KBANK, GPIL, RPOWER, ADANIPOWER, SAMMAANCAP, EMAMILTD, KFINTECH, BOSCHLTD, GRAPHITE, INDIACEM, JKTYRE, CEATLTD, TATASTEEL, LODHA, RBLBANK, NBCC, HSCL, AMBER, COHANCE, PRESTIGE, BHARTIARTL, FLUOROCHEM, ABB",75,75,930,0.9247559139784947,both,0
FALCPAT_9395,78,"GODREJIND, JSWINFRA, ERIS, FSL, SAPPHIRE, COHANCE, GLAXO, HCLTECH, BSE, MANKIND, PHOENIXLTD, BLS, TATAELXSI, LALPATHLAB, AMBER, PARADEEP, M&MFIN, TVSMOTOR, GPIL, ANURAS, VIJAYA, SBICARD, RAINBOW, JYOTICNC, GRAVITA, HBLENGINE, CHALET, JUBLINGREA, LEMONTREE, VTL, EIDPARRY, INDIACEM, AUBANK, JSWSTEEL, TATACHEM, ANANDRATHI, HONAUT, UNOMINDA, NLCINDIA, GRSE",78,78,1870,0.8099967914438504,both,0
FALCPAT_9396,39,"NHPC, SYRMA, GICRE, NAVA, ELECON, SUNTV, HONASA, DATAPATTNS, RAILTEL, LODHA, ANANTRAJ, MMTC, JMFINANCIL, POONAWALLA, SIGNATURE, GVT&D, BLUEDART, OLECTRA, CHOLAHLDNG, OIL, INTELLECT, VEDL, GRAPHITE, FACT, KAJARIACER, JPPOWER, PCBL, GRANULES, MAPMYINDIA, FIVESTAR, APARINDS, LAURUSLABS, ASTERDM, RRKABEL, BHARATFORG, GRAVITA, LTF, PPLPHARMA, TRENT",39,39,352,1.0771448863636364,both,0
FALCPAT_9398,24,"FEDERALBNK, COROMANDEL, ATUL, ASHOKLEY, SRF, INDUSTOWER, INDIACEM, ABFRL, KIMS, EXIDEIND, BHARATFORG, MPHASIS, JBCHEPHARM, APLAPOLLO, CUMMINSIND, POWERGRID, COALINDIA, CHOLAFIN, AUBANK, IPCALAB, PNB, HINDZINC, DOMS, MANAPPURAM",24,24,594,0.7116851851851853,both,0
FALCPAT_9403,82,"POWERINDIA, AEGISLOG, LAURUSLABS, 360ONE, BAYERCROP, LINDEINDIA, GMDCLTD, BSE, CGPOWER, GPIL, OBEROIRLTY, SBICARD, GRAPHITE, FLUOROCHEM, ATUL, SAREGAMA, USHAMART, PNBHOUSING, BIKAJI, SYRMA, VOLTAS, GLAXO, PPLPHARMA, CHOLAHLDNG, BALRAMCHIN, UNIONBANK, JSWINFRA, NAM-INDIA, CHALET, KPITTECH, POLYCAB, POLICYBZR, PTCIL, POLYMED, NEULANDLAB, IDFCFIRSTB, KFINTECH, BEML, INDIAMART, GRAVITA",82,82,1429,0.9209888033589924,both,0
FALCPAT_9405,64,"REDINGTON, KARURVYSYA, NUVAMA, GLENMARK, BBTC, UBL, NCC, KIMS, JUBLPHARMA, KPITTECH, PVRINOX, PNB, AMBUJACEM, BIOCON, SAIL, COALINDIA, ABREL, ACUTAAS, BHEL, ETERNAL, RKFORGE, CUMMINSIND, IRCON, GMRAIRPORT, ELGIEQUIP, BDL, GVT&D, CLEAN, ZOMATO, CESC, HAL, COFORGE, LAURUSLABS, TATAPOWER, SUMICHEM, SUNDARMFIN, GODREJCP, NATIONALUM, JPPOWER, SJVN",64,64,1005,0.9368547263681593,both,0
FALCPAT_9406,86,"DOMS, JUBLPHARMA, REDINGTON, NATIONALUM, SUPREMEIND, GLAXO, LLOYDSME, SHRIRAMFIN, BEL, BHARATFORG, ONGC, AUROPHARMA, HFCL, ERIS, DELHIVERY, GMRAIRPORT, GAIL, CANBK, LICI, CUMMINSIND, NATCOPHARM, GALLANTT, CEATLTD, M&MFIN, BALKRISIND, ATUL, RADICO, HOMEFIRST, GVT&D, FORCEMOT, EMAMILTD, LTFOODS, MANKIND, SUZLON, HAL, CHALET, EIDPARRY, CHAMBLFERT, RRKABEL, IOC",86,86,1511,0.8069867637326276,both,0
FALCPAT_9407,66,"BANDHANBNK, TEGA, JYOTICNC, TATAINVEST, ADANIPORTS, INDUSTOWER, INOXWIND, BHEL, WELSPUNLIV, MCX, MOTILALOFS, IRB, CONCORDBIO, NEWGEN, JIOFIN, POONAWALLA, ARE&M, GLENMARK, KFINTECH, JSWENERGY, NBCC, BDL, POLICYBZR, GODFRYPHLP, KEC, ELECON, ENGINERSIN, SONACOMS, TATAELXSI, ADANIPOWER, FACT, PRESTIGE, GMDCLTD, JINDALSAW, DIXON, RBLBANK, JINDALSTEL, INDUSINDBK, GESHIP, THERMAX",66,66,891,1.0569506172839505,both,0
FALCPAT_9412,22,"DATAPATTNS, BEML, PPLPHARMA, RAILTEL, JUBLFOOD, NAVA, PCBL, TIMKEN, GLAND, KAYNES, IOB, ZENSARTECH, PAYTM, COFORGE, ZYDUSLIFE, ANANTRAJ, POLICYBZR, IRFC, HINDALCO, NEULANDLAB, LTM, HUDCO",22,22,190,1.007042105263158,both,0
FALCPAT_9413,31,"INDUSTOWER, ABFRL, MCX, KIMS, GMRAIRPORT, ANURAS, CCL, GLAXO, RBLBANK, WHIRLPOOL, GODREJIND, DLF, SHYAMMETL, ESCORTS, RADICO, JUBLFOOD, GABRIEL, GESHIP, GRAPHITE, CESC, KPITTECH, APTUS, INDIACEM, DOMS, DEEPAKFERT, JSWENERGY, MAXHEALTH, CREDITACC, NMDC, ACC, HINDCOPPER",31,31,666,0.8163933933933933,both,0
FALCPAT_9424,19,"ITI, MAZDOCK, BIKAJI, GSPL, HBLENGINE, JBMA, GALLANTT, BHARTIHEXA, SWANCORP, EIHOTEL, TATAINVEST, NHPC, BPCL, M&MFIN, CARTRADE, COFORGE, KALYANKJIL, GVT&D, PRESTIGE",19,19,398,0.8082537688442211,both,0
FALCPAT_9425,99,"ELECON, POONAWALLA, ADANIPOWER, NUVOCO, APLAPOLLO, JUBLPHARMA, LTFOODS, CEATLTD, RVNL, NBCC, TEJASNET, ATGL, SONACOMS, SHRIRAMFIN, BANKBARODA, BEL, J&KBANK, TRIDENT, JWL, HINDZINC, APOLLOHOSP, GILLETTE, JINDALSTEL, COROMANDEL, GODREJCP, JSL, SCHAEFFLER, SUMICHEM, GMDCLTD, INDUSTOWER, HOMEFIRST, ATUL, LINDEINDIA, M&M, MARUTI, INDIACEM, GRSE, RKFORGE, BAJAJFINSV, DATAPATTNS",99,99,933,0.9987277599142552,both,0
FALCPAT_9426,91,"VIJAYA, BIKAJI, RADICO, GPIL, CAPLIPOINT, LODHA, DEEPAKFERT, BHEL, CARTRADE, AAVAS, CGPOWER, AFFLE, CGCL, ZFCVINDIA, MINDACORP, VBL, ANURAS, ABSLAMC, PVRINOX, NUVAMA, PARADEEP, NIACL, ENGINERSIN, AJANTPHARM, PPLPHARMA, NAVA, WOCKPHARMA, WELCORP, JSWINFRA, ADANIPOWER, MAPMYINDIA, SAREGAMA, BANDHANBNK, ABREL, CYIENT, ACE, COHANCE, PHOENIXLTD, AEGISLOG, POLICYBZR",91,91,1000,1.1961169999999999,both,0
FALCPAT_9427,49,"PNBHOUSING, JBMA, KFINTECH, PTCIL, MCX, TIMKEN, GODFRYPHLP, POLYMED, ABREL, JSWENERGY, SUNDARMFIN, HEG, OIL, JUBLPHARMA, KAYNES, TEGA, CHENNPETRO, ATUL, INDUSINDBK, GRSE, BEML, STARHEALTH, PCBL, APLAPOLLO, BALRAMCHIN, KIRLOSENG, SONACOMS, TRIDENT, GRAVITA, GVT&D, JPPOWER, NAM-INDIA, FACT, JUBLINGREA, FLUOROCHEM, DEEPAKNTR, PATANJALI, MRPL, DELHIVERY, INDIACEM",49,49,538,1.0867026022304833,both,0
FALCPAT_9428,78,"GLAXO, GODREJIND, DOMS, ANURAS, MGL, MEDANTA, CANBK, GODFRYPHLP, MOTILALOFS, CHOLAHLDNG, LTFOODS, EMAMILTD, GABRIEL, FSL, ERIS, LUPIN, CESC, CEMPRO, CUMMINSIND, HFCL, RADICO, BHARATFORG, POLICYBZR, CHOLAFIN, JINDALSTEL, CHALET, BBTC, ATUL, STARHEALTH, RPOWER, CASTROLIND, DATAPATTNS, MAZDOCK, INDIACEM, BLS, ZENSARTECH, VOLTAS, BDL, JUBLFOOD, AMBUJACEM",78,78,1338,0.8884110612855007,both,0
FALCPAT_9429,52,"JSWENERGY, ABREL, CESC, INDHOTEL, SUMICHEM, ACE, ABFRL, SRF, ACUTAAS, LAURUSLABS, INDIANB, PFC, APARINDS, EIDPARRY, ONGC, CYIENT, COALINDIA, LICI, SAIL, RBLBANK, NETWEB, SONATSOFTW, RECLTD, MANAPPURAM, MCX, BHEL, PERSISTENT, APOLLOHOSP, AFFLE, GVT&D, ETERNAL, RKFORGE, ERIS, BHARATFORG, IOC, NEWGEN, NAM-INDIA, BBTC, APTUS, ASAHIINDIA",52,52,846,0.9405449172576832,both,0
FALCPAT_9430,42,"COCHINSHIP, VEDL, IEX, IDEA, EIDPARRY, CHAMBLFERT, TARIL, CONCORDBIO, NYKAA, DELHIVERY, SOBHA, JINDALSTEL, SRF, HFCL, SOLARINDS, COROMANDEL, JSL, MOTILALOFS, MSUMI, CHOLAFIN, MUTHOOTFIN, SPLPETRO, HOMEFIRST, MRPL, SYRMA, BSE, TITAGARH, INDUSTOWER, GABRIEL, AFFLE, BHEL, APLAPOLLO, GMRAIRPORT, ADANIPOWER, KIMS, RAILTEL, POWERGRID, BANDHANBNK, REDINGTON, NATIONALUM",42,42,793,0.881828499369483,both,0
FALCPAT_9445,66,"TIMKEN, ASHOKLEY, VIJAYA, CGPOWER, AEGISLOG, JYOTICNC, GPIL, POWERINDIA, JSWINFRA, LINDEINDIA, MCX, IPCALAB, HBLENGINE, GRANULES, APLAPOLLO, SPLPETRO, APOLLOHOSP, ATUL, MAHABANK, POLYMED, JUBLPHARMA, LTFOODS, PNBHOUSING, NUVAMA, CARTRADE, KFINTECH, BIKAJI, CEATLTD, PPLPHARMA, UNOMINDA, STARHEALTH, TRIDENT, GRAVITA, JIOFIN, SONACOMS, BLUEDART, FSL, KPIL, POONAWALLA, AJANTPHARM",66,66,1234,0.923416531604538,both,0
FALCPAT_9446,73,"GODFRYPHLP, CEMPRO, REDINGTON, EMAMILTD, CHOLAHLDNG, GABRIEL, AARTIIND, ERIS, RAINBOW, ACUTAAS, DOMS, ANURAS, SARDAEN, FSL, GLENMARK, FEDERALBNK, TECHM, BBTC, BSOFT, POLICYBZR, CUMMINSIND, NUVOCO, STARHEALTH, M&M, MARUTI, APLAPOLLO, HFCL, MUTHOOTFIN, KIMS, SONACOMS, INDIACEM, COROMANDEL, POONAWALLA, BAJAJFINSV, PGEL, MAXHEALTH, SCHAEFFLER, TVSMOTOR, ICICIPRULI, CHOLAFIN",73,73,1174,0.9690051107325383,both,0
FALCPAT_9447,33,"ASHOKLEY, EXIDEIND, ABCAPITAL, EIDPARRY, COCHINSHIP, PATANJALI, AFFLE, COROMANDEL, HDFCAMC, BHARTIHEXA, CHOLAFIN, APLAPOLLO, ADANIPOWER, CONCORDBIO, DELHIVERY, BIOCON, SIEMENS, SRF, VEDL, MUTHOOTFIN, IOC, JSL, TARIL, IFCI, RAILTEL, SOBHA, MSUMI, HONAUT, GABRIEL, AIIL, JPPOWER, CUMMINSIND, KIMS",33,33,750,0.763216,both,0
FALCPAT_9448,45,"AIIL, JINDALSTEL, ABFRL, RITES, INDIACEM, HAL, AJANTPHARM, INDUSTOWER, COHANCE, GODREJIND, LLOYDSME, CASTROLIND, CENTRALBK, ZEEL, HINDZINC, GLAXO, GPIL, MAXHEALTH, RHIM, ANGELONE, FINCABLES, ELGIEQUIP, LICI, KIRLOSENG, VEDL, SPLPETRO, NCC, PHOENIXLTD, BEL, ADANIPORTS, BANKBARODA, WELCORP, ZOMATO, OIL, CGCL, UCOBANK, KIMS, COROMANDEL, POLICYBZR, CREDITACC",45,45,703,0.874886201991465,both,0
FALCPAT_9449,59,"INDUSTOWER, GRAVITA, MCX, HBLENGINE, CONCORDBIO, HUDCO, KFINTECH, JINDALSAW, BIKAJI, MRPL, RAILTEL, JYOTICNC, IDFCFIRSTB, NEWGEN, ZFCVINDIA, WELSPUNLIV, OLECTRA, JMFINANCIL, JINDALSTEL, BDL, JSWINFRA, ABREL, DELHIVERY, MAPMYINDIA, PGEL, ANGELONE, VOLTAS, SONACOMS, JBMA, TRITURBINE, DEEPAKFERT, IFCI, GMDCLTD, ADANIPOWER, INDIACEM, ELECON, ZENTEC, HINDALCO, ADANIPORTS, DEEPAKNTR",59,59,602,1.1278820598006645,both,0
FALCPAT_9450,69,"GPIL, AEGISLOG, CGPOWER, HEG, JYOTICNC, SAREGAMA, TARIL, VIJAYA, PARADEEP, PHOENIXLTD, GRANULES, NLCINDIA, SHRIRAMFIN, DCMSHRIRAM, CAPLIPOINT, HBLENGINE, APARINDS, FLUOROCHEM, LEMONTREE, PNBHOUSING, LODHA, KFINTECH, BANKINDIA, NUVAMA, JUBLPHARMA, LTFOODS, INDIACEM, GVT&D, KEI, KAYNES, INDUSINDBK, KPIL, TORNTPOWER, CRAFTSMAN, ASHOKLEY, ABSLAMC, APTUS, GRAVITA, PTCIL, POLICYBZR",69,69,1235,0.9068210526315791,both,0
FALCPAT_9455,10,"DATAPATTNS, KIRLOSENG, JBMA, SONATSOFTW, ZENSARTECH, ADANIPOWER, RPOWER, SCI, JWL, ITI",10,10,128,0.8624296875,both,0
FALCPAT_9456,20,"NETWEB, FINCABLES, JBMA, PAYTM, OIL, DATAPATTNS, CENTRALBK, ZENTEC, BEML, INDUSINDBK, KIRLOSENG, IFCI, CREDITACC, COCHINSHIP, BSOFT, HFCL, WHIRLPOOL, GLAND, IRCTC, MANAPPURAM",20,20,204,1.2580245098039216,both,0
FALCPAT_9457,24,"RAILTEL, ADANIENT, APARINDS, TRIDENT, NIACL, OIL, NAUKRI, TEJASNET, ANANTRAJ, SONATSOFTW, ADANIPOWER, ZENTEC, GRSE, GODREJPROP, INDUSINDBK, WELSPUNLIV, IFCI, CHENNPETRO, POLICYBZR, MMTC, HFCL, COCHINSHIP, CONCOR, GRAPHITE",24,24,228,1.3573114035087719,both,0
FALCPAT_9459,2,"BSE, KFINTECH",2,2,366,0.5875245901639344,both,0
FALCPAT_9460,77,"DEEPAKNTR, VOLTAS, ERIS, BHARTIARTL, BAJFINANCE, POONAWALLA, FLUOROCHEM, BIKAJI, DABUR, HINDZINC, UBL, COROMANDEL, ICICIPRULI, UPL, ANURAS, STARHEALTH, TATAPOWER, BANKBARODA, AIAENG, IOB, AUBANK, CANBK, GILLETTE, LTTS, POWERGRID, LODHA, PETRONET, INDIACEM, BAJAJFINSV, INTELLECT, CHOLAHLDNG, DEVYANI, UCOBANK, SAIL, AARTIIND, INDUSINDBK, LAURUSLABS, ZYDUSLIFE, SYRMA, TVSMOTOR",77,77,1421,0.8637276565798732,both,0
FALCPAT_9492,64,"GODFRYPHLP, TECHNOE, LICHSGFIN, APOLLOHOSP, SONATSOFTW, GUJGASLTD, COHANCE, 360ONE, GRANULES, JUBLPHARMA, FORCEMOT, JSL, PARADEEP, NUVAMA, UPL, IREDA, JKTYRE, ELGIEQUIP, ABB, SUZLON, TRENT, INDUSINDBK, LALPATHLAB, ADANIPOWER, J&KBANK, BAJFINANCE, HAL, JWL, PATANJALI, TARIL, CHENNPETRO, POLYCAB, HCLTECH, GMDCLTD, ONGC, HEG, SAIL, ABSLAMC, GPIL, NBCC",64,64,525,1.0055885714285715,both,0
FALCPAT_9493,52,"SYRMA, UBL, ELGIEQUIP, DOMS, CUB, BAJAJ-AUTO, ASTERDM, POLYCAB, LT, ECLERX, TTML, AAVAS, GRANULES, MCDOWELL-N, UNITDSPR, KOTAKBANK, BBTC, CHAMBLFERT, VTL, KAJARIACER, RVNL, BLUESTARCO, FEDERALBNK, CANFINHOME, INDIAMART, ASAHIINDIA, SAREGAMA, MAPMYINDIA, SUMICHEM, TATACONSUM, CARBORUNIV, AWL, BDL, IGL, ELECON, ICICIPRULI, RKFORGE, FSL, SAPPHIRE, BHARTIARTL",52,52,898,0.8423095768374165,both,0
FALCPAT_9494,80,"GODREJIND, RADICO, TATAINVEST, CREDITACC, MAHABANK, TECHM, AEGISLOG, DOMS, FSL, VIJAYA, ZENSARTECH, JSWDULUX, IPCALAB, ASIANPAINT, HEG, PIDILITIND, GVT&D, AJANTPHARM, UBL, KFINTECH, AMBER, ATGL, INDIANB, NLCINDIA, JBCHEPHARM, POWERINDIA, KPRMILL, HINDCOPPER, PARADEEP, M&M, GODFRYPHLP, GRAVITA, GMRAIRPORT, NHPC, LTF, ANURAS, SRF, PHOENIXLTD, POONAWALLA, SAREGAMA",80,80,1594,0.9170332496863237,both,0
FALCPAT_9496,26,"ELECON, ADANIPORTS, RITES, CARTRADE, FACT, SWANCORP, DELHIVERY, RAILTEL, HINDALCO, JIOFIN, IIFL, MMTC, KEI, HFCL, ZENTEC, TECHNOE, BSOFT, FINCABLES, PVRINOX, ZYDUSLIFE, NYKAA, APARINDS, SCI, CONCOR, NETWEB, LTTS",26,26,259,1.0075714285714286,both,0
FALCPAT_9499,14,"BDL, ENGINERSIN, MOTILALOFS, SCI, TITAGARH, TIINDIA, CHENNPETRO, CENTRALBK, BSOFT, CDSL, COCHINSHIP, MMTC, BEML, NAUKRI",14,14,70,1.6748142857142856,both,0
FALCPAT_9500,63,"RVNL, BDL, GRAPHITE, USHAMART, CAPLIPOINT, MAZDOCK, COCHINSHIP, PARADEEP, TTML, NAVINFLUOR, GPIL, ASAHIINDIA, KAJARIACER, RITES, M&MFIN, SYRMA, 360ONE, GMDCLTD, AMBER, SAREGAMA, DMART, ANANTRAJ, KFINTECH, JKCEMENT, SCI, PAGEIND, ITC, STARHEALTH, BANKINDIA, MAXHEALTH, MRF, FSL, DRREDDY, BBTC, SJVN, CRAFTSMAN, CCL, MOTILALOFS, PIDILITIND, MMTC",63,63,809,0.8782088998763907,both,0
FALCPAT_9501,61,"YESBANK, ANURAS, IREDA, POONAWALLA, ACUTAAS, LODHA, DOMS, CREDITACC, CAPLIPOINT, GVT&D, SWANCORP, TATATECH, BIKAJI, GRSE, LALPATHLAB, DCMSHRIRAM, BDL, ABBOTINDIA, OLECTRA, PATANJALI, KAYNES, GLAXO, ITI, KIRLOSENG, WHIRLPOOL, PRESTIGE, COCHINSHIP, BANKINDIA, SPLPETRO, SAREGAMA, ATGL, CARTRADE, LUPIN, ERIS, NBCC, SCI, VIJAYA, COHANCE, BALRAMCHIN, HFCL",61,61,1868,0.7159646680942185,both,0
FALCPAT_9502,32,"ITI, HONAUT, DABUR, BAJAJHLDNG, BHARTIHEXA, KFINTECH, JSWINFRA, HINDZINC, GODREJIND, WOCKPHARMA, OLECTRA, KOTAKBANK, NIACL, PFIZER, BSE, KAYNES, TATACONSUM, NESTLEIND, TATAINVEST, MRPL, MMTC, ATUL, SOLARINDS, INDUSINDBK, ERIS, GRASIM, FACT, RITES, RVNL, HONASA, PCBL, BOSCHLTD",32,32,992,0.7911038306451614,both,0
FALCPAT_9504,53,"GRSE, MAHABANK, HEG, JSWDULUX, ELECON, LINDEINDIA, EIHOTEL, OFSS, WELCORP, IRFC, YESBANK, BANKINDIA, ADANIGREEN, JUBLPHARMA, SBFC, GLAXO, ANANDRATHI, 360ONE, PRESTIGE, POLICYBZR, NLCINDIA, ABCAPITAL, RPOWER, CAMS, CEATLTD, NATCOPHARM, ARE&M, SONACOMS, ABREL, UCOBANK, CESC, PHOENIXLTD, IRCON, 3MINDIA, ITC, SBICARD, POWERINDIA, SONATSOFTW, AJANTPHARM, NEULANDLAB",53,53,517,0.9517698259187621,both,0
FALCPAT_9505,122,"PPLPHARMA, GILLETTE, PARADEEP, CEMPRO, JSWINFRA, NEWGEN, NUVAMA, ASAHIINDIA, BALKRISIND, IDBI, LODHA, RVNL, CONCORDBIO, CGPOWER, CAMS, OLECTRA, ERIS, COCHINSHIP, CARTRADE, USHAMART, VIJAYA, TATAINVEST, BIKAJI, ZOMATO, GRANULES, GPIL, RAINBOW, GMRAIRPORT, POLYCAB, SUZLON, J&KBANK, EIHOTEL, HCLTECH, KEC, BANKBARODA, TEGA, BANKINDIA, GRSE, JBMA, HDFCLIFE",122,122,1418,1.0874485190409027,both,0
FALCPAT_9506,85,"VIJAYA, GODREJIND, SUNDARMFIN, ZENSARTECH, AEGISLOG, NLCINDIA, SOLARINDS, PNBHOUSING, GMDCLTD, CGCL, UNOMINDA, KFINTECH, JUBLINGREA, LICHSGFIN, KPRMILL, PARADEEP, SRF, CROMPTON, CHALET, BANKINDIA, TCS, LTFOODS, EIDPARRY, NAVA, APOLLOHOSP, KAYNES, GRANULES, JINDALSAW, PHOENIXLTD, ELGIEQUIP, GPIL, JBMA, DLF, POWERGRID, SCHAEFFLER, HBLENGINE, NUVAMA, ACE, HEG, NATIONALUM",85,85,1669,0.852106051527861,both,0
FALCPAT_9508,62,"NUVAMA, PIIND, ACUTAAS, CUMMINSIND, SPLPETRO, BLUESTARCO, HDFCLIFE, NCC, ELECON, GRAVITA, SHYAMMETL, ZOMATO, NLCINDIA, JUBLPHARMA, VTL, CAPLIPOINT, HONAUT, INDIAMART, SAPPHIRE, MINDACORP, LEMONTREE, CHAMBLFERT, TATACHEM, SUMICHEM, GESHIP, PGEL, CEATLTD, GAIL, ABSLAMC, CAMS, PFC, TORNTPOWER, IOC, FIVESTAR, MEDANTA, GODREJIND, JUBLINGREA, ABFRL, ADANIGREEN, BALRAMCHIN",62,62,667,0.9288620689655173,both,0
FALCPAT_9509,64,"NUVAMA, GMDCLTD, TARIL, LATENTVIEW, CUMMINSIND, AMBER, BRIGADE, KPRMILL, BLUEJET, NAM-INDIA, BALRAMCHIN, CHOLAFIN, CANFINHOME, HBLENGINE, CHALET, FIVESTAR, EIDPARRY, DIVISLAB, AEGISLOG, NLCINDIA, GAIL, SHRIRAMFIN, KAJARIACER, APARINDS, IDBI, DCMSHRIRAM, RRKABEL, TATASTEEL, KIRLOSENG, LT, TORNTPOWER, HEG, KAYNES, SOLARINDS, ZFCVINDIA, DELHIVERY, CARTRADE, CAPLIPOINT, ABSLAMC, IIFL",64,64,821,0.8688294762484774,both,0
